first_user_id,venue_id,rating_sum,count
,2921,4,1
,2921,4,1
,2922,5,1
,2923,3,1
,2923,4,1
,2924,2,1
,2924,3,1
,2924,4,1
,2925,3,1
,2925,4,1
,2926,3,1
,2926,4,1
,2927,5,1
,2928,5,1
,2929,3,1
,2929,4,1
,2930,3,1
,2930,4,1
,2931,3,1
,2931,4,1
,2932,3,1
,2932,4,1
,2933,3,1
,2933,4,1
,2964,2,1
,2964,2,1
,2964,2,1
,2964,2,1
,2964,2,1
,3075,2,1
,3104,2,1
,4202,2,1
,4662,2,1
,4662,2,1
,4685,2,1
,4690,2,1
,4809,3,1
,5222,2,1
,5342,3,1
,5834,4,1
,7003,3,1
,7284,2,1
,7489,2,1
,7489,2,1
,7489,2,1
,7489,2,1
,7489,2,1
,7620,2,1
,7620,2,1
,7620,2,1
,7620,2,1
,7620,2,1
,7620,2,1
,8595,2,1
,9794,4,1
,9822,2,1
,9822,2,1
,9822,2,1
,9822,2,1
,9822,2,1
,10084,4,1
,10117,4,1
,10305,3,1
,10326,2,1
,10326,2,1
,10967,4,1
,11043,2,1
,11043,2,1
,11138,2,1
,11195,2,1
,11331,3,1
,11331,4,1
,11489,3,1
,11800,3,1
,11814,3,1
,12968,4,1
,15193,3,1
,15396,2,1
,15888,2,1
,15918,5,1
,16091,2,1
,16093,2,1
,16436,2,1
,16436,2,1
,17624,4,1
,21631,3,1
,23008,2,1
,23558,2,1
,23558,2,1
,23558,2,1
,23558,2,1
,23558,2,1
,23558,2,1
,23558,2,1
,27247,4,1
,27519,2,1
,27519,2,1
,27894,2,1
,28304,2,1
,28559,2,1
,29210,4,1
,29488,2,1
,33142,3,1
,34133,3,1
,34721,2,1
,36786,2,1
,37279,3,1
,37574,3,1
,37575,3,1
,38076,3,1
,38079,3,1
,38113,3,1
,38121,3,1
,38243,4,1
,38917,3,1
,38917,3,1
,38940,3,1
,47021,4,1
,47981,2,1
,51300,2,1
,52949,3,1
,53196,2,1
,54409,4,1
,57990,2,1
,58078,2,1
,59197,4,1
,59942,4,1
,60522,4,1
,62659,2,1
,62904,4,1
,64661,3,1
,64788,4,1
,67564,4,1
,68125,4,1
,68506,4,1
,68687,4,1
,72939,2,1
,73019,4,1
,74554,4,1
,81495,2,1
,81495,3,1
,83071,4,1
,85522,3,1
,85719,4,1
,85795,4,1
,85909,4,1
,85925,4,1
,86023,3,1
,92344,3,1
,92475,2,1
,93604,2,1
,93831,4,1
,108174,4,1
,110811,4,1
,119107,3,1
,119131,3,1
,119379,4,1
,120732,3,1
,121079,3,1
,121226,4,1
,121738,3,1
,121770,3,1
,121770,4,1
,122787,4,1
,123237,4,1
,128856,4,1
,142574,4,1
,168207,2,1
,169560,3,1
,169560,4,1
,169560,4,1
,175819,3,1
,175819,4,1
,175819,4,1
,182463,2,1
,185552,3,1
,197955,4,1
,251635,4,1
,260130,4,1
,263845,4,1
,269916,4,1
,289014,4,1
,309730,4,1
,334765,4,1
,343867,4,1
,360805,4,1
,372672,4,1
,385061,4,1
,389476,4,1
,389837,4,1
,393467,4,1
,439851,4,1
,442972,4,1
,461326,4,1
,461326,4,1
,481665,4,1
,490099,4,1
,499486,4,1
,539461,4,1
,547002,4,1
,563575,4,1
,571248,4,1
,590144,4,1
,658161,4,1
,772200,4,1
,783414,4,1
,789646,2,1
,842350,4,1
,910495,4,1
,1007725,2,1
10,1,3,1
,1,4,1
,60,2,1
,60,2,1
,60,3,1
,60,3,1
,60,3,1
,60,4,1
,60,4,1
,60,4,1
,64,2,1
,64,2,1
,64,2,1
,64,2,1
,64,2,1
,64,2,1
,64,3,1
,64,4,1
,209,3,1
,284,3,1
,284,4,1
,284,4,1
,354,3,1
,390,4,1
,416,3,1
,420,3,1
,420,4,1
,422,3,1
,427,3,1
,427,4,1
,437,3,1
,442,3,1
,473,3,1
,481,3,1
,510,3,1
,510,4,1
,551,3,1
,598,3,1
,598,4,1
,625,3,1
,659,3,1
,660,3,1
,661,3,1
,662,3,1
,663,3,1
,664,3,1
,665,3,1
,666,3,1
,667,3,1
,668,3,1
,669,3,1
,670,3,1
,671,3,1
,672,3,1
,673,3,1
,673,3,1
,673,4,1
,761,4,1
,782,4,1
,783,3,1
,783,3,1
,783,4,1
,785,3,1
,785,4,1
,788,4,1
,791,4,1
,795,3,1
,802,3,1
,811,3,1
,811,3,1
,811,4,1
,812,4,1
,822,3,1
,830,3,1
,834,4,1
,837,3,1
,838,3,1
,838,4,1
,839,5,1
,840,5,1
,841,5,1
,842,5,1
,843,5,1
,844,5,1
,845,5,1
,846,5,1
,847,3,1
,847,4,1
,848,3,1
,848,4,1
,849,3,1
,849,4,1
,850,3,1
,850,4,1
,850,4,1
,851,3,1
,851,4,1
,852,3,1
,852,4,1
,853,3,1
,853,4,1
,854,3,1
,854,4,1
,855,3,1
,855,4,1
,856,3,1
,856,4,1
,857,3,1
,857,4,1
,858,3,1
,858,4,1
,859,3,1
,859,3,1
,859,4,1
,859,4,1
,860,3,1
,860,4,1
,861,3,1
,861,4,1
,861,4,1
,862,3,1
,862,4,1
,917,3,1
,917,4,1
,923,3,1
,924,3,1
,924,3,1
,924,4,1
,924,4,1
,924,4,1
,929,3,1
,929,4,1
,944,3,1
,947,3,1
,966,3,1
,969,3,1
,973,3,1
,976,3,1
,978,3,1
,982,3,1
,989,3,1
,998,4,1
,1006,3,1
,1008,3,1
,1016,3,1
,1016,4,1
,1022,3,1
,1022,4,1
,1028,3,1
,1112,5,1
,1123,3,1
,1180,3,1
,1180,4,1
,1181,3,1
,1181,4,1
,1182,3,1
,1182,3,1
,1182,4,1
,1183,3,1
,1183,4,1
,1184,3,1
,1184,4,1
,1185,3,1
,1185,3,1
,1185,4,1
,1186,3,1
,1186,4,1
,1187,3,1
,1187,4,1
,1188,3,1
,1188,4,1
,1189,3,1
,1189,4,1
,1190,3,1
,1190,3,1
,1190,4,1
,1191,3,1
,1191,4,1
,1192,3,1
,1192,4,1
,1193,3,1
,1193,4,1
,1194,3,1
,1194,4,1
,1195,3,1
,1195,4,1
,1196,3,1
,1196,4,1
,1197,3,1
,1197,4,1
,1198,3,1
,1198,4,1
,1199,3,1
,1199,4,1
,1200,3,1
,1200,4,1
,1201,3,1
,1201,4,1
,1202,3,1
,1202,4,1
,1203,3,1
,1203,4,1
,1204,3,1
,1204,4,1
,1205,3,1
,1205,3,1
,1205,4,1
,1206,4,1
,1207,3,1
,1207,4,1
,1208,3,1
,1208,4,1
,1209,3,1
,1209,4,1
,1209,4,1
,1210,4,1
,1211,4,1
,1212,4,1
,1213,3,1
,1213,4,1
,1214,4,1
,1215,4,1
,1216,4,1
,1217,4,1
,1218,3,1
,1218,4,1
,1219,4,1
,1220,3,1
,1220,4,1
,1221,3,1
,1221,3,1
,1221,4,1
,1222,4,1
,1223,3,1
,1223,3,1
,1223,4,1
,1224,4,1
,1225,4,1
,1226,3,1
,1226,4,1
,1227,4,1
,1228,4,1
,1229,3,1
,1229,4,1
,1229,4,1
,1230,3,1
,1230,4,1
,1231,4,1
,1232,3,1
,1232,4,1
,1233,4,1
,1234,3,1
,1234,4,1
,1235,3,1
,1235,4,1
,1236,4,1
,1237,3,1
,1237,4,1
,1238,4,1
,1239,3,1
,1239,3,1
,1239,4,1
,1240,3,1
,1240,3,1
,1240,4,1
,1241,3,1
,1241,4,1
,1242,4,1
,1243,3,1
,1243,4,1
,1244,3,1
,1244,3,1
,1244,4,1
,1244,4,1
,1245,4,1
,1246,3,1
,1246,4,1
,1247,3,1
,1247,4,1
,1248,4,1
,1249,4,1
,1250,4,1
,1251,4,1
,1252,3,1
,1252,3,1
,1252,4,1
,1253,3,1
,1253,4,1
,1254,4,1
,1255,4,1
,1256,3,1
,1256,4,1
,1257,3,1
,1257,4,1
,1258,3,1
,1258,4,1
,1259,3,1
,1259,4,1
,1260,4,1
,1261,3,1
,1261,4,1
,1262,3,1
,1262,4,1
,1263,3,1
,1263,4,1
,1264,3,1
,1264,4,1
,1265,3,1
,1265,4,1
,1266,3,1
,1266,3,1
,1266,4,1
,1266,4,1
,1267,3,1
,1267,4,1
,1268,3,1
,1268,4,1
,1269,3,1
,1269,4,1
,1270,3,1
,1270,4,1
,1271,3,1
,1271,4,1
,1272,3,1
,1272,4,1
,1273,3,1
,1273,4,1
,1274,3,1
,1274,4,1
,1275,3,1
,1275,4,1
,1285,3,1
,1286,3,1
,1288,3,1
,1290,3,1
,1300,3,1
,1324,3,1
,1339,3,1
,1343,2,1
,1349,3,1
,1349,4,1
,1368,3,1
,1428,3,1
,1491,3,1
,1491,4,1
,1492,3,1
,1492,4,1
,1591,3,1
,1591,4,1
,1630,3,1
,1630,4,1
,1864,3,1
,1864,4,1
,2061,4,1
,2080,3,1
,2080,4,1
,2179,3,1
,2268,3,1
,2268,4,1
,2292,3,1
,2292,4,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,2,1
,2297,3,1
,2333,5,1
,2334,5,1
,2335,3,1
,2335,4,1
,2389,3,1
,2439,3,1
,2465,3,1
,2547,3,1
,2558,3,1
,2566,3,1
,2567,3,1
,2568,3,1
,2569,3,1
,2570,3,1
,2571,3,1
,2572,3,1
,2573,3,1
,2574,3,1
,2575,3,1
,2576,3,1
,2577,3,1
,2578,3,1
,2579,3,1
,2580,3,1
,2581,3,1
,2582,3,1
,2583,3,1
,2584,3,1
,2585,3,1
,2586,3,1
,2587,3,1
,2588,3,1
,2589,3,1
,2590,3,1
,2591,3,1
,2592,3,1
,2593,3,1
,2594,3,1
,2595,3,1
,2596,3,1
,2597,3,1
,2598,3,1
,2599,3,1
,2600,3,1
,2601,3,1
,2602,3,1
,2603,3,1
,2604,3,1
,2634,3,1
,2688,3,1
,2702,3,1
,2783,3,1
,2783,4,1
,2888,3,1
,2934,5,1
,2935,5,1
,2936,5,1
,2937,3,1
,2937,4,1
,2938,3,1
,2938,4,1
,2939,4,1
,2940,4,1
,2941,5,1
,2942,5,1
,2943,5,1
,2944,5,1
,2945,5,1
,2946,5,1
,2947,5,1
,2948,5,1
,2949,5,1
,2950,5,1
,2951,5,1
,2952,5,1
,2953,5,1
,2954,5,1
,2955,5,1
,2956,5,1
,2957,5,1
,2958,5,1
,2959,5,1
,2961,5,1
,2962,5,1
,2963,3,1
,2963,4,1
,2964,2,1
,2964,3,1
,2964,3,1
,2964,4,1
,2964,4,1
,2965,3,1
,2965,4,1
,2966,2,1
,2966,3,1
,2966,3,1
,2966,4,1
,2966,4,1
,2967,3,1
,2967,4,1
,2968,3,1
,2968,4,1
,2969,3,1
,2969,4,1
,2970,3,1
,2970,4,1
,2971,3,1
,2971,4,1
,2972,3,1
,2972,4,1
,2973,5,1
,2974,4,1
,2974,5,1
,2975,5,1
,2976,5,1
,2977,5,1
,2978,5,1
,2979,5,1
,2980,2,1
,2980,2,1
,2980,5,1
,2981,4,1
,2981,5,1
,2982,5,1
,2983,5,1
,2984,5,1
,2985,5,1
,2986,5,1
,2987,5,1
,2988,5,1
,2989,5,1
,2990,5,1
,2991,5,1
,2992,5,1
,2993,5,1
,2994,5,1
,2995,5,1
,2996,3,1
,2996,4,1
,2997,3,1
,2997,4,1
,2998,3,1
,2998,4,1
,2999,3,1
,2999,4,1
,3000,3,1
,3000,4,1
,3001,3,1
,3001,4,1
,3002,3,1
,3002,4,1
,3003,3,1
,3003,4,1
,3003,4,1
,3004,3,1
,3004,4,1
,3005,3,1
,3005,4,1
,3006,4,1
,3006,5,1
,3007,3,1
,3007,4,1
,3008,5,1
,3009,5,1
,3010,5,1
,3011,5,1
,3012,5,1
,3013,5,1
,3014,4,1
,3014,5,1
,3015,5,1
,3016,5,1
,3017,5,1
,3018,3,1
,3018,4,1
,3019,3,1
,3019,4,1
,3020,5,1
,3021,5,1
,3022,5,1
,3023,5,1
,3024,5,1
,3025,5,1
,3026,5,1
,3027,3,1
,3027,4,1
,3028,3,1
,3028,4,1
,3029,3,1
,3029,4,1
,3030,3,1
,3030,4,1
,3031,3,1
,3031,4,1
,3031,4,1
,3032,5,1
,3033,3,1
,3033,4,1
,3034,3,1
,3034,4,1
,3035,3,1
,3035,4,1
,3036,3,1
,3036,4,1
,3037,3,1
,3037,4,1
,3038,3,1
,3038,4,1
,3039,3,1
,3039,4,1
,3040,3,1
,3040,4,1
,3041,3,1
,3041,4,1
,3042,3,1
,3042,4,1
,3043,3,1
,3043,4,1
,3043,4,1
,3044,3,1
,3044,4,1
,3045,3,1
,3045,4,1
,3046,5,1
,3047,5,1
,3048,5,1
,3049,5,1
,3050,5,1
,3051,5,1
,3052,5,1
,3053,5,1
,3054,3,1
,3054,4,1
,3055,4,1
,3056,4,1
,3057,3,1
,3057,4,1
,3058,3,1
,3058,4,1
,3059,3,1
,3059,4,1
,3060,3,1
,3060,4,1
,3061,3,1
,3061,4,1
,3062,3,1
,3062,4,1
,3063,3,1
,3063,4,1
,3064,3,1
,3064,4,1
,3065,3,1
,3065,4,1
,3066,3,1
,3066,4,1
,3067,3,1
,3067,4,1
,3068,3,1
,3068,4,1
,3069,3,1
,3069,4,1
,3069,4,1
,3070,3,1
,3070,3,1
,3070,4,1
,3070,4,1
,3071,3,1
,3071,4,1
,3072,3,1
,3072,4,1
,3073,3,1
,3073,4,1
,3074,3,1
,3074,4,1
,3075,2,1
,3075,3,1
,3075,4,1
,3076,3,1
,3076,4,1
,3077,3,1
,3077,4,1
,3078,3,1
,3078,3,1
,3078,4,1
,3078,4,1
,3079,3,1
,3079,4,1
,3080,3,1
,3080,3,1
,3080,4,1
,3080,4,1
,3081,5,1
,3082,5,1
,3083,5,1
,3084,5,1
,3085,5,1
,3086,5,1
,3088,3,1
,3088,4,1
,3089,3,1
,3089,4,1
,3090,3,1
,3090,4,1
,3091,5,1
,3092,5,1
,3093,5,1
,3094,3,1
,3094,4,1
,3094,4,1
,3094,5,1
,3095,5,1
,3096,5,1
,3097,5,1
,3098,3,1
,3098,4,1
,3099,3,1
,3099,4,1
,3100,5,1
,3101,5,1
,3102,5,1
,3103,5,1
,3104,2,1
,3104,2,1
,3104,3,1
,3104,3,1
,3104,3,1
,3104,4,1
,3104,4,1
,3104,4,1
,3105,5,1
,3106,5,1
,3107,3,1
,3107,4,1
,3108,3,1
,3108,4,1
,3109,5,1
,3110,4,1
,3110,5,1
,3111,5,1
,3112,5,1
,3113,5,1
,3114,5,1
,3115,4,1
,3115,5,1
,3117,5,1
,3118,4,1
,3118,5,1
,3119,5,1
,3120,5,1
,3121,5,1
,3122,5,1
,3123,5,1
,3125,5,1
,3126,5,1
,3127,5,1
,3128,5,1
,3129,5,1
,3130,5,1
,3131,5,1
,3132,5,1
,3133,5,1
,3134,4,1
,3134,5,1
,3135,5,1
,3137,5,1
,3138,5,1
,3139,5,1
,3140,4,1
,3140,4,1
,3140,4,1
,3140,4,1
,3140,5,1
,3141,5,1
,3142,5,1
,3143,5,1
,3144,4,1
,3144,5,1
,3146,5,1
,3147,3,1
,3147,4,1
,3148,3,1
,3148,4,1
,3148,4,1
,3148,4,1
,3149,3,1
,3149,4,1
,3150,3,1
,3150,4,1
,3150,4,1
,3151,3,1
,3151,4,1
,3152,3,1
,3152,4,1
,3153,3,1
,3153,4,1
,3153,4,1
,3154,3,1
,3154,4,1
,3155,3,1
,3155,4,1
,3156,3,1
,3156,4,1
,3157,3,1
,3157,4,1
,3158,5,1
,3159,4,1
,3159,5,1
,3160,4,1
,3160,5,1
,3161,4,1
,3161,4,1
,3161,5,1
,3163,5,1
,3164,4,1
,3164,4,1
,3164,5,1
,3165,4,1
,3165,5,1
,3166,3,1
,3166,4,1
,3167,3,1
,3167,4,1
,3167,4,1
,3168,3,1
,3168,4,1
,3169,3,1
,3169,4,1
,3170,3,1
,3170,4,1
,3170,4,1
,3171,3,1
,3171,4,1
,3171,4,1
,3172,3,1
,3172,4,1
,3173,3,1
,3173,4,1
,3174,3,1
,3174,4,1
,3175,3,1
,3175,4,1
,3175,4,1
,3176,3,1
,3176,4,1
,3176,4,1
,3177,3,1
,3177,4,1
,3178,5,1
,3179,5,1
,3180,4,1
,3180,5,1
,3181,5,1
,3182,5,1
,3183,5,1
,3184,5,1
,3185,5,1
,3186,5,1
,3187,5,1
,3189,5,1
,3190,5,1
,3191,5,1
,3192,5,1
,3193,4,1
,3193,5,1
,3194,5,1
,3196,5,1
,3197,5,1
,3198,5,1
,3199,4,1
,3199,5,1
,3200,5,1
,3201,5,1
,3202,4,1
,3202,5,1
,3203,5,1
,3204,5,1
,3205,4,1
,3205,5,1
,3206,4,1
,3206,5,1
,3207,5,1
,3208,5,1
,3209,5,1
,3211,3,1
,3211,4,1
,3213,4,1
,3213,5,1
,3214,5,1
,3215,5,1
,3216,5,1
,3217,5,1
,3218,5,1
,3220,5,1
,3221,5,1
,3222,5,1
,3223,5,1
,3224,5,1
,3225,5,1
,3226,5,1
,3227,4,1
,3227,5,1
,3228,4,1
,3229,5,1
,3230,5,1
,3231,5,1
,3232,5,1
,3233,5,1
,3234,5,1
,3235,5,1
,3237,5,1
,3238,5,1
,3239,5,1
,3240,5,1
,3241,5,1
,3242,5,1
,3243,5,1
,3244,4,1
,3244,5,1
,3245,4,1
,3245,5,1
,3246,5,1
,3247,5,1
,3248,5,1
,3249,5,1
,3250,5,1
,3251,5,1
,3252,5,1
,3254,5,1
,3255,5,1
,3256,5,1
,3257,5,1
,3258,5,1
,3259,5,1
,3260,5,1
,3261,5,1
,3262,4,1
,3262,5,1
,3263,3,1
,3263,4,1
,3263,4,1
,3264,5,1
,3265,4,1
,3265,5,1
,3266,5,1
,3267,5,1
,3268,4,1
,3268,5,1
,3269,5,1
,3270,5,1
,3271,5,1
,3272,5,1
,3273,4,1
,3273,5,1
,3274,5,1
,3275,5,1
,3276,4,1
,3276,5,1
,3277,5,1
,3278,5,1
,3279,5,1
,3280,5,1
,3281,5,1
,3283,4,1
,3283,4,1
,3283,5,1
,3284,5,1
,3285,4,1
,3285,5,1
,3286,5,1
,3287,5,1
,3288,5,1
,3289,5,1
,3290,5,1
,3291,5,1
,3292,5,1
,3293,5,1
,3294,5,1
,3295,5,1
,3296,5,1
,3297,5,1
,3298,3,1
,3298,4,1
,3299,3,1
,3299,4,1
,3300,3,1
,3300,4,1
,3301,3,1
,3301,4,1
,3302,3,1
,3302,4,1
,3303,3,1
,3303,4,1
,3304,3,1
,3304,4,1
,3304,4,1
,3305,3,1
,3305,4,1
,3306,3,1
,3306,4,1
,3307,3,1
,3307,4,1
,3308,3,1
,3308,4,1
,3309,5,1
,3310,5,1
,3311,5,1
,3312,3,1
,3312,4,1
,3313,3,1
,3313,4,1
,3314,3,1
,3314,4,1
,3315,3,1
,3315,4,1
,3316,3,1
,3316,4,1
,3317,3,1
,3317,3,1
,3317,3,1
,3317,4,1
,3317,4,1
,3317,4,1
,3318,3,1
,3318,4,1
,3319,5,1
,3320,4,1
,3320,5,1
,3321,5,1
,3322,3,1
,3322,4,1
,3323,3,1
,3323,4,1
,3324,4,1
,3324,5,1
,3325,5,1
,3326,5,1
,3327,5,1
,3328,5,1
,3329,4,1
,3329,5,1
,3330,4,1
,3330,5,1
,3331,5,1
,3332,5,1
,3333,5,1
,3335,3,1
,3335,4,1
,3336,3,1
,3336,4,1
,3337,3,1
,3337,4,1
,3338,3,1
,3338,4,1
,3339,3,1
,3339,3,1
,3339,4,1
,3340,5,1
,3341,5,1
,3342,5,1
,3343,5,1
,3344,5,1
,3345,5,1
,3346,5,1
,3347,5,1
,3348,5,1
,3349,3,1
,3349,4,1
,3350,5,1
,3351,5,1
,3352,5,1
,3353,5,1
,3354,4,1
,3354,5,1
,3355,3,1
,3355,4,1
,3356,3,1
,3356,4,1
,3357,5,1
,3358,3,1
,3358,4,1
,3359,5,1
,3360,5,1
,3361,4,1
,3361,5,1
,3362,5,1
,3363,5,1
,3364,5,1
,3365,5,1
,3366,5,1
,3367,5,1
,3368,5,1
,3369,5,1
,3370,5,1
,3371,5,1
,3372,5,1
,3373,5,1
,3374,4,1
,3374,5,1
,3375,5,1
,3376,5,1
,3377,5,1
,3379,5,1
,3380,5,1
,3381,5,1
,3382,4,1
,3382,5,1
,3383,5,1
,3384,5,1
,3386,5,1
,3387,3,1
,3387,4,1
,3388,3,1
,3388,4,1
,3389,3,1
,3389,4,1
,3390,3,1
,3390,4,1
,3391,3,1
,3391,3,1
,3391,4,1
,3391,4,1
,3392,4,1
,3392,5,1
,3393,4,1
,3393,5,1
,3394,4,1
,3394,5,1
,3396,4,1
,3396,4,1
,3396,5,1
,3397,4,1
,3397,5,1
,3398,3,1
,3398,4,1
,3399,3,1
,3399,4,1
,3400,3,1
,3400,4,1
,3401,3,1
,3401,4,1
,3402,3,1
,3402,4,1
,3403,3,1
,3403,4,1
,3404,3,1
,3404,4,1
,3405,3,1
,3405,4,1
,3406,3,1
,3406,4,1
,3407,3,1
,3407,4,1
,3408,4,1
,3408,4,1
,3408,5,1
,3409,5,1
,3410,5,1
,3411,3,1
,3411,4,1
,3412,5,1
,3413,5,1
,3414,5,1
,3416,3,1
,3416,4,1
,3417,3,1
,3417,4,1
,3418,3,1
,3418,4,1
,3419,5,1
,3420,5,1
,3421,5,1
,3423,5,1
,3424,5,1
,3425,5,1
,3426,5,1
,3427,5,1
,3428,5,1
,3429,5,1
,3430,5,1
,3431,5,1
,3432,5,1
,3433,5,1
,3434,5,1
,3435,5,1
,3436,4,1
,3436,5,1
,3437,5,1
,3438,5,1
,3439,5,1
,3440,5,1
,3441,5,1
,3442,5,1
,3443,5,1
,3444,3,1
,3444,4,1
,3445,3,1
,3445,4,1
,3446,3,1
,3446,4,1
,3447,3,1
,3447,4,1
,3448,3,1
,3448,4,1
,3449,5,1
,3450,5,1
,3451,3,1
,3451,4,1
,3452,3,1
,3452,4,1
,3453,4,1
,3454,3,1
,3454,4,1
,3455,3,1
,3455,4,1
,3456,3,1
,3456,4,1
,3457,3,1
,3457,4,1
,3458,3,1
,3458,4,1
,3459,5,1
,3460,5,1
,3461,3,1
,3461,4,1
,3462,5,1
,3463,5,1
,3464,5,1
,3465,5,1
,3466,5,1
,3467,5,1
,3468,5,1
,3469,5,1
,3470,5,1
,3471,3,1
,3471,4,1
,3472,5,1
,3473,5,1
,3474,5,1
,3475,5,1
,3476,5,1
,3477,3,1
,3477,4,1
,3477,4,1
,3478,3,1
,3478,4,1
,3479,3,1
,3479,4,1
,3480,5,1
,3481,5,1
,3482,5,1
,3483,5,1
,3484,5,1
,3485,5,1
,3486,5,1
,3487,5,1
,3488,5,1
,3489,4,1
,3489,5,1
,3490,5,1
,3491,5,1
,3492,5,1
,3493,4,1
,3493,5,1
,3494,5,1
,3495,5,1
,3496,4,1
,3496,5,1
,3497,4,1
,3497,5,1
,3498,5,1
,3499,5,1
,3500,5,1
,3501,5,1
,3502,5,1
,3503,5,1
,3504,4,1
,3504,4,1
,3504,5,1
,3505,5,1
,3506,4,1
,3506,5,1
,3507,3,1
,3507,4,1
,3508,3,1
,3508,4,1
,3509,3,1
,3509,4,1
,3510,3,1
,3510,4,1
,3511,3,1
,3511,4,1
,3512,3,1
,3512,4,1
,3513,3,1
,3513,4,1
,3514,5,1
,3515,5,1
,3516,4,1
,3516,5,1
,3517,5,1
,3518,5,1
,3519,5,1
,3520,5,1
,3521,5,1
,3522,5,1
,3523,5,1
,3524,4,1
,3524,5,1
,3525,5,1
,3526,5,1
,3527,4,1
,3527,5,1
,3528,5,1
,3529,4,1
,3529,5,1
,3530,5,1
,3531,5,1
,3532,5,1
,3533,3,1
,3533,4,1
,3534,3,1
,3534,4,1
,3535,5,1
,3536,5,1
,3537,5,1
,3538,5,1
,3539,5,1
,3540,5,1
,3541,5,1
,3542,5,1
,3543,5,1
,3544,5,1
,3545,5,1
,3546,5,1
,3547,5,1
,3548,5,1
,3549,5,1
,3550,5,1
,3551,5,1
,3552,5,1
,3553,5,1
,3554,5,1
,3555,5,1
,3556,5,1
,3557,3,1
,3557,4,1
,3558,3,1
,3558,4,1
,3559,5,1
,3560,5,1
,3561,4,1
,3561,5,1
,3562,5,1
,3563,3,1
,3563,4,1
,3563,4,1
,3563,5,1
,3564,3,1
,3564,4,1
,3565,3,1
,3565,4,1
,3566,3,1
,3566,4,1
,3567,3,1
,3567,4,1
,3568,3,1
,3568,4,1
,3569,3,1
,3569,4,1
,3570,3,1
,3570,4,1
,3571,3,1
,3571,4,1
,3572,3,1
,3572,4,1
,3573,3,1
,3573,4,1
,3574,3,1
,3574,4,1
,3575,3,1
,3575,4,1
,3576,3,1
,3576,4,1
,3577,3,1
,3577,4,1
,3578,3,1
,3578,4,1
,3579,3,1
,3579,4,1
,3580,3,1
,3580,4,1
,3580,4,1
,3581,3,1
,3581,4,1
,3582,3,1
,3582,4,1
,3583,3,1
,3583,4,1
,3584,3,1
,3584,4,1
,3584,4,1
,3584,4,1
,3585,3,1
,3585,4,1
,3586,3,1
,3586,4,1
,3587,3,1
,3587,4,1
,3588,3,1
,3588,4,1
,3589,3,1
,3589,4,1
,3589,4,1
,3590,3,1
,3590,4,1
,3591,3,1
,3591,4,1
,3592,3,1
,3592,4,1
,3593,5,1
,3594,5,1
,3595,5,1
,3596,5,1
,3597,5,1
,3598,3,1
,3598,4,1
,3598,4,1
,3599,5,1
,3600,5,1
,3601,5,1
,3602,5,1
,3603,5,1
,3604,5,1
,3605,5,1
,3607,5,1
,3608,5,1
,3609,5,1
,3610,5,1
,3611,5,1
,3612,5,1
,3613,4,1
,3613,5,1
,3614,5,1
,3615,5,1
,3616,5,1
,3617,5,1
,3618,5,1
,3619,5,1
,3620,5,1
,3621,3,1
,3621,4,1
,3622,4,1
,3622,5,1
,3623,5,1
,3625,5,1
,3626,5,1
,3628,5,1
,3629,5,1
,3631,5,1
,3632,5,1
,3633,5,1
,3634,5,1
,3635,5,1
,3636,5,1
,3637,5,1
,3638,5,1
,3639,5,1
,3640,5,1
,3641,3,1
,3641,4,1
,3642,3,1
,3642,4,1
,3643,3,1
,3643,4,1
,3644,3,1
,3644,4,1
,3645,3,1
,3645,4,1
,3646,3,1
,3646,4,1
,3647,3,1
,3647,4,1
,3648,3,1
,3648,4,1
,3649,5,1
,3650,5,1
,3651,5,1
,3652,5,1
,3653,5,1
,3654,5,1
,3655,5,1
,3656,5,1
,3657,5,1
,3658,4,1
,3658,5,1
,3659,4,1
,3659,5,1
,3660,3,1
,3660,4,1
,3661,3,1
,3661,4,1
,3662,3,1
,3662,4,1
,3663,3,1
,3663,4,1
,3664,3,1
,3664,4,1
,3665,3,1
,3665,4,1
,3666,3,1
,3666,4,1
,3667,3,1
,3667,4,1
,3667,4,1
,3668,3,1
,3668,4,1
,3669,4,1
,3670,3,1
,3670,4,1
,3671,3,1
,3671,4,1
,3672,3,1
,3672,4,1
,3673,5,1
,3674,5,1
,3675,3,1
,3675,4,1
,3676,3,1
,3676,4,1
,3677,3,1
,3677,4,1
,3678,3,1
,3678,4,1
,3679,5,1
,3680,5,1
,3681,4,1
,3681,4,1
,3681,5,1
,3682,3,1
,3682,4,1
,3683,5,1
,3684,4,1
,3684,5,1
,3685,5,1
,3686,5,1
,3687,4,1
,3687,5,1
,3688,5,1
,3689,5,1
,3690,5,1
,3691,4,1
,3691,5,1
,3692,4,1
,3692,5,1
,3693,5,1
,3694,5,1
,3695,5,1
,3697,3,1
,3697,4,1
,3698,3,1
,3698,4,1
,3699,3,1
,3699,4,1
,3700,3,1
,3700,4,1
,3701,3,1
,3701,4,1
,3702,5,1
,3703,5,1
,3704,5,1
,3705,3,1
,3705,4,1
,3706,5,1
,3707,3,1
,3707,4,1
,3708,3,1
,3708,4,1
,3709,3,1
,3709,4,1
,3710,3,1
