first_user_id,venue_id,total_rating,total_count,average_rating
10,839,5,1,5
10,840,5,1,5
10,841,5,1,5
10,842,5,1,5
10,843,5,1,5
10,844,5,1,5
10,845,5,1,5
10,846,5,1,5
10,847,7,2,3.5
10,848,7,2,3.5
10,849,7,2,3.5
10,850,11,3,3.666666667
10,851,7,2,3.5
10,852,7,2,3.5
10,853,7,2,3.5
10,854,7,2,3.5
10,855,7,2,3.5
10,856,7,2,3.5
10,857,7,2,3.5
10,858,7,2,3.5
10,859,14,4,3.5
10,860,7,2,3.5
10,861,11,3,3.666666667
10,862,7,2,3.5
10,917,7,2,3.5
10,923,3,1,3
10,924,18,5,3.6
10,929,7,2,3.5
10,944,3,1,3
10,947,3,1,3
10,966,3,1,3
10,969,3,1,3
10,973,3,1,3
10,976,3,1,3
10,978,3,1,3
10,982,3,1,3
10,989,3,1,3
10,998,4,1,4
10,1006,3,1,3
10,1008,3,1,3
10,1016,7,2,3.5
10,1022,7,2,3.5
10,1028,3,1,3
10,1112,5,1,5
10,1123,3,1,3
10,1180,7,2,3.5
10,1181,7,2,3.5
10,1182,10,3,3.333333333
10,1183,7,2,3.5
10,1184,7,2,3.5
10,1185,10,3,3.333333333
10,1186,7,2,3.5
10,1187,7,2,3.5
10,1188,7,2,3.5
10,1189,7,2,3.5
10,1190,10,3,3.333333333
10,1191,7,2,3.5
10,1192,7,2,3.5
10,1193,7,2,3.5
10,1194,7,2,3.5
10,1195,7,2,3.5
10,1196,7,2,3.5
10,1197,7,2,3.5
10,1198,7,2,3.5
10,1199,7,2,3.5
10,1200,7,2,3.5
10,1201,7,2,3.5
10,1202,7,2,3.5
10,1203,7,2,3.5
10,1204,7,2,3.5
10,1205,10,3,3.333333333
10,1206,4,1,4
10,1207,7,2,3.5
10,1208,7,2,3.5
10,1209,11,3,3.666666667
10,1210,4,1,4
10,1211,4,1,4
10,1212,4,1,4
10,1213,7,2,3.5
10,1214,4,1,4
10,1215,4,1,4
10,1216,4,1,4
10,1217,4,1,4
10,1218,7,2,3.5
10,1219,4,1,4
10,1220,7,2,3.5
10,1221,10,3,3.333333333
10,1222,4,1,4
10,1223,10,3,3.333333333
10,1224,4,1,4
10,1225,4,1,4
10,1226,7,2,3.5
10,1227,4,1,4
10,1228,4,1,4
10,1229,11,3,3.666666667
10,1230,7,2,3.5
10,1231,4,1,4
10,1232,7,2,3.5
10,1233,4,1,4
10,1234,7,2,3.5
10,1235,7,2,3.5
10,1236,4,1,4
10,1237,7,2,3.5
10,1238,4,1,4
10,1239,10,3,3.333333333
10,1240,10,3,3.333333333
10,1241,7,2,3.5
10,1242,4,1,4
10,1243,7,2,3.5
10,1244,14,4,3.5
10,1245,4,1,4
10,1246,7,2,3.5
10,1247,7,2,3.5
10,1248,4,1,4
10,1249,4,1,4
10,1250,4,1,4
10,1251,4,1,4
10,1252,10,3,3.333333333
10,1253,7,2,3.5
10,1254,4,1,4
10,1255,4,1,4
10,1256,7,2,3.5
10,1257,7,2,3.5
10,1258,7,2,3.5
10,1259,7,2,3.5
10,1260,4,1,4
10,1261,7,2,3.5
10,1262,7,2,3.5
10,1263,7,2,3.5
10,1264,7,2,3.5
10,1265,7,2,3.5
10,1266,14,4,3.5
10,1267,7,2,3.5
10,1268,7,2,3.5
10,1269,7,2,3.5
10,1270,7,2,3.5
10,1271,7,2,3.5
10,1272,7,2,3.5
10,1273,7,2,3.5
10,1274,7,2,3.5
10,1275,7,2,3.5
10,1285,3,1,3
10,1286,3,1,3
10,1288,3,1,3
10,1290,3,1,3
10,1300,3,1,3
10,1324,3,1,3
10,1339,3,1,3
10,1343,2,1,2
10,1349,7,2,3.5
10,1368,3,1,3
10,1428,3,1,3
10,1491,7,2,3.5
10,1492,7,2,3.5
10,1591,7,2,3.5
10,1630,7,2,3.5
10,1864,7,2,3.5
10,2061,4,1,4
10,2080,7,2,3.5
10,2179,3,1,3
10,2268,7,2,3.5
10,2292,7,2,3.5
10,2297,29,14,2.071428571
10,2333,5,1,5
10,2334,5,1,5
10,2335,7,2,3.5
10,2389,3,1,3
10,2439,3,1,3
10,2465,3,1,3
10,2547,3,1,3
10,2558,3,1,3
10,2566,3,1,3
10,2567,3,1,3
10,2568,3,1,3
10,2569,3,1,3
10,2570,3,1,3
10,2571,3,1,3
10,2572,3,1,3
10,2573,3,1,3
10,2574,3,1,3
10,2575,3,1,3
10,2576,3,1,3
10,2577,3,1,3
10,2578,3,1,3
10,2579,3,1,3
10,2580,3,1,3
10,2581,3,1,3
10,2582,3,1,3
10,2583,3,1,3
10,2584,3,1,3
10,2585,3,1,3
10,2586,3,1,3
10,2587,3,1,3
10,2588,3,1,3
10,2589,3,1,3
10,2590,3,1,3
10,2591,3,1,3
10,2592,3,1,3
10,2593,3,1,3
10,2594,3,1,3
10,2595,3,1,3
10,2596,3,1,3
10,2597,3,1,3
10,2598,3,1,3
10,2599,3,1,3
10,2600,3,1,3
10,2601,3,1,3
10,2602,3,1,3
10,2603,3,1,3
10,2604,3,1,3
10,2634,3,1,3
10,2688,3,1,3
10,2702,3,1,3
10,2783,7,2,3.5
10,2888,3,1,3
10,2934,5,1,5
10,2935,5,1,5
10,2936,5,1,5
10,2937,7,2,3.5
10,2938,7,2,3.5
10,2939,4,1,4
10,2940,4,1,4
10,2941,5,1,5
10,2942,5,1,5
10,2943,5,1,5
10,2944,5,1,5
10,2945,5,1,5
10,2946,5,1,5
10,2947,5,1,5
10,2948,5,1,5
10,2949,5,1,5
10,2950,5,1,5
10,2951,5,1,5
10,2952,5,1,5
10,2953,5,1,5
10,2954,5,1,5
10,2955,5,1,5
10,2956,5,1,5
10,2957,5,1,5
10,2958,5,1,5
10,2959,5,1,5
10,2961,5,1,5
10,2962,5,1,5
10,2963,7,2,3.5
10,2964,16,5,3.2
10,2965,7,2,3.5
10,2966,16,5,3.2
10,2967,7,2,3.5
10,2968,7,2,3.5
10,2969,7,2,3.5
10,2970,7,2,3.5
10,2971,7,2,3.5
10,2972,7,2,3.5
10,2973,5,1,5
10,2974,9,2,4.5
10,2975,5,1,5
10,2976,5,1,5
10,2977,5,1,5
10,2978,5,1,5
10,2979,5,1,5
10,2980,9,3,3
10,2981,9,2,4.5
10,2982,5,1,5
10,2983,5,1,5
10,2984,5,1,5
10,2985,5,1,5
10,2986,5,1,5
10,2987,5,1,5
10,2988,5,1,5
10,2989,5,1,5
10,2990,5,1,5
10,2991,5,1,5
10,2992,5,1,5
10,2993,5,1,5
10,2994,5,1,5
10,2995,5,1,5
10,2996,7,2,3.5
10,2997,7,2,3.5
10,2998,7,2,3.5
10,2999,7,2,3.5
10,3000,7,2,3.5
10,3001,7,2,3.5
10,3002,7,2,3.5
10,3003,11,3,3.666666667
10,3004,7,2,3.5
10,3005,7,2,3.5
10,3006,9,2,4.5
10,3007,7,2,3.5
10,3008,5,1,5
10,3009,5,1,5
10,3010,5,1,5
10,3011,5,1,5
10,3012,5,1,5
10,3013,5,1,5
10,3014,9,2,4.5
10,3015,5,1,5
10,3016,5,1,5
10,3017,5,1,5
10,3018,7,2,3.5
10,3019,7,2,3.5
10,3020,5,1,5
10,3021,5,1,5
10,3022,5,1,5
10,3023,5,1,5
10,3024,5,1,5
10,3025,5,1,5
10,3026,5,1,5
10,3027,7,2,3.5
10,3028,7,2,3.5
10,3029,7,2,3.5
10,3030,7,2,3.5
10,3031,11,3,3.666666667
10,3032,5,1,5
10,3033,7,2,3.5
10,3034,7,2,3.5
10,3035,7,2,3.5
10,3036,7,2,3.5
10,3037,7,2,3.5
10,3038,7,2,3.5
10,3039,7,2,3.5
10,3040,7,2,3.5
10,3041,7,2,3.5
10,3042,7,2,3.5
10,3043,11,3,3.666666667
10,3044,7,2,3.5
10,3045,7,2,3.5
10,3046,5,1,5
10,3047,5,1,5
10,3048,5,1,5
10,3049,5,1,5
10,3050,5,1,5
10,3051,5,1,5
10,3052,5,1,5
10,3053,5,1,5
10,3054,7,2,3.5
10,3055,4,1,4
10,3056,4,1,4
10,3057,7,2,3.5
10,3058,7,2,3.5
10,3059,7,2,3.5
10,3060,7,2,3.5
10,3061,7,2,3.5
10,3062,7,2,3.5
10,3063,7,2,3.5
10,3064,7,2,3.5
10,3065,7,2,3.5
10,3066,7,2,3.5
10,3067,7,2,3.5
10,3068,7,2,3.5
10,3069,11,3,3.666666667
10,3070,14,4,3.5
10,3071,7,2,3.5
10,3072,7,2,3.5
10,3073,7,2,3.5
10,3074,7,2,3.5
10,3075,9,3,3
10,3076,7,2,3.5
10,3077,7,2,3.5
10,3078,14,4,3.5
10,3079,7,2,3.5
10,3080,14,4,3.5
10,3081,5,1,5
10,3082,5,1,5
10,3083,5,1,5
10,3084,5,1,5
10,3085,5,1,5
10,3086,5,1,5
10,3088,7,2,3.5
10,3089,7,2,3.5
10,3090,7,2,3.5
10,3091,5,1,5
10,3092,5,1,5
10,3093,5,1,5
10,3094,16,4,4
10,3095,5,1,5
10,3096,5,1,5
10,3097,5,1,5
10,3098,7,2,3.5
10,3099,7,2,3.5
10,3100,5,1,5
10,3101,5,1,5
10,3102,5,1,5
10,3103,5,1,5
10,3104,25,8,3.125
10,3105,5,1,5
10,3106,5,1,5
10,3107,7,2,3.5
10,3108,7,2,3.5
10,3109,5,1,5
10,3110,9,2,4.5
10,3111,5,1,5
10,3112,5,1,5
10,3113,5,1,5
10,3114,5,1,5
10,3115,9,2,4.5
10,3117,5,1,5
10,3118,9,2,4.5
10,3119,5,1,5
10,3120,5,1,5
10,3121,5,1,5
10,3122,5,1,5
10,3123,5,1,5
10,3125,5,1,5
10,3126,5,1,5
10,3127,5,1,5
10,3128,5,1,5
10,3129,5,1,5
10,3130,5,1,5
10,3131,5,1,5
10,3132,5,1,5
10,3133,5,1,5
10,3134,9,2,4.5
10,3135,5,1,5
10,3137,5,1,5
10,3138,5,1,5
10,3139,5,1,5
10,3140,21,5,4.2
10,3141,5,1,5
10,3142,5,1,5
10,3143,5,1,5
10,3144,9,2,4.5
10,3146,5,1,5
10,3147,7,2,3.5
10,3148,15,4,3.75
10,3149,7,2,3.5
10,3150,11,3,3.666666667
10,3151,7,2,3.5
10,3152,7,2,3.5
10,3153,11,3,3.666666667
10,3154,7,2,3.5
10,3155,7,2,3.5
10,3156,7,2,3.5
10,3157,7,2,3.5
10,3158,5,1,5
10,3159,9,2,4.5
10,3160,9,2,4.5
10,3161,13,3,4.333333333
10,3163,5,1,5
10,3164,13,3,4.333333333
10,3165,9,2,4.5
10,3166,7,2,3.5
10,3167,11,3,3.666666667
10,3168,7,2,3.5
10,3169,7,2,3.5
10,3170,11,3,3.666666667
10,3171,11,3,3.666666667
10,3172,7,2,3.5
10,3173,7,2,3.5
10,3174,7,2,3.5
10,3175,11,3,3.666666667
10,3176,11,3,3.666666667
10,3177,7,2,3.5
10,3178,5,1,5
10,3179,5,1,5
10,3180,9,2,4.5
10,3181,5,1,5
10,3182,5,1,5
10,3183,5,1,5
10,3184,5,1,5
10,3185,5,1,5
10,3186,5,1,5
10,3187,5,1,5
10,3189,5,1,5
10,3190,5,1,5
10,3191,5,1,5
10,3192,5,1,5
10,3193,9,2,4.5
10,3194,5,1,5
10,3196,5,1,5
10,3197,5,1,5
10,3198,5,1,5
10,3199,9,2,4.5
10,3200,5,1,5
10,3201,5,1,5
10,3202,9,2,4.5
10,3203,5,1,5
10,3204,5,1,5
10,3205,9,2,4.5
10,3206,9,2,4.5
10,3207,5,1,5
10,3208,5,1,5
10,3209,5,1,5
10,3211,7,2,3.5
10,3213,9,2,4.5
10,3214,5,1,5
10,3215,5,1,5
10,3216,5,1,5
10,3217,5,1,5
10,3218,5,1,5
10,3220,5,1,5
10,3221,5,1,5
10,3222,5,1,5
10,3223,5,1,5
10,3224,5,1,5
10,3225,5,1,5
10,3226,5,1,5
10,3227,9,2,4.5
10,3228,4,1,4
10,3229,5,1,5
10,3230,5,1,5
10,3231,5,1,5
10,3232,5,1,5
10,3233,5,1,5
10,3234,5,1,5
10,3235,5,1,5
10,3237,5,1,5
10,3238,5,1,5
10,3239,5,1,5
10,3240,5,1,5
10,3241,5,1,5
10,3242,5,1,5
10,3243,5,1,5
10,3244,9,2,4.5
10,3245,9,2,4.5
10,3246,5,1,5
10,3247,5,1,5
10,3248,5,1,5
10,3249,5,1,5
10,3250,5,1,5
10,3251,5,1,5
10,3252,5,1,5
10,3254,5,1,5
10,3255,5,1,5
10,3256,5,1,5
10,3257,5,1,5
10,3258,5,1,5
10,3259,5,1,5
10,3260,5,1,5
10,3261,5,1,5
10,3262,9,2,4.5
10,3263,11,3,3.666666667
10,3264,5,1,5
10,3265,9,2,4.5
10,3266,5,1,5
10,3267,5,1,5
10,3268,9,2,4.5
10,3269,5,1,5
10,3270,5,1,5
10,3271,5,1,5
10,3272,5,1,5
10,3273,9,2,4.5
10,3274,5,1,5
10,3275,5,1,5
10,3276,9,2,4.5
10,3277,5,1,5
10,3278,5,1,5
10,3279,5,1,5
10,3280,5,1,5
10,3281,5,1,5
10,3283,13,3,4.333333333
10,3284,5,1,5
10,3285,9,2,4.5
10,3286,5,1,5
10,3287,5,1,5
10,3288,5,1,5
10,3289,5,1,5
10,3290,5,1,5
10,3291,5,1,5
10,3292,5,1,5
10,3293,5,1,5
10,3294,5,1,5
10,3295,5,1,5
10,3296,5,1,5
10,3297,5,1,5
10,3298,7,2,3.5
10,3299,7,2,3.5
10,3300,7,2,3.5
10,3301,7,2,3.5
10,3302,7,2,3.5
10,3303,7,2,3.5
10,3304,11,3,3.666666667
10,3305,7,2,3.5
10,3306,7,2,3.5
10,3307,7,2,3.5
10,3308,7,2,3.5
10,3309,5,1,5
10,3310,5,1,5
10,3311,5,1,5
10,3312,7,2,3.5
10,3313,7,2,3.5
10,3314,7,2,3.5
10,3315,7,2,3.5
10,3316,7,2,3.5
10,3317,21,6,3.5
10,3318,7,2,3.5
10,3319,5,1,5
10,3320,9,2,4.5
10,3321,5,1,5
10,3322,7,2,3.5
10,3323,7,2,3.5
10,3324,9,2,4.5
10,3325,5,1,5
10,3326,5,1,5
10,3327,5,1,5
10,3328,5,1,5
10,3329,9,2,4.5
10,3330,9,2,4.5
10,3331,5,1,5
10,3332,5,1,5
10,3333,5,1,5
10,3335,7,2,3.5
10,3336,7,2,3.5
10,3337,7,2,3.5
10,3338,7,2,3.5
10,3339,10,3,3.333333333
10,3340,5,1,5
10,3341,5,1,5
10,3342,5,1,5
10,3343,5,1,5
10,3344,5,1,5
10,3345,5,1,5
10,3346,5,1,5
10,3347,5,1,5
10,3348,5,1,5
10,3349,7,2,3.5
10,3350,5,1,5
10,3351,5,1,5
10,3352,5,1,5
10,3353,5,1,5
10,3354,9,2,4.5
10,3355,7,2,3.5
10,3356,7,2,3.5
10,3357,5,1,5
10,3358,7,2,3.5
10,3359,5,1,5
10,3360,5,1,5
10,3361,9,2,4.5
10,3362,5,1,5
10,3363,5,1,5
10,3364,5,1,5
10,3365,5,1,5
10,3366,5,1,5
10,3367,5,1,5
10,3368,5,1,5
10,3369,5,1,5
10,3370,5,1,5
10,3371,5,1,5
10,3372,5,1,5
10,3373,5,1,5
10,3374,9,2,4.5
10,3375,5,1,5
10,3376,5,1,5
10,3377,5,1,5
10,3379,5,1,5
10,3380,5,1,5
10,3381,5,1,5
10,3382,9,2,4.5
10,3383,5,1,5
10,3384,5,1,5
10,3386,5,1,5
10,3387,7,2,3.5
10,3388,7,2,3.5
10,3389,7,2,3.5
10,3390,7,2,3.5
10,3391,14,4,3.5
10,3392,9,2,4.5
10,3393,9,2,4.5
10,3394,9,2,4.5
10,3396,13,3,4.333333333
10,3397,9,2,4.5
10,3398,7,2,3.5
10,3399,7,2,3.5
10,3400,7,2,3.5
10,3401,7,2,3.5
10,3402,7,2,3.5
10,3403,7,2,3.5
10,3404,7,2,3.5
10,3405,7,2,3.5
10,3406,7,2,3.5
10,3407,7,2,3.5
10,3408,13,3,4.333333333
10,3409,5,1,5
10,3410,5,1,5
10,3411,7,2,3.5
10,3412,5,1,5
10,3413,5,1,5
10,3414,5,1,5
10,3416,7,2,3.5
10,3417,7,2,3.5
10,3418,7,2,3.5
10,3419,5,1,5
10,3420,5,1,5
10,3421,5,1,5
10,3423,5,1,5
10,3424,5,1,5
10,3425,5,1,5
10,3426,5,1,5
10,3427,5,1,5
10,3428,5,1,5
10,3429,5,1,5
10,3430,5,1,5
10,3431,5,1,5
10,3432,5,1,5
10,3433,5,1,5
10,3434,5,1,5
10,3435,5,1,5
10,3436,9,2,4.5
10,3437,5,1,5
10,3438,5,1,5
10,3439,5,1,5
10,3440,5,1,5
10,3441,5,1,5
10,3442,5,1,5
10,3443,5,1,5
10,3444,7,2,3.5
10,3445,7,2,3.5
10,3446,7,2,3.5
10,3447,7,2,3.5
10,3448,7,2,3.5
10,3449,5,1,5
10,3450,5,1,5
10,3451,7,2,3.5
10,3452,7,2,3.5
10,3453,4,1,4
10,3454,7,2,3.5
10,3455,7,2,3.5
10,3456,7,2,3.5
10,3457,7,2,3.5
10,3458,7,2,3.5
10,3459,5,1,5
10,3460,5,1,5
10,3461,7,2,3.5
10,3462,5,1,5
10,3463,5,1,5
10,3464,5,1,5
10,3465,5,1,5
10,3466,5,1,5
10,3467,5,1,5
10,3468,5,1,5
10,3469,5,1,5
10,3470,5,1,5
10,3471,7,2,3.5
10,3472,5,1,5
10,3473,5,1,5
10,3474,5,1,5
10,3475,5,1,5
10,3476,5,1,5
10,3477,11,3,3.666666667
10,3478,7,2,3.5
10,3479,7,2,3.5
10,3480,5,1,5
10,3481,5,1,5
10,3482,5,1,5
10,3483,5,1,5
10,3484,5,1,5
10,3485,5,1,5
10,3486,5,1,5
10,3487,5,1,5
10,3488,5,1,5
10,3489,9,2,4.5
10,3490,5,1,5
10,3491,5,1,5
10,3492,5,1,5
10,3493,9,2,4.5
10,3494,5,1,5
10,3495,5,1,5
10,3496,9,2,4.5
10,3497,9,2,4.5
10,3498,5,1,5
10,3499,5,1,5
10,3500,5,1,5
10,3501,5,1,5
10,3502,5,1,5
10,3503,5,1,5
10,3504,13,3,4.333333333
10,3505,5,1,5
10,3506,9,2,4.5
10,3507,7,2,3.5
10,3508,7,2,3.5
10,3509,7,2,3.5
10,3510,7,2,3.5
10,3511,7,2,3.5
10,3512,7,2,3.5
10,3513,7,2,3.5
10,3514,5,1,5
10,3515,5,1,5
10,3516,9,2,4.5
10,3517,5,1,5
10,3518,5,1,5
10,3519,5,1,5
10,3520,5,1,5
10,3521,5,1,5
10,3522,5,1,5
10,3523,5,1,5
10,3524,9,2,4.5
10,3525,5,1,5
10,3526,5,1,5
10,3527,9,2,4.5
10,3528,5,1,5
10,3529,9,2,4.5
10,3530,5,1,5
10,3531,5,1,5
10,3532,5,1,5
10,3533,7,2,3.5
10,3534,7,2,3.5
10,3535,5,1,5
10,3536,5,1,5
10,3537,5,1,5
10,3538,5,1,5
10,3539,5,1,5
10,3540,5,1,5
10,3541,5,1,5
10,3542,5,1,5
10,3543,5,1,5
10,3544,5,1,5
10,3545,5,1,5
10,3546,5,1,5
10,3547,5,1,5
10,3548,5,1,5
10,3549,5,1,5
10,3550,5,1,5
10,3551,5,1,5
10,3552,5,1,5
10,3553,5,1,5
10,3554,5,1,5
10,3555,5,1,5
10,3556,5,1,5
10,3557,7,2,3.5
10,3558,7,2,3.5
10,3559,5,1,5
10,3560,5,1,5
10,3561,9,2,4.5
10,3562,5,1,5
10,3563,16,4,4
10,3564,7,2,3.5
10,3565,7,2,3.5
10,3566,7,2,3.5
10,3567,7,2,3.5
10,3568,7,2,3.5
10,3569,7,2,3.5
10,3570,7,2,3.5
10,3571,7,2,3.5
10,3572,7,2,3.5
10,3573,7,2,3.5
10,3574,7,2,3.5
10,3575,7,2,3.5
10,3576,7,2,3.5
10,3577,7,2,3.5
10,3578,7,2,3.5
10,3579,7,2,3.5
10,3580,11,3,3.666666667
10,3581,7,2,3.5
10,3582,7,2,3.5
10,3583,7,2,3.5
10,3584,15,4,3.75
10,3585,7,2,3.5
10,3586,7,2,3.5
10,3587,7,2,3.5
10,3588,7,2,3.5
10,3589,11,3,3.666666667
10,3590,7,2,3.5
10,3591,7,2,3.5
10,3592,7,2,3.5
10,3593,5,1,5
10,3594,5,1,5
10,3595,5,1,5
10,3596,5,1,5
10,3597,5,1,5
10,3598,11,3,3.666666667
10,3599,5,1,5
10,3600,5,1,5
10,3601,5,1,5
10,3602,5,1,5
10,3603,5,1,5
10,3604,5,1,5
10,3605,5,1,5
10,3607,5,1,5
10,3608,5,1,5
10,3609,5,1,5
10,3610,5,1,5
10,3611,5,1,5
10,3612,5,1,5
10,3613,9,2,4.5
10,3614,5,1,5
10,3615,5,1,5
10,3616,5,1,5
10,3617,5,1,5
10,3618,5,1,5
10,3619,5,1,5
10,3620,5,1,5
10,3621,7,2,3.5
10,3622,9,2,4.5
10,3623,5,1,5
10,3625,5,1,5
10,3626,5,1,5
10,3628,5,1,5
10,3629,5,1,5
10,3631,5,1,5
10,3632,5,1,5
10,3633,5,1,5
10,3634,5,1,5
10,3635,5,1,5
10,3636,5,1,5
10,3637,5,1,5
10,3638,5,1,5
10,3639,5,1,5
10,3640,5,1,5
10,3641,7,2,3.5
10,3642,7,2,3.5
10,3643,7,2,3.5
10,3644,7,2,3.5
10,3645,7,2,3.5
10,3646,7,2,3.5
10,3647,7,2,3.5
10,3648,7,2,3.5
10,3649,5,1,5
10,3650,5,1,5
10,3651,5,1,5
10,3652,5,1,5
10,3653,5,1,5
10,3654,5,1,5
10,3655,5,1,5
10,3656,5,1,5
10,3657,5,1,5
10,3658,9,2,4.5
10,3659,9,2,4.5
10,3660,7,2,3.5
10,3661,7,2,3.5
10,3662,7,2,3.5
10,3663,7,2,3.5
10,3664,7,2,3.5
10,3665,7,2,3.5
10,3666,7,2,3.5
10,3667,11,3,3.666666667
10,3668,7,2,3.5
10,3669,4,1,4
10,3670,7,2,3.5
10,3671,7,2,3.5
10,3672,7,2,3.5
10,3673,5,1,5
10,3674,5,1,5
10,3675,7,2,3.5
10,3676,7,2,3.5
10,3677,7,2,3.5
10,3678,7,2,3.5
10,3679,5,1,5
10,3680,5,1,5
10,3681,13,3,4.333333333
10,3682,7,2,3.5
10,3683,5,1,5
10,3684,9,2,4.5
10,3685,5,1,5
10,3686,5,1,5
10,3687,9,2,4.5
10,3688,5,1,5
10,3689,5,1,5
10,3690,5,1,5
10,3691,9,2,4.5
10,3692,9,2,4.5
10,3693,5,1,5
10,3694,5,1,5
10,3695,5,1,5
10,3697,7,2,3.5
10,3698,7,2,3.5
10,3699,7,2,3.5
10,3700,7,2,3.5
10,3701,7,2,3.5
10,3702,5,1,5
10,3703,5,1,5
10,3704,5,1,5
10,3705,7,2,3.5
10,3706,5,1,5
10,3707,7,2,3.5
10,3708,7,2,3.5
10,3709,7,2,3.5
10,3710,7,2,3.5
10,3711,7,2,3.5
10,3712,7,2,3.5
10,3713,7,2,3.5
10,3714,7,2,3.5
10,3715,5,1,5
10,3716,5,1,5
10,3717,5,1,5
10,3718,5,1,5
10,3719,5,1,5
10,3720,5,1,5
10,3721,5,1,5
10,3722,5,1,5
10,3723,5,1,5
10,3724,5,1,5
10,3725,5,1,5
10,3726,5,1,5
10,3727,5,1,5
10,3728,5,1,5
10,3729,5,1,5
10,3730,7,2,3.5
10,3731,7,2,3.5
10,3732,7,2,3.5
10,3733,5,1,5
10,3734,9,2,4.5
10,3735,5,1,5
10,3736,5,1,5
10,3737,5,1,5
10,3738,7,2,3.5
10,3739,7,2,3.5
10,3740,7,2,3.5
10,3741,7,2,3.5
10,3742,7,2,3.5
10,3743,7,2,3.5
10,3744,5,1,5
10,3745,5,1,5
10,3746,5,1,5
10,3747,5,1,5
10,3748,5,1,5
10,3749,7,2,3.5
10,3750,5,1,5
10,3751,5,1,5
10,3752,5,1,5
10,3753,5,1,5
10,3754,5,1,5
10,3755,5,1,5
10,3756,5,1,5
10,3757,7,2,3.5
10,3758,7,2,3.5
10,3759,7,2,3.5
10,3760,7,2,3.5
10,3761,7,2,3.5
10,3762,5,1,5
10,3763,5,1,5
10,3764,5,1,5
10,3765,5,1,5
10,3766,5,1,5
10,3767,5,1,5
10,3768,7,2,3.5
10,3769,9,2,4.5
10,3770,5,1,5
10,3771,5,1,5
10,3772,5,1,5
10,3773,5,1,5
10,3774,5,1,5
10,3775,5,1,5
10,3776,9,2,4.5
10,3777,7,2,3.5
10,3778,11,3,3.666666667
10,3779,5,1,5
10,3780,5,1,5
10,3781,9,2,4.5
10,3782,7,2,3.5
10,3783,7,2,3.5
10,3784,5,1,5
10,3785,5,1,5
10,3788,5,1,5
10,3789,11,3,3.666666667
10,3790,5,1,5
10,3791,7,2,3.5
10,3792,7,2,3.5
10,3793,7,2,3.5
10,3794,7,2,3.5
10,3795,9,2,4.5
10,3796,5,1,5
10,3797,5,1,5
10,3798,5,1,5
10,3799,5,1,5
10,3800,7,2,3.5
10,3801,7,2,3.5
10,3802,7,2,3.5
10,3803,5,1,5
10,3804,9,2,4.5
10,3805,9,2,4.5
10,3806,5,1,5
10,3807,5,1,5
10,3808,7,2,3.5
10,3809,7,2,3.5
10,3810,7,2,3.5
10,3811,7,2,3.5
10,3812,7,2,3.5
10,3813,7,2,3.5
10,3814,7,2,3.5
10,3815,7,2,3.5
10,3816,7,2,3.5
10,3817,5,1,5
10,3818,5,1,5
10,3819,5,1,5
10,3820,5,1,5
10,3821,5,1,5
10,3822,5,1,5
10,3823,9,2,4.5
10,3824,9,2,4.5
10,3825,5,1,5
10,3826,5,1,5
10,3827,5,1,5
10,3828,5,1,5
10,3829,5,1,5
10,3830,5,1,5
10,3831,5,1,5
10,3832,5,1,5
10,3833,5,1,5
10,3834,5,1,5
10,3835,5,1,5
10,3836,7,2,3.5
10,3837,5,1,5
10,3838,5,1,5
10,3839,5,1,5
10,3840,7,2,3.5
10,3841,7,2,3.5
10,3842,5,1,5
10,3843,9,2,4.5
10,3844,7,2,3.5
10,3845,5,1,5
10,3846,5,1,5
10,3847,5,1,5
10,3848,9,2,4.5
10,3849,9,2,4.5
10,3850,9,2,4.5
10,3851,5,1,5
10,3852,5,1,5
10,3853,5,1,5
10,3854,5,1,5
10,3855,9,2,4.5
10,3856,5,1,5
10,3857,5,1,5
10,3858,9,2,4.5
10,3859,5,1,5
10,3861,5,1,5
10,3862,5,1,5
10,3863,5,1,5
10,3864,9,2,4.5
10,3865,5,1,5
10,3866,5,1,5
10,3867,7,2,3.5
10,3868,7,2,3.5
10,3869,11,3,3.666666667
10,3870,7,2,3.5
10,3871,7,2,3.5
10,3872,7,2,3.5
10,3873,7,2,3.5
10,3874,7,2,3.5
10,3875,7,2,3.5
10,3876,4,1,4
10,3877,7,2,3.5
10,3878,7,2,3.5
10,3879,7,2,3.5
10,3880,7,2,3.5
10,3881,7,2,3.5
10,3882,7,2,3.5
10,3883,5,1,5
10,3884,5,1,5
10,3885,5,1,5
10,3886,13,3,4.333333333
10,3887,5,1,5
10,3888,5,1,5
10,3889,9,2,4.5
10,3890,5,1,5
10,3892,5,1,5
10,3894,5,1,5
10,3895,5,1,5
10,3896,5,1,5
10,3897,17,4,4.25
10,3898,5,1,5
10,3899,9,2,4.5
10,3900,5,1,5
10,3901,5,1,5
10,3902,7,2,3.5
10,3903,7,2,3.5
10,3904,7,2,3.5
10,3905,7,2,3.5
10,3906,7,2,3.5
10,3907,7,2,3.5
10,3908,7,2,3.5
10,3909,7,2,3.5
10,3910,7,2,3.5
10,3911,7,2,3.5
10,3912,7,2,3.5
10,3913,15,4,3.75
10,3914,9,2,4.5
10,3915,5,1,5
10,3916,9,2,4.5
10,3917,5,1,5
10,3918,9,2,4.5
10,3919,5,1,5
10,3920,9,2,4.5
10,3921,5,1,5
10,3922,5,1,5
