first_user_id,second_user_id,venue_id,rating,count
10,398,84899,2,
10,398,9751,2,
10,398,84899,2,
10,398,84899,2,
10,399,601567,2,
10,402,3975,4,
10,402,3966,5,
10,402,3967,5,
10,402,3968,5,
10,402,3969,5,
10,402,3970,5,
10,402,3971,5,
10,402,3972,4,
10,402,3972,3,
10,402,3973,4,
10,402,3973,3,
10,402,3974,4,
10,402,3974,3,
10,402,3975,3,
10,406,3104,4,
10,406,3104,3,
10,406,3837,5,
10,406,3841,3,
10,406,3839,5,
10,406,3840,4,
10,406,3840,3,
10,406,3838,5,
10,406,3841,4,
10,410,42713,3,
10,412,64,2,
10,412,3976,4,
10,412,3976,3,
10,412,3977,4,
10,412,3977,3,
10,412,3978,4,
10,412,3978,3,
10,413,3988,5,
10,413,3989,5,
10,413,3990,4,
10,413,3987,5,
10,413,4202,2,
10,413,29488,2,
10,413,32679,2,
10,413,32679,2,
10,413,32679,2,
10,413,32679,2,
10,413,86326,2,
10,413,3985,5,
10,413,3990,3,
10,413,3991,4,
10,413,3991,3,
10,413,3992,4,
10,413,3992,3,
10,413,3104,2,
10,413,3979,5,
10,413,3980,5,
10,413,3981,5,
10,413,3982,5,
10,413,3983,5,
10,413,3984,5,
10,413,3986,5,
10,414,3993,5,
10,414,3994,5,
10,414,3995,5,
10,416,4018,5,
10,416,4019,4,
10,416,4019,3,
10,416,4020,4,
10,416,4020,3,
10,416,4021,4,
10,416,4021,3,
10,416,4022,4,
10,416,4023,4,
10,416,4023,3,
10,416,4024,4,
10,416,4016,3,
10,416,4017,5,
10,416,3996,5,
10,416,3997,5,
10,416,3998,4,
10,416,3998,5,
10,416,3999,5,
10,416,4000,5,
10,416,4001,5,
10,416,4002,4,
10,416,4002,5,
10,416,4003,5,
10,416,4004,5,
10,416,4005,4,
10,416,4005,5,
10,416,4006,5,
10,416,4007,5,
10,416,4008,4,
10,416,4008,5,
10,416,4009,5,
10,416,4010,5,
10,416,4011,5,
10,416,4012,5,
10,416,4013,5,
10,416,4014,5,
10,416,4015,5,
10,416,4016,4,
10,416,4024,3,
10,416,4025,4,
10,416,4025,4,
10,416,4025,3,
10,416,4026,4,
10,416,4027,4,
10,416,4027,3,
10,416,4028,4,
10,416,189021,4,
10,417,4029,5,
10,417,4030,5,
10,417,4031,5,
10,417,4032,5,
10,417,4033,5,
10,417,4034,4,
10,417,4034,5,
10,417,4035,5,
10,417,4036,5,
10,417,4037,5,
10,417,4038,5,
10,418,4054,5,
10,418,4055,5,
10,418,4056,5,
10,418,4057,5,
10,418,4058,4,
10,418,4058,3,
10,418,4046,5,
10,418,4047,5,
10,418,4048,5,
10,418,4050,5,
10,418,4051,5,
10,418,4052,5,
10,418,4053,5,
10,418,4039,5,
10,418,4040,5,
10,418,4041,5,
10,418,4042,5,
10,418,4043,5,
10,418,4044,5,
10,418,4045,5,
10,418,4060,3,
10,418,4059,4,
10,418,4059,3,
10,418,4060,4,
10,418,4061,4,
10,418,4061,3,
10,419,4062,5,
10,419,4062,4,
10,419,4064,3,
10,419,4063,4,
10,419,4063,5,
10,419,4064,4,
10,420,4065,5,
10,420,4066,5,
10,420,10067,3,
10,420,77037,3,
10,422,4067,5,
10,423,4072,5,
10,423,4077,5,
10,423,4078,4,
10,423,4078,5,
10,423,4079,5,
10,423,4080,5,
10,423,4081,4,
10,423,4081,3,
10,423,4082,4,
10,423,4082,3,
10,423,4073,5,
10,423,4074,5,
10,423,4075,5,
10,423,4076,5,
10,423,4092,3,
10,423,4093,4,
10,423,4093,3,
10,423,4094,4,
10,423,4094,3,
10,423,4095,4,
10,423,4095,3,
10,423,4096,4,
10,423,4096,3,
10,423,4097,4,
10,423,4097,3,
10,423,4098,4,
10,423,4098,3,
10,423,4099,4,
10,423,4099,3,
10,423,4100,4,
10,423,4100,3,
10,423,4101,4,
10,423,4101,3,
10,423,4102,4,
10,423,4102,3,
10,423,4103,4,
10,423,4103,3,
10,423,4083,4,
10,423,4083,3,
10,423,4084,4,
10,423,4084,3,
10,423,4085,4,
10,423,4085,3,
10,423,4086,4,
10,423,4086,3,
10,423,4087,4,
10,423,4087,3,
10,423,4088,4,
10,423,4088,3,
10,423,4089,4,
10,423,4089,3,
10,423,4091,4,
10,423,4091,3,
10,423,4092,4,
10,423,130587,3,
10,423,183310,3,
10,423,195680,3,
10,423,280373,4,
10,423,280373,3,
10,423,2888,3,
10,423,4068,5,
10,423,4069,5,
10,423,4070,5,
10,423,4071,5,
10,423,4689,3,
10,423,7284,2,
10,423,7620,2,
10,423,10326,2,
10,423,10326,2,
10,423,10326,3,
10,423,10432,3,
10,423,11011,2,
10,423,11195,2,
10,423,12008,3,
10,423,14094,2,
10,423,14973,3,
10,423,31034,4,
10,423,31034,3,
10,423,36923,3,
10,423,48116,3,
10,423,85693,3,
10,423,64,4,
10,423,64,2,
10,423,64,2,
10,423,64,2,
10,423,64,3,
10,424,831350,5,
10,424,831354,4,
10,424,831358,4,
10,424,831359,4,
10,424,129347,4,
10,424,129347,4,
10,424,147596,4,
10,424,289640,4,
10,424,301165,4,
10,424,396655,4,
10,424,538260,4,
10,424,538260,3,
10,424,737337,4,
10,424,27511,4,
10,424,28730,4,
10,424,28730,3,
10,424,28834,2,
10,424,105682,4,
10,424,831365,4,
10,424,831360,4,
10,424,831362,4,
10,424,831364,4,
10,425,4114,3,
10,425,4117,4,
10,425,4117,3,
10,425,4432,2,
10,425,7620,2,
10,425,13909,3,
10,425,280373,4,
10,425,280373,3,
10,425,4107,4,
10,425,4107,3,
10,425,4115,4,
10,425,4115,3,
10,425,4116,4,
10,425,4116,3,
10,425,60,3,
10,425,2297,2,
10,425,3104,2,
10,425,4104,5,
10,425,4105,5,
10,425,4106,4,
10,425,4106,3,
10,425,4113,3,
10,425,4114,4,
10,425,4108,4,
10,425,4108,3,
10,425,4109,4,
10,425,4109,3,
10,425,4110,4,
10,425,4110,3,
10,425,4111,4,
10,425,4111,3,
10,425,4112,4,
10,425,4112,3,
10,425,4113,4,
10,425,4114,4,
10,426,4118,5,
10,426,4119,4,
10,426,19995,2,
10,426,4120,4,
10,426,4120,5,
10,426,4121,5,
10,426,4122,5,
10,426,4123,5,
10,426,4124,5,
10,426,4125,5,
10,426,4126,4,
10,426,4126,3,
10,426,4127,4,
10,426,4127,4,
10,426,4127,3,
10,426,4119,5,
10,426,4128,3,
10,426,4129,4,
10,426,4129,3,
10,426,4130,4,
10,426,4130,3,
10,426,4131,4,
10,426,4131,3,
10,426,4132,4,
10,426,4132,4,
10,426,4132,4,
10,426,4132,3,
10,426,4133,4,
10,426,4128,4,
10,426,4133,3,
10,427,1229,3,
10,427,9297,4,
10,427,9297,5,
10,427,1229,4,
10,427,9299,4,
10,427,9299,5,
10,427,9300,4,
10,427,9298,5,
10,427,9301,4,
10,427,9301,3,
10,427,9302,4,
10,427,9300,3,
10,427,9315,4,
10,427,9315,3,
10,427,9316,4,
10,427,9316,3,
10,427,9317,4,
10,427,9317,3,
10,427,9318,4,
10,427,9318,3,
10,427,9319,4,
10,427,9319,3,
10,427,9320,4,
10,427,9320,3,
10,427,9321,4,
10,427,9302,4,
10,427,9302,3,
10,427,9303,4,
10,427,9303,3,
10,427,9304,4,
10,427,9304,3,
10,427,9305,4,
10,427,9305,3,
10,427,9306,4,
10,427,9306,3,
10,427,9307,4,
10,427,9307,3,
10,427,9308,4,
10,427,9308,3,
10,427,9309,4,
10,427,9309,3,
10,427,9310,4,
10,427,9310,3,
10,427,9311,4,
10,427,9311,4,
10,427,9311,3,
10,427,9312,4,
10,427,9312,3,
10,427,9313,4,
10,427,9313,3,
10,427,9314,4,
10,427,9314,3,
10,427,42255,3,
10,427,9322,4,
10,427,9322,3,
10,427,9321,3,
10,427,9322,4,
10,427,9324,4,
10,427,9324,3,
10,427,9323,4,
10,427,9323,3,
10,427,9325,4,
10,427,9325,3,
10,428,9339,3,
10,428,9340,4,
10,428,9339,4,
10,428,9326,5,
10,428,9327,5,
10,428,9340,3,
10,428,9330,5,
10,428,9332,4,
10,428,9332,4,
10,428,9332,3,
10,428,9334,5,
10,428,9335,5,
10,428,9336,5,
10,428,9337,4,
10,428,9337,4,
10,428,9337,3,
10,428,9338,4,
10,428,9338,3,
10,428,9329,5,
10,430,9341,5,
10,430,9342,5,
10,430,9343,5,
10,430,9344,4,
10,430,9344,4,
10,430,9344,5,
10,430,9345,5,
10,430,9346,5,
10,430,9348,4,
10,430,9348,3,
10,430,9349,4,
10,430,9349,3,
10,430,9351,3,
10,430,9350,4,
10,430,9350,3,
10,430,9351,4,
10,430,9352,4,
10,430,9352,3,
10,431,39690,3,
10,431,9354,5,
10,431,9355,5,
10,431,9356,5,
10,431,9357,5,
10,431,9358,4,
10,431,9358,5,
10,431,9359,5,
10,431,9360,5,
10,431,9361,5,
10,431,9362,5,
10,431,9363,4,
10,431,9363,3,
10,431,9364,4,
10,431,9364,3,
10,431,9365,4,
10,431,9365,3,
10,431,9366,4,
10,431,9366,3,
10,431,9367,4,
10,431,9367,3,
10,432,9368,4,
10,432,9368,5,
10,432,9369,4,
10,432,9369,3,
10,432,9370,4,
10,432,9370,3,
10,432,9371,4,
10,432,9371,3,
10,432,9372,4,
10,432,9372,3,
10,432,9373,4,
10,432,9373,3,
10,433,60,3,
10,433,9378,5,
10,433,9374,5,
10,433,9375,5,
10,433,9377,5,
10,433,9382,5,
10,433,9379,5,
10,433,9380,5,
10,433,9381,5,
10,433,9384,4,
10,433,9384,3,
10,434,888689,2,
10,434,888762,5,
10,434,888763,5,
10,434,888764,5,
10,434,888689,2,
10,434,888689,5,
10,434,888698,5,
10,434,888707,5,
10,434,888716,5,
10,434,888730,5,
10,434,888740,5,
10,434,888751,5,
10,434,888760,5,
10,434,888761,5,
10,434,10526,3,
10,434,31918,5,
10,434,51405,4,
10,434,101846,5,
10,434,136547,4,
10,434,160809,2,
10,434,220340,4,
10,434,470247,2,
10,434,491245,4,
10,434,554356,4,
10,434,681226,4,
10,434,791404,4,
10,434,830730,5,
10,434,888662,5,
10,434,888675,5,
10,434,888680,5,
10,434,888769,4,
10,434,888770,4,
10,434,888765,5,
10,434,888766,5,
10,434,888771,4,
10,435,9398,3,
10,435,9399,4,
10,435,9402,4,
10,435,9402,3,
10,435,9403,4,
10,435,9403,3,
10,435,9404,4,
10,435,9404,3,
10,435,9405,4,
10,435,9405,3,
10,435,9399,3,
10,435,9400,4,
10,435,9400,3,
10,435,9401,4,
10,435,9401,3,
10,435,9408,3,
10,435,9409,4,
10,435,9409,4,
10,435,9409,3,
10,435,9410,4,
10,435,9410,4,
10,435,9410,3,
10,435,9411,4,
10,435,9411,3,
10,435,9412,4,
10,435,9412,3,
10,435,9413,4,
10,435,9413,3,
10,435,9414,4,
10,435,9414,3,
10,435,9415,4,
10,435,9415,3,
10,435,9416,4,
10,435,9416,3,
10,435,9417,4,
10,435,9417,3,
10,435,9418,4,
10,435,9418,4,
10,435,9418,3,
10,435,9419,4,
10,435,9419,3,
10,435,9420,4,
10,435,9420,4,
10,435,9420,3,
10,435,9421,4,
10,435,9421,3,
10,435,9616,3,
10,435,280373,2,
10,435,9390,5,
10,435,9391,5,
10,435,9406,4,
10,435,9406,3,
10,435,9407,4,
10,435,9407,3,
10,435,9408,4,
10,435,9385,5,
10,435,9386,5,
10,435,9387,5,
10,435,9388,5,
10,435,9389,4,
10,435,9389,5,
10,435,9397,3,
10,435,9398,4,
10,435,9392,4,
10,435,9392,5,
10,435,9393,5,
10,435,9394,4,
10,435,9394,3,
10,435,9395,4,
10,435,9395,4,
10,435,9395,3,
10,435,9396,4,
10,435,9396,3,
10,435,9397,4,
10,436,9422,5,
10,436,9423,4,
10,436,9430,4,
10,436,9423,5,
10,436,9424,5,
10,436,9425,4,
10,436,9425,3,
10,436,9426,4,
10,436,9426,3,
10,436,9427,4,
10,436,9427,3,
10,436,9428,4,
10,436,9428,3,
10,436,9429,4,
10,436,9429,3,
10,436,9430,3,
10,438,9431,3,
10,438,9431,4,
10,438,9431,4,
10,438,9432,4,
10,438,9432,3,
10,439,9441,3,
10,439,9445,4,
10,439,9445,3,
10,439,9446,4,
10,439,9446,3,
10,439,9447,4,
10,439,9447,3,
10,439,9448,4,
10,439,9442,4,
10,439,9442,3,
10,439,9443,4,
10,439,9443,3,
10,439,9444,4,
10,439,9444,3,
10,439,9433,5,
10,439,9434,5,
10,439,9437,5,
10,439,9439,5,
10,439,9440,4,
10,439,9440,5,
10,439,9441,4,
10,439,9449,3,
10,439,524683,2,
10,439,9448,3,
10,439,9449,4,
10,440,9454,3,
10,440,9452,3,
10,440,9450,5,
10,440,9451,5,
10,440,9452,4,
10,440,9453,4,
10,440,9453,3,
10,440,9454,4,
10,443,917234,4,
10,444,9461,3,
10,444,9462,4,
10,444,9462,4,
10,444,9462,3,
10,444,9463,4,
10,444,9463,3,
10,444,9464,4,
10,444,9464,3,
10,444,9465,4,
10,444,9465,3,
10,444,9466,4,
10,444,9466,3,
10,444,196370,2,
10,444,9460,3,
10,444,9461,4,
10,444,9455,4,
10,444,9455,5,
10,444,9456,4,
10,444,9456,5,
10,444,9457,4,
10,444,9457,3,
10,444,9458,4,
10,444,9458,3,
10,444,9459,4,
10,444,9459,3,
10,444,9460,4,
10,445,9467,2,
10,445,9467,5,
10,445,9471,4,
10,445,9468,5,
10,445,9469,5,
10,445,9470,5,
10,445,9473,3,
10,445,9471,5,
10,445,9472,5,
10,445,9473,4,
10,445,190625,2,
10,445,671052,2,
10,446,9476,5,
10,446,9474,5,
10,446,9475,5,
10,446,24290,2,
10,446,9477,5,
10,446,9478,5,
10,446,9479,5,
10,447,9484,3,
10,447,9480,5,
10,447,9481,4,
10,447,9481,3,
10,447,9482,4,
10,447,9482,3,
10,447,9483,4,
10,447,9483,3,
10,447,9484,4,
10,450,9485,5,
10,451,9486,4,
10,451,9486,3,
10,451,9487,4,
10,451,9487,3,
10,451,9488,4,
10,451,9488,3,
10,451,9489,4,
10,451,9489,3,
10,451,9490,4,
10,451,9490,3,
10,451,9491,4,
10,451,9491,3,
10,451,9492,4,
10,451,9492,3,
10,451,9493,4,
10,451,9493,3,
10,453,9494,4,
10,453,9496,3,
10,453,9494,5,
10,453,9495,5,
10,453,9496,4,
10,454,9513,5,
10,454,9518,4,
10,454,9518,3,
10,454,9519,4,
10,454,9519,3,
10,454,9520,4,
10,454,9514,4,
10,454,9514,3,
10,454,9515,4,
10,454,9515,3,
10,454,9516,4,
10,454,9516,3,
10,454,9517,4,
10,454,9517,3,
10,454,9497,5,
10,454,9498,5,
10,454,9499,5,
10,454,9500,4,
10,454,9500,5,
10,454,9501,5,
10,454,9502,5,
10,454,9503,5,
10,454,9504,4,
10,454,9504,5,
10,454,9505,5,
10,454,9506,5,
10,454,9507,5,
10,454,9508,5,
10,454,9509,5,
10,454,9510,5,
10,454,9511,5,
10,454,9512,5,
10,454,243662,3,
10,454,667380,2,
10,454,9526,4,
10,454,9520,3,
10,454,9521,4,
10,454,9521,4,
10,454,9521,3,
10,454,9522,4,
10,454,9522,3,
10,454,9523,4,
10,454,9523,3,
10,454,9524,4,
10,454,9524,3,
10,454,9525,4,
10,454,9525,3,
10,454,221143,3,
10,454,9526,3,
10,454,9527,4,
10,454,9527,3,
10,454,9528,4,
10,454,9528,3,
10,454,9529,4,
10,454,9529,3,
10,454,9530,4,
10,454,9530,3,
10,454,12132,3,
10,454,126443,3,
10,454,209724,3,
10,456,9531,4,
10,456,9531,5,
10,456,9532,5,
10,456,9533,4,
10,456,9533,2,
10,456,9533,5,
10,456,9534,5,
10,456,9535,5,
10,456,9536,5,
10,456,9537,5,
10,456,9538,5,
10,456,9539,5,
10,456,9540,5,
10,456,9541,5,
10,456,9565,4,
10,456,9565,3,
10,456,9822,4,
10,456,9822,3,
10,456,47481,3,
10,456,9545,5,
10,456,9546,5,
10,456,9547,4,
10,456,9547,5,
10,456,9548,5,
10,456,9549,4,
10,456,9549,5,
10,456,9550,5,
10,456,9551,5,
10,456,9542,5,
10,456,9543,4,
10,456,9543,3,
10,456,9544,5,
10,456,9556,5,
10,456,9557,5,
10,456,9558,5,
10,456,9560,5,
10,456,9561,5,
10,456,9562,4,
10,456,9562,3,
10,456,9563,4,
10,456,9563,3,
10,456,9552,5,
10,456,9553,5,
10,456,9554,5,
10,456,9555,5,
10,457,9566,4,
10,457,9566,3,
10,457,9567,4,
10,457,9567,3,
10,457,9568,4,
10,457,9568,3,
10,457,9569,4,
10,457,9569,3,
10,458,4662,3,
10,458,9588,5,
10,458,9589,5,
10,458,9590,5,
10,458,9591,5,
10,458,9592,5,
10,458,9594,5,
10,458,9595,5,
10,458,9596,4,
10,458,9596,4,
10,458,9596,3,
10,458,9597,4,
10,458,9597,3,
10,458,9598,4,
10,458,9598,3,
10,458,9570,5,
10,458,9571,5,
10,458,9572,5,
10,458,9573,4,
10,458,9573,5,
10,458,9574,5,
10,458,9575,4,
10,458,9575,5,
10,458,9576,4,
10,458,9576,5,
10,458,9577,5,
10,458,9578,4,
10,458,9578,5,
10,458,9579,5,
10,458,9580,5,
10,458,9581,5,
10,458,9582,5,
10,458,9583,5,
10,458,9584,4,
10,458,9584,4,
10,458,9584,4,
10,458,9584,2,
10,458,9584,5,
10,458,9585,5,
10,458,9586,5,
10,458,9587,5,
10,458,171922,3,
10,458,187205,3,
10,458,250441,3,
10,458,353797,3,
10,458,877949,3,
10,458,877972,3,
10,458,9600,3,
10,458,9601,4,
10,458,9601,3,
10,458,9602,4,
10,458,9602,3,
10,458,9603,4,
10,458,9603,3,
10,458,9604,4,
10,458,9604,3,
10,458,9599,4,
10,458,9599,4,
10,458,9599,3,
10,458,9600,4,
10,458,9607,4,
10,458,9607,3,
10,458,9608,4,
10,458,9608,3,
10,458,19042,3,
10,458,19050,3,
10,458,51563,3,
10,458,135894,2,
10,458,159505,3,
10,458,9605,4,
10,458,9605,3,
10,458,9606,4,
10,458,9606,3,
10,459,3391,4,
10,459,3391,3,
10,459,9389,3,
10,459,9402,3,
10,459,9404,4,
10,459,9404,3,
10,459,9408,3,
10,459,9409,4,
10,459,9409,4,
10,459,9612,4,
10,459,9409,3,
10,459,9410,4,
10,459,9410,3,
10,459,9411,3,
10,459,9412,3,
10,459,9413,4,
10,459,9413,3,
10,459,9414,4,
10,459,9414,3,
10,459,9609,5,
10,459,9611,4,
10,459,9611,5,
10,459,9614,4,
10,459,9612,3,
10,459,9613,4,
10,459,9613,3,
10,459,9616,3,
10,459,9615,4,
10,459,9615,3,
10,459,9616,4,
10,459,9618,3,
10,459,9617,4,
10,459,9617,3,
10,459,9618,4,
10,461,661599,4,
10,461,130579,5,
10,461,811918,5,
10,461,811919,4,
10,461,811919,3,
10,461,811920,4,
10,461,811920,3,
10,462,168352,4,
10,462,168352,4,
10,462,168352,5,
10,462,945894,5,
10,462,945896,5,
10,462,945897,5,
10,462,945904,5,
10,462,945906,5,
10,462,945921,5,
10,462,945908,5,
10,462,945920,4,
10,462,945920,5,
10,462,945945,4,
10,462,945922,5,
10,462,945943,4,
10,462,945944,4,
10,462,945956,4,
10,462,945960,4,
10,462,945961,4,
10,463,9620,4,
10,463,9619,5,
10,463,9620,3,
10,463,9621,4,
10,463,9621,3,
10,464,9628,4,
10,464,9630,4,
10,464,9630,4,
10,464,9630,3,
10,464,9631,4,
10,464,9631,3,
10,464,9632,4,
10,464,9632,3,
10,464,9626,3,
10,464,9627,4,
10,464,9627,3,
10,464,9628,3,
10,464,9629,4,
10,464,9629,3,
10,464,9622,5,
10,464,9623,5,
10,464,9624,4,
10,464,9624,3,
10,464,9625,4,
10,464,9625,3,
10,464,9626,4,
10,465,510,4,
10,465,510,3,
10,465,783,4,
10,465,9644,3,
10,465,9645,4,
10,465,9645,3,
10,465,9646,4,
10,465,9646,3,
10,465,9647,4,
10,465,9647,3,
10,465,9648,4,
10,465,9648,3,
10,465,9649,4,
10,465,9649,3,
10,465,9650,4,
10,465,9650,3,
10,465,9651,4,
10,465,9651,3,
10,465,9652,4,
10,465,9652,3,
10,465,9653,4,
10,465,9653,3,
10,465,9654,4,
10,465,9654,3,
10,465,9655,4,
10,465,9655,3,
10,465,9656,4,
10,465,9656,3,
10,465,9657,4,
10,465,9657,3,
10,465,9658,4,
10,465,9658,3,
10,465,9659,4,
10,465,9659,3,
10,465,9660,4,
10,465,9660,3,
10,465,9661,4,
10,465,9661,3,
10,465,9662,4,
10,465,9662,3,
10,465,9663,4,
10,465,9663,3,
10,465,9664,4,
10,465,9664,3,
10,465,9665,4,
10,465,9665,3,
10,465,9666,4,
10,465,9666,3,
10,465,9667,4,
10,465,9667,3,
10,465,9668,4,
10,465,9668,3,
10,465,9669,4,
10,465,9669,3,
10,465,9670,4,
10,465,9670,3,
10,465,9671,4,
10,465,9671,3,
10,465,9672,4,
10,465,9672,3,
10,465,9673,4,
10,465,9673,3,
10,465,9674,4,
10,465,9674,3,
10,465,9675,4,
10,465,9675,3,
10,465,9676,4,
10,465,9676,3,
10,465,9677,4,
10,465,9677,3,
10,465,9678,4,
10,465,9678,3,
10,465,9679,4,
10,465,9679,3,
10,465,9680,4,
10,465,9680,3,
10,465,9681,4,
10,465,9681,3,
10,465,9682,4,
10,465,9682,3,
10,465,9683,4,
10,465,9683,3,
10,465,9684,4,
10,465,9684,3,
10,465,9685,4,
10,465,9685,3,
10,465,9686,4,
10,465,9686,3,
10,465,9687,4,
10,465,9687,3,
10,465,9688,4,
10,465,9688,3,
10,465,9689,4,
10,465,9689,3,
10,465,9690,4,
10,465,9690,3,
10,465,9691,4,
10,465,9691,3,
10,465,1864,4,
10,465,1864,3,
10,465,5222,4,
10,465,9633,4,
10,465,9633,3,
10,465,9634,4,
10,465,9634,3,
10,465,9635,4,
10,465,9635,3,
10,465,9636,4,
10,465,9636,3,
10,465,9637,4,
10,465,9637,3,
10,465,9638,4,
10,465,9638,3,
10,465,9639,4,
10,465,9639,3,
10,465,9640,4,
10,465,9640,3,
10,465,9641,4,
10,465,9641,3,
10,465,9642,4,
10,465,9642,3,
10,465,9643,4,
10,465,9643,3,
10,465,9644,4,
10,465,9705,3,
10,465,9706,4,
10,465,9706,3,
10,465,9707,4,
10,465,9707,3,
10,465,9708,4,
10,465,9708,4,
10,465,9708,3,
10,465,9709,4,
10,465,9709,3,
10,465,9710,4,
10,465,9710,3,
10,465,9711,4,
10,465,9711,3,
10,465,9712,4,
10,465,9712,3,
10,465,9713,4,
10,465,9713,3,
10,465,9714,4,
10,465,9714,3,
10,465,9715,4,
10,465,9715,3,
10,465,9716,4,
10,465,9716,3,
10,465,9717,4,
10,465,9717,3,
10,465,9718,4,
10,465,9718,3,
10,465,9719,4,
10,465,9719,3,
10,465,9720,4,
10,465,9720,3,
10,465,9721,4,
10,465,9721,3,
10,465,9722,4,
10,465,9722,3,
10,465,9723,4,
10,465,9723,3,
10,465,9724,4,
10,465,9724,3,
10,465,9725,4,
10,465,9725,3,
10,465,9726,4,
10,465,9726,3,
10,465,9727,4,
10,465,9727,3,
10,465,9728,4,
10,465,9728,3,
10,465,9729,4,
10,465,9729,3,
10,465,9730,4,
10,465,9730,3,
10,465,9757,4,
10,465,9762,4,
10,465,9763,4,
10,465,12253,4,
10,465,12253,4,
10,465,12253,4,
10,465,12253,4,
10,465,12253,4,
10,465,20626,4,
10,465,25000,4,
10,465,28952,4,
10,465,37147,4,
10,465,37166,4,
10,465,64788,4,
10,465,87203,4,
10,465,108192,4,
10,465,108192,4,
10,465,108197,4,
10,465,126517,4,
10,465,126517,4,
10,465,134275,4,
10,465,150535,3,
10,465,186302,4,
10,465,196297,4,
10,465,246057,4,
10,465,252297,4,
10,465,261463,4,
10,465,263547,4,
10,465,263547,4,
10,465,339874,4,
10,465,368054,4,
10,465,368054,4,
10,465,415263,4,
10,465,439821,4,
10,465,449100,4,
10,465,484061,4,
10,465,610789,4,
10,465,670304,4,
10,465,771105,4,
10,465,783806,4,
10,465,858022,4,
10,465,917671,4,
10,465,917671,4,
10,465,917671,4,
10,465,917671,4,
10,465,917671,4,
10,465,997291,4,
10,465,9693,3,
10,465,9694,4,
10,465,9694,3,
10,465,9695,4,
10,465,9695,3,
10,465,9696,4,
10,465,9696,3,
10,465,9697,4,
10,465,9697,3,
10,465,9698,4,
10,465,9698,3,
10,465,9699,4,
10,465,9699,3,
10,465,9700,4,
10,465,9700,3,
10,465,9701,4,
10,465,9701,3,
10,465,9702,4,
10,465,9702,3,
10,465,9703,4,
10,465,9703,3,
10,465,9704,4,
10,465,9704,3,
10,465,9705,4,
10,465,9692,4,
10,465,9692,3,
10,465,9693,4,
10,468,9736,4,
10,468,9731,4,
10,468,9732,4,
10,468,9732,3,
10,468,9733,4,
10,468,9733,3,
10,468,9734,4,
10,468,9734,3,
10,468,9735,4,
10,468,9735,3,
10,468,9736,3,
10,474,9746,5,
10,474,9748,4,
10,474,9748,3,
10,474,9749,4,
10,474,9749,3,
10,474,9750,4,
10,474,9750,3,
10,474,9751,4,
10,474,9751,4,
10,474,9751,4,
10,474,9751,2,
10,474,9751,2,
10,474,9751,3,
10,474,9747,5,
10,474,2634,3,
10,474,2688,3,
10,474,4947,2,
10,474,9737,5,
10,474,9738,5,
10,474,9739,5,
10,474,9740,5,
10,474,9741,5,
10,474,9742,4,
10,474,9742,5,
10,474,9743,5,
10,474,9744,5,
10,474,9745,5,
10,474,9752,4,
10,474,9752,3,
10,474,9753,4,
10,474,9753,4,
10,474,9753,3,
10,474,12968,3,
10,474,46717,2,
10,474,68691,2,
10,474,153583,3,
10,474,162734,3,
10,474,364491,3,
10,479,811,3,
10,479,9754,5,
10,479,9767,4,
10,479,9767,3,
10,479,9768,4,
10,479,9768,3,
10,479,9769,4,
10,479,9769,3,
10,479,12238,3,
10,479,9760,5,
10,479,9764,4,
10,479,9764,3,
10,479,9765,4,
10,479,9765,3,
10,479,9766,4,
10,479,9755,5,
10,479,9756,5,
10,479,9757,5,
10,479,9758,4,
10,479,9758,3,
10,479,9759,4,
10,479,9759,5,
10,479,9766,3,
10,48,844,5,
10,48,850,4,
10,48,850,4,
10,48,850,3,
10,48,851,4,
10,48,851,3,
10,48,845,5,
10,48,846,5,
10,48,847,4,
10,48,847,3,
10,48,848,4,
10,48,848,3,
10,48,849,4,
10,48,849,3,
10,48,839,5,
10,48,840,5,
10,48,841,5,
10,48,842,5,
10,48,843,5,
10,48,857,3,
10,48,858,4,
10,48,852,4,
10,48,852,3,
10,48,853,4,
10,48,853,3,
10,48,854,4,
10,48,854,3,
10,48,855,4,
10,48,855,3,
10,48,856,4,
10,48,856,3,
10,48,857,4,
10,48,5222,2,
10,48,859,3,
10,48,858,3,
10,48,859,4,
10,48,859,4,
10,48,861,4,
10,48,860,4,
10,48,860,3,
10,48,861,4,
10,48,861,3,
10,48,862,4,
10,48,862,3,
10,481,9770,5,
10,481,9771,4,
10,481,9772,5,
10,481,9773,4,
10,481,9773,3,
10,481,9771,3,
10,482,416,3,
10,482,795,3,
10,482,1285,3,
10,482,1286,3,
10,482,1288,3,
10,482,1290,3,
10,482,1300,3,
10,482,9774,4,
10,482,9774,3,
10,482,9775,4,
10,482,9775,3,
10,482,9776,4,
10,482,9776,3,
10,482,9777,4,
10,482,9777,3,
10,484,34084,2,
10,484,37100,2,
10,484,58896,2,
10,484,76702,2,
10,484,161227,2,
10,484,9779,4,
10,484,9779,3,
10,484,9780,4,
10,484,9780,3,
10,484,9781,4,
10,484,9781,3,
10,484,9782,3,
10,484,14094,2,
10,484,6293,2,
10,484,6708,2,
10,484,9778,4,
10,484,9778,4,
10,484,9778,5,
10,484,9782,4,
10,485,60,4,
10,485,60,4,
10,485,60,3,
10,485,390,4,
10,485,442,3,
10,485,60,2,
10,485,3869,4,
10,485,4202,2,
10,485,4662,4,
10,485,5222,4,
