,first_user_id,venue_id,average_rating,sum_count,distance..km.,Y_Value
763,15,2600,3.3,3,376.3,0
764,15,2601,3.3,3,374.1,0
765,15,2602,3.3,3,369,0
766,15,2603,3.3,3,374.2,1
767,15,2604,3.3,3,372.1,1
768,15,2625,2,1,1805,0
769,15,2737,3.5,2,16,1
770,15,2738,3.5,6,6,0
771,15,2747,3.5,6,5.9,1
772,15,2748,3.1,5,5.8,1
773,15,2750,3,2,6,0
774,15,2754,3.5,4,10.4,0
775,15,2756,3.5,2,28.6,1
776,15,2788,3.5,2,14.4,0
777,15,2789,5,1,13.2,0
778,15,2790,4.5,2,6.2,1
779,15,2791,5,1,6.2,0
780,15,2792,4.3,3,256.7,1
781,15,2793,5,1,16.1,0
782,15,2794,5,1,18.3,0
783,15,2795,5,1,17.6,1
784,15,2796,5,1,16.2,0
785,15,2797,5,1,16.1,1
786,15,2798,5,1,15.9,0
787,15,2799,5,1,16.2,0
788,15,2800,5,1,16.2,0
789,15,2801,3.7,3,17.8,0
790,15,2802,5,1,16.7,1
791,15,2803,5,1,16.2,1
792,15,2804,3.5,2,12.8,1
793,15,2805,3.5,2,20.1,1
794,15,2806,3.5,2,6.3,0
795,15,2807,3.5,2,9.2,0
796,15,2823,3.2,4,18.1,0
797,15,2838,4.5,2,381.4,1
798,15,2844,5,1,381.3,1
799,15,2855,3.5,2,381.6,0
800,15,2880,3,1,6.2,0
801,15,2887,2,1,11.6,1
802,15,2888,3,1,6.7,1
803,15,2900,3,1,18.7,1
804,15,2921,4,3,573.4,1
805,15,2924,2.6,5,8,0
806,15,2941,5,1,2434.8,1
807,15,2942,5,1,2433.9,0
808,15,2943,5,1,2430.1,1
809,15,2944,5,1,2434.7,0
810,15,2945,5,1,2435.1,1
811,15,2946,5,1,2434.2,0
812,15,2947,5,1,2434,0
813,15,2948,5,1,2436.6,1
814,15,2949,5,1,2434.2,1
815,15,2950,5,1,2434,1
816,15,2951,5,1,2435.6,0
817,15,2952,5,1,2434.3,1
818,15,2953,5,1,2435,0
819,15,2954,5,1,2434.1,1
820,15,2955,5,1,2434,0
821,15,2956,5,1,2434.1,0
822,15,2957,5,1,2434.3,0
823,15,2958,5,1,2434.3,1
824,15,2959,5,1,2434.8,0
825,15,2961,5,1,2434.4,0
826,15,2962,5,1,2434.5,0
827,15,2963,3.8,3,2435.5,0
828,15,2965,3.5,2,6778.3,0
829,15,2966,3.5,11,1685,0
830,15,2967,3.5,2,2434.8,0
831,15,2968,3.5,2,2432.7,1
832,15,2969,3.5,2,2434.9,1
833,15,2970,3.5,2,2435,0
834,15,2971,3.5,2,2428.3,0
835,15,2972,3.5,2,2434.5,0
836,15,2977,3.5,2,2453.1,0
837,15,3069,4,1,1637.3,0
838,15,3074,4,1,1637.2,1
839,15,3094,3.5,2,2106.6,0
840,15,3104,2,1,1506.2,0
841,15,3201,5,1,1542.4,1
842,15,3202,4.5,2,1552,0
843,15,3203,5,1,1557.1,1
844,15,3204,5,1,1583.8,1
845,15,3205,4.5,2,1579.2,0
846,15,3206,4.5,2,1549.5,0
847,15,3207,5,1,1560.7,0
848,15,3208,5,1,1580.9,1
849,15,3209,5,1,1559.4,0
850,15,3211,3.5,2,1556.2,0
851,15,3213,4.5,2,1554,1
852,15,3214,5,1,1555.7,1
853,15,3215,5,1,1554.1,0
854,15,3216,5,1,1546.6,1
855,15,3217,5,1,1560.6,0
856,15,3218,5,1,1559.6,0
857,15,3220,5,1,1566.5,1
858,15,3221,5,1,1567.4,1
859,15,3222,5,1,1554.9,1
860,15,3223,5,1,1573.7,1
861,15,3224,5,1,1554.1,0
862,15,3225,5,1,1552.1,0
863,15,3226,5,1,1556.2,0
864,15,3227,4.5,2,1551.4,1
865,15,3228,4,1,1554,1
866,15,3229,5,1,1574,0
867,15,3230,5,1,1561.4,0
868,15,3231,5,1,1558.9,1
869,15,3232,5,1,1546.8,0
870,15,3233,5,1,1552.8,0
871,15,3234,5,1,1556.2,0
872,15,3235,5,1,1570.1,0
873,15,3237,5,1,1562.1,1
874,15,3238,5,1,1554.3,1
875,15,3239,5,1,1540.2,0
876,15,3240,5,1,1561.4,1
877,15,3241,5,1,1551.1,1
878,15,3242,5,1,1558.1,1
879,15,3243,5,1,1556.9,1
880,15,3244,4.5,2,1584.1,1
881,15,3245,4,4,1553.5,1
882,15,3246,5,1,1563,1
883,15,3247,5,1,1556.8,1
884,15,3248,5,1,1541.1,0
885,15,3249,5,1,1583,0
886,15,3251,5,1,1550.7,0
887,15,3252,5,1,1523.6,0
888,15,3254,5,1,1561.7,0
889,15,3255,5,1,1559.7,0
890,15,3256,5,1,1551.9,1
891,15,3257,5,1,1551,1
892,15,3258,5,1,1552.2,1
893,15,3259,5,1,1552.9,0
894,15,3260,5,1,1551.7,1
895,15,3261,5,1,1555.9,0
896,15,3262,4.5,2,1556.3,0
897,15,3263,3.7,3,1554,1
898,15,3264,5,1,1585.4,0
899,15,3265,4.5,2,1544.2,1
900,15,3266,5,1,1551.9,0
901,15,3267,5,1,1581.4,0
902,15,3268,4.5,2,1552.5,0
903,15,3269,5,1,1585.3,1
904,15,3270,5,1,1549.9,1
905,15,3271,5,1,1548,0
906,15,3272,5,1,1566.7,0
907,15,3273,4.5,2,1552.5,0
908,15,3274,5,1,1584.9,1
909,15,3275,5,1,1540.4,0
910,15,3276,4.5,2,1582.9,0
911,15,3278,5,1,1552.9,1
912,15,3279,5,1,1547.4,1
913,15,3280,5,1,1550.8,1
914,15,3281,5,1,1536.9,0
915,15,3283,4.3,3,1554,0
916,15,3284,5,1,1554.7,0
917,15,3285,4.5,2,1531.3,0
918,15,3286,5,1,1553.3,0
919,15,3287,5,1,1553.4,0
920,15,3288,5,1,1556.2,0
921,15,3289,5,1,1555.9,1
922,15,3290,5,1,1561.6,1
923,15,3291,5,1,1556.8,1
924,15,3292,5,1,1555.9,1
925,15,3293,5,1,1585.7,1
926,15,3294,5,1,1554.5,0
927,15,3295,5,1,1557.3,1
928,15,3296,5,1,1556.3,0
929,15,3297,5,1,1556.6,0
930,15,3298,3.5,2,1547.3,1
931,15,3299,3.5,2,1561.7,1
932,15,3300,3.5,2,1412.3,1
933,15,3301,3.5,2,676.6,1
934,15,3302,3.5,2,1566.6,1
935,15,3303,3.3,3,1538,1
936,15,3305,3.5,2,1556.1,1
937,15,3307,3.5,2,1558.2,0
938,15,3308,3.8,3,1556.1,1
939,15,3317,3,1,1636.8,1
940,15,3339,3,1,1684.9,1
941,15,3407,4,1,1636,0
942,15,3420,3.7,3,571.6,0
943,15,3437,3.5,2,504.4,0
944,15,3670,3.5,2,2096.5,0
945,15,3679,5,1,2102.1,1
946,15,3680,5,1,2102.1,0
947,15,3681,4.3,3,2103.1,0
948,15,3682,3.5,2,2099.1,0
949,15,3869,3.3,3,2380.7,1
950,15,3872,4.3,4,1500.9,1
951,15,4068,5,1,18.6,0
952,15,4069,5,1,31.6,0
953,15,4070,5,1,5.1,1
954,15,4071,5,1,18.6,1
955,15,4072,5,1,41.2,0
956,15,4073,4.5,2,22.7,1
957,15,4074,5,1,40.7,0
958,15,4075,5,1,30.9,0
959,15,4076,5,1,41.3,0
960,15,4077,5,1,42.8,1
961,15,4078,4.5,2,41.1,0
962,15,4079,5,1,40.7,1
963,15,4080,5,1,41.2,0
964,15,4081,3.5,2,9.8,0
965,15,4082,3.5,2,21.3,1
966,15,4083,3.5,2,17.9,0
967,15,4084,2.3,7,1581.1,0
968,15,4085,3.5,2,1470.3,1
969,15,4086,3.5,2,1473,1
970,15,4087,3.5,2,40.7,0
971,15,4088,3.5,2,40.5,0
972,15,4089,3.5,2,1467.1,1
973,15,4091,3.5,2,1486.6,1
974,15,4092,3.5,2,1486.6,0
975,15,4093,3.5,2,43.1,0
976,15,4094,3.5,2,850.6,0
977,15,4095,3.5,2,36.2,1
978,15,4096,3.5,2,12.2,1
979,15,4097,3.5,2,56.6,0
980,15,4098,3.5,2,74.1,1
981,15,4099,3.5,2,6.2,0
982,15,4100,3.5,2,15.5,1
983,15,4101,4.3,3,44.6,0
984,15,4102,4.3,3,19.7,0
985,15,4103,3.3,15,8.6,0
986,15,4201,3,1,1684.2,1
987,15,4202,2.3,7,1690.2,0
988,15,4258,2,1,570,0
989,15,4277,4,1,2463.3,1
990,15,4304,3.5,2,2455.7,1
991,15,4432,2.6,7,2061.1,1
992,15,4654,5,1,1451.8,1
993,15,4655,5,1,2184,0
994,15,4656,5,1,2186.5,1
995,15,4657,5,1,2185.7,1
996,15,4658,5,1,2185.2,0
997,15,4659,3.5,2,2187.8,1
998,15,4660,3.5,2,2185.3,0
999,15,4661,3.5,2,2181,0
1000,15,4662,3.5,2,1637.1,0
1001,15,4663,3.5,2,2179.5,1
1002,15,4664,4,1,2159.6,1
1003,15,4665,3.5,2,2178.1,1
1004,15,4666,3.5,2,2178.5,1
1005,15,4667,3.5,2,2159.6,1
1006,15,4668,3.5,2,2159.7,1
1007,15,4669,3.7,3,2182.2,0
1008,15,4670,3.5,2,2178.7,0
1009,15,4671,3.5,2,2106.7,1
1010,15,4672,3.5,2,2178.8,0
1011,15,4673,3.5,2,2183.4,0
1012,15,4674,3.7,3,2176.4,0
1013,15,4675,3.5,2,2106,1
1014,15,4676,3.5,2,2174.7,1
1015,15,4677,3.5,2,2181.7,1
1016,15,4678,4.5,2,41.1,1
1017,15,4679,4.5,2,41.8,0
1018,15,4680,5,1,40.9,1
1019,15,4681,5,1,44.9,0
1020,15,4682,3.7,3,6.6,0
1021,15,4683,3.5,2,18.7,0
1022,15,4684,3.5,2,18.7,0
1023,15,4685,3.5,2,18.7,1
1024,15,4686,3.5,2,39.9,0
1025,15,4687,3.5,2,1132.3,1
1026,15,4688,3.5,2,1130.4,0
1027,15,4690,3.3,3,18.7,0
1028,15,4691,5,1,2086.2,1
1029,15,4692,5,1,2080,0
1030,15,4693,5,1,2086.1,0
1031,15,4694,5,1,2086.1,0
1032,15,4696,3.5,2,1953.4,0
1033,15,4697,3.5,2,2083.2,1
1034,15,4698,3.5,2,2064.9,1
1035,15,4699,3.5,2,2068,0
1036,15,4700,3.5,2,2454.6,1
1037,15,4701,5,1,33.2,0
1038,15,4702,5,1,2245.9,1
1039,15,4703,5,1,25,1
1040,15,4704,5,1,931.7,0
1041,15,4705,5,1,2119.7,0
1042,15,4706,3.5,2,2298.1,0
1043,15,4707,3.5,2,2297.5,0
1044,15,4708,3.5,2,2295.5,1
1045,15,4709,3.5,2,12.8,1
1046,15,4710,3.5,2,17,1
1047,15,4711,3.5,2,6.6,0
1048,15,4713,3.5,2,8.7,0
1049,15,4714,4.3,3,9.8,0
1050,15,4716,3.5,2,467.8,1
1051,15,4717,3.5,2,228.3,0
1052,15,4718,3.5,2,471.7,0
1053,15,4720,3.5,4,7.5,1
1054,15,4722,3.5,2,5.2,0
1055,15,4724,3.5,4,5.5,0
1056,15,4725,5,1,392.1,1
1057,15,4726,5,1,360.8,1
1058,15,4727,5,1,387.4,0
1059,15,4728,5,1,386.5,0
1060,15,4729,5,1,386.2,0
1061,15,4730,4.5,2,398.6,0
1062,15,4731,3.5,2,395.3,0
1063,15,4732,3.5,2,395.4,0
1064,15,4733,4.5,2,1142.2,0
1065,15,4734,3.7,3,1143.2,0
1066,15,4735,3.5,2,1143.6,1
1067,15,4736,3.8,6,1140.3,1
1068,15,4737,3.5,2,1121.3,0
1069,15,4738,3.5,2,729,1
1070,15,4739,3.5,2,1143.6,0
1071,15,4740,3.5,2,1143.2,1
1072,15,4741,3.5,2,1143.5,1
1073,15,4742,5,1,1492.8,1
1074,15,4743,5,1,1500.3,0
1075,15,4745,5,1,1821.4,1
1076,15,4746,5,1,470.6,0
1077,15,4747,4.5,2,1803.2,1
1078,15,4748,5,1,479.2,0
1079,15,4749,5,1,1819.6,0
1080,15,4750,5,1,471.6,0
1081,15,4751,5,1,1824.8,1
1082,15,4753,5,1,309.8,1
1083,15,4754,3.5,2,1815.7,0
1084,15,4755,3.5,2,1821.2,1
1085,15,4756,3.5,2,540.9,1
1086,15,4757,3.5,2,1791,0
1087,15,4758,3.5,2,1821.4,0
1088,15,4759,3.5,2,474.3,0
1089,15,4762,3.5,2,473.2,0
1090,15,4765,3.5,2,471.5,1
1091,15,4768,3.5,2,472.2,1
1092,15,4769,3.5,2,479.7,0
1093,15,4770,3.5,2,479,1
1094,15,4773,3.5,2,1804.9,0
1095,15,4775,3.5,2,872.1,0
1096,15,4776,3.5,2,1779.5,0
1097,15,4777,3.5,2,1771.7,0
1098,15,4779,5,1,1461.4,1
1099,15,4780,5,1,1002.1,0
1100,15,4781,5,1,1002.1,1
1101,15,4782,5,1,1007.5,0
1102,15,4783,5,1,1010.5,1
1103,15,4784,5,1,1011.7,0
1104,15,4785,5,1,1007.8,0
1105,15,4786,5,1,1012.9,0
1106,15,4787,5,1,1010.5,1
1107,15,4788,5,1,993.8,0
1108,15,4789,4.5,2,1010.5,0
1109,15,4790,5,1,1007.6,0
1110,15,4791,3.5,2,1005.3,0
1111,15,4794,3.5,2,1007.6,0
1112,15,4795,3.5,4,570.7,0
1113,15,4798,3.7,3,1010.5,1
1114,15,4800,3.7,3,1006.7,1
1115,15,4803,3.7,3,1008.7,1
1116,15,4804,3.8,5,1007.2,1
1117,15,4805,3.5,2,1004.3,0
1118,15,4809,3.5,4,5.6,0
1119,15,4810,5,1,1582.8,0
1120,15,4811,5,1,1583.1,1
1121,15,4812,3.5,2,1585.1,1
1122,15,4813,5,1,3.9,0
1123,15,4814,5,1,265.9,1
1124,15,4815,5,1,4.6,1
1125,15,4816,5,1,9.4,1
1126,15,4817,5,1,34.1,1
1127,15,4818,5,1,8.9,0
1128,15,4819,5,1,9.3,1
1129,15,4820,5,1,234.9,1
1130,15,4821,5,1,234.9,0
1131,15,4822,4.5,2,2.1,0
1132,15,4823,5,1,3.8,0
1133,15,4824,5,1,34.4,1
1134,15,4825,5,1,239.2,1
1135,15,4826,5,1,3.2,0
1136,15,4827,5,1,9.6,0
1137,15,4828,5,1,9.4,0
1138,15,4829,5,1,6.3,1
1139,15,4830,5,1,5.2,1
1140,15,4831,5,1,8.7,1
1141,15,4832,5,1,270.8,1
1142,15,4833,5,1,1.7,0
1143,15,4834,5,1,7.8,0
1144,15,4835,5,1,0.9,1
1145,15,4836,5,1,1.8,0
1146,15,4837,3.5,2,2.1,1
1147,15,4838,3.5,4,3.8,1
1148,15,4841,5,1,11.8,0
1149,15,4842,5,1,16.1,0
1150,15,4843,5,1,23.9,1
1151,15,4844,5,1,102.3,1
1152,15,4845,5,1,11.8,1
1153,15,4846,5,1,17.5,1
1154,15,4847,5,1,28.4,1
1155,15,4848,5,1,17.7,0
1156,15,4849,5,1,6.2,0
1157,15,4851,5,1,23,0
1158,15,4852,5,1,12.2,0
1159,15,4853,5,1,21.7,0
1160,15,4854,5,1,9.6,0
1161,15,4855,5,1,42.6,1
1162,15,4856,5,1,21.8,0
1163,15,4857,5,1,27.3,1
1164,15,4858,3.5,2,8.1,1
1165,15,4859,3.5,2,8.6,0
1166,15,4860,3.4,9,8.4,0
1167,15,4861,5,1,98,0
1168,15,4862,5,1,99.7,0
1169,15,4863,5,1,100.3,0
1170,15,4864,5,1,100.3,0
1171,15,4865,5,1,5.6,1
1172,15,4866,5,1,98.2,1
1173,15,4867,5,1,98.3,0
1174,15,4868,5,1,163.8,0
1175,15,4869,5,1,101.4,0
1176,15,4870,5,1,95.3,0
1177,15,4871,5,1,97.6,1
1178,15,4872,5,1,99.6,1
1179,15,4873,5,1,98,1
1180,15,4874,5,1,95.1,0
1181,15,4875,5,1,92,1
1182,15,4876,5,1,144.3,1
1183,15,4877,5,1,98.3,0
1184,15,4878,5,1,95.1,1
1185,15,4879,5,1,91.5,1
1186,15,4880,5,1,97.8,0
1187,15,4881,5,1,100.5,0
1188,15,4883,5,1,97.8,1
1189,15,4884,5,1,16.3,0
1190,15,4885,5,1,102.9,1
1191,15,4889,5,1,2261.2,1
1192,15,4890,5,1,2256.9,0
1193,15,4891,5,1,2257,0
1194,15,4892,5,1,2244.5,0
1195,15,4893,5,1,2258.3,0
1196,15,4894,5,1,2257.7,0
1197,15,4895,4.5,2,2247.5,1
1198,15,4896,5,1,2251,1
1199,15,4897,5,1,2257.3,0
1200,15,4898,5,1,2247.5,1
1201,15,4899,5,1,2258.7,1
1202,15,4900,5,1,2430,1
1203,15,4901,5,1,2258.2,0
1204,15,4902,5,1,2257.1,1
1205,15,4903,5,1,2255.1,0
1206,15,4904,5,1,2256.5,1
1207,15,4905,5,1,2256.5,1
1208,15,4906,5,1,2247.2,0
1209,15,4907,5,1,2228.5,0
1210,15,4908,5,1,2247.4,0
1211,15,4910,3.5,2,2246.7,0
1212,15,4914,5,1,1127.4,0
1213,15,4915,5,1,1684.7,1
1214,15,4916,4.5,2,1128.8,1
1215,15,4917,5,1,1235.8,0
1216,15,4918,5,1,1131.5,1
1217,15,4919,5,1,1132.7,0
1218,15,4920,5,1,1130.7,1
1219,15,4921,5,1,1133.9,0
1220,15,4922,5,1,1130.1,0
1221,15,4923,5,1,1131.1,0
1222,15,4924,3.5,2,1128.8,1
1223,15,4925,3.5,2,2472.3,0
1224,15,4926,3.5,2,2558.2,1
1225,15,4927,3.5,2,1132.5,0
1226,15,4928,3.5,2,1130.3,1
1227,15,4929,3.5,2,1143.1,0
1228,15,4930,3.5,2,1128.9,0
1229,15,4931,3.5,2,2470.9,0
1230,15,5061,5,1,380.9,1
1231,15,5064,5,1,380.9,1
1232,15,5222,2.3,15,2560.5,1
1233,15,5246,3.5,2,383.2,1
1234,15,5248,5,1,379.5,1
1235,15,5265,3.5,2,18.3,0
1236,15,5342,2.9,9,6.7,0
1237,15,5437,3.5,2,1689.2,0
1238,15,5733,3.5,2,2557.8,0
1239,15,5834,4,1,1636.9,1
1240,15,5851,3.5,2,1599.8,0
1241,15,6162,3.2,4,3.7,0
1242,15,6163,3.3,3,1.5,1
1243,15,6187,3,1,383.2,0
1244,15,6191,5,1,383.4,0
1245,15,6192,3,1,383.3,0
1246,15,6279,3.5,2,2556.8,1
1247,15,6339,3.5,2,1647.1,0
1248,15,6384,3.5,2,2478.3,0
1249,15,6488,3,1,1582.6,1
1250,15,6559,2,1,2110.1,0
1251,15,6562,3.5,2,2110.9,0
1252,15,6669,4,4,1637.7,1
1253,15,6711,3.5,2,2556.1,0
1254,15,6774,3.5,2,569.5,0
1255,15,6808,3.5,2,2.5,0
1256,15,6809,3,5,8.6,0
1257,15,6812,3.3,3,7.2,0
1258,15,6813,3.1,7,9.1,1
1259,15,6963,3,1,1693.2,0
1260,15,7204,4,1,1639,1
1261,15,7284,2,7,1644.4,1
1262,15,7354,4,2,2434.6,1
1263,15,7480,3,1,1637.7,0
1264,15,7489,2.2,17,854.5,0
1265,15,7533,4,1,1637.3,0
1266,15,7620,2.4,14,2476.4,0
1267,15,8007,4,1,1635.5,0
1268,15,8345,3.5,2,1683.4,0
1269,15,8375,4,1,1684.9,0
1270,15,8383,3,1,1684.8,1
1271,15,8385,3,1,1692,0
1272,15,8669,3,1,2542.7,0
1273,15,8728,3.5,2,4.6,0
1274,15,8732,3,1,2462.6,0
1275,15,8822,3.5,2,1684.6,0
1276,15,9134,3,1,1637.2,0
1277,15,9257,4,1,2434.5,0
1278,15,9304,4,1,1392.2,1
1279,15,9310,2.2,10,1385.5,1
1280,15,9351,3,1,1563.6,1
1281,15,9352,3,1,1568.2,0
1282,15,9404,3.5,2,2119.3,0
1283,15,9751,2,2,1387.7,1
1284,15,9794,3,1,1684.6,1
1285,15,9822,2.6,6,1656.9,0
1286,15,9840,3.5,2,1686.7,1
1287,15,9890,5,1,1501.5,0
1288,15,9891,5,1,1642.3,0
1289,15,9892,5,1,1497.4,1
1290,15,9893,4.3,3,1505.1,0
1291,15,9894,5,1,1505.2,1
1292,15,9895,3.5,2,1543.6,0
1293,15,9896,3.5,2,1501.5,1
1294,15,9897,3.6,5,1499.5,1
1295,15,9898,4,1,1798.5,0
1296,15,9899,3.5,4,1503.5,0
1297,15,9956,3.5,2,2253.3,1
1298,15,9957,4.5,2,2254.3,0
1299,15,9959,3.5,2,2248.1,0
1300,15,9960,3.5,2,2250.8,0
1301,15,9962,3.5,2,2247.9,0
1302,15,9963,3.5,2,2255.1,0
1303,15,10065,3,1,1638.1,0
1304,15,10067,4,1,1636.1,1
1305,15,10068,4,1,1638,1
1306,15,10084,3.5,2,1636.8,1
1307,15,10097,3,1,1636,1
1308,15,10098,3,1,1636.5,1
1309,15,10101,3,1,1658.2,0
1310,15,10105,3,1,1637,1
1311,15,10107,3,2,1638,0
1312,15,10109,4,1,1636.4,1
1313,15,10113,3,1,1636.5,1
1314,15,10114,3,1,1640.5,1
1315,15,10119,3,1,1635.9,1
1316,15,10122,4,1,1637.2,0
1317,15,10124,3,1,1635.9,0
1318,15,10287,4,1,4.9,0
1319,15,10300,3.3,3,4.3,1
1320,15,10301,3,1,6.2,0
1321,15,10303,2.5,4,4.7,1
1322,15,10305,3.1,6,4.3,1
1323,15,10307,3.2,4,8.4,0
1324,15,10308,5,1,22.3,1
1325,15,10309,5,1,32.1,1
1326,15,10310,3.5,4,12.6,0
1327,15,10321,2.5,2,9.3,1
1328,15,10326,2.3,25,18.5,0
1329,15,10327,5,1,18.6,0
1330,15,10344,3.3,4,6.6,1
1331,15,10380,3,1,12.6,1
1332,15,10387,3.5,2,6.4,1
1333,15,10388,3,1,6.1,0
1334,15,10390,3.5,2,10.2,0
1335,15,10392,4,2,4.6,1
1336,15,10393,3.3,6,8.5,1
1337,15,10417,3.5,2,20.1,0
1338,15,10424,3.5,2,10.1,0
1339,15,10432,3.3,3,5.8,1
1340,15,10437,5,1,2444.5,0
1341,15,10438,5,1,2467.5,0
1342,15,10439,5,1,2444.5,1
1343,15,10440,5,1,1636.3,0
1344,15,10441,5,1,2464.3,1
1345,15,10442,5,1,2221.5,0
1346,15,10443,3.5,2,2443.6,1
1347,15,10444,3.5,2,2471.1,0
1348,15,10445,3.5,2,2457.1,1
1349,15,10446,3.5,2,2455.3,0
1350,15,10447,3.5,2,2471.8,0
1351,15,10448,3.5,2,2060.9,1
1352,15,10449,3.5,2,2470,0
1353,15,10450,4,1,2444.2,1
1354,15,10451,3.5,2,2474.6,0
1355,15,10452,3.5,2,2444.9,0
1356,15,10453,5,1,39.6,0
1357,15,10454,4.5,2,13.1,1
1358,15,10455,5,1,28.2,1
1359,15,10456,5,1,303.7,0
1360,15,10457,5,1,3.1,1
1361,15,10458,5,1,298.4,0
1362,15,10459,5,1,1766.6,1
1363,15,10460,5,1,168.1,0
1364,15,10461,3.5,2,6.6,0
1365,15,10463,3.5,2,26.1,1
1366,15,10464,3,3,5.4,0
1367,15,10465,4.5,2,566,0
1368,15,10466,3.5,2,1636.2,1
1369,15,10467,3.5,2,569.3,1
1370,15,10468,3.5,2,566.8,0
1371,15,10469,3.5,2,566.3,0
1372,15,10470,3.5,2,547.1,1
1373,15,10471,3.5,2,566.5,0
1374,15,10472,3.5,2,566.3,1
1375,15,10473,3.5,2,571.1,0
1376,15,10474,4,1,570.3,1
1377,15,10475,3.5,2,2051.1,0
1378,15,10476,3.5,2,2051,0
1379,15,10477,3.5,2,570.6,0
1380,15,10478,3.5,2,570.1,1
1381,15,10479,3.5,2,1499,0
1382,15,10480,3.5,2,569.3,0
1383,15,10481,5,1,1643.6,0
1384,15,10482,5,1,1640.3,1
1385,15,10483,5,1,1643.2,1
1386,15,10484,5,1,1640.4,1
1387,15,10485,5,1,1702.8,0
1388,15,10486,5,1,1632.6,0
1389,15,10487,5,1,1645,1
1390,15,10488,5,1,1631.8,0
1391,15,10489,5,1,1640.4,0
1392,15,10490,5,1,1641.4,0
1393,15,10491,3.5,2,1510.8,0
1394,15,10492,3.5,2,1698.2,0
1395,15,10493,3.5,2,1804.6,1
1396,15,10494,3.7,3,1567.1,1
1397,15,10495,3.5,2,1649.6,0
1398,15,10496,3.5,2,1645.7,0
1399,15,10497,3.5,2,1643.1,0
1400,15,10498,3.5,2,1642.1,1
1401,15,10499,3.5,2,1638.4,0
1402,15,10500,3.5,2,1601.6,0
1403,15,10501,3.5,2,1595.8,1
1404,15,10502,3.5,2,1602.1,1
1405,15,10503,5,1,2373.7,0
1406,15,10504,4.5,2,2468.5,1
1407,15,10505,3.5,2,2471.7,0
1408,15,10506,3.5,2,2460.7,0
1409,15,10507,3.5,2,2457.4,0
1410,15,10508,5,1,2555.8,0
1411,15,10509,5,1,2559.7,0
1412,15,10510,5,1,2559.5,0
1413,15,10511,5,1,2582,0
1414,15,10513,5,1,2581.9,0
1415,15,10514,5,1,2553.2,0
1416,15,10515,5,1,2559.7,1
1417,15,10516,5,1,2558.2,1
1418,15,10518,4.5,2,2559.8,0
1419,15,10519,5,1,2582,0
1420,15,10520,4.5,2,2559.8,0
1421,15,10521,5,1,2559.8,1
1422,15,10522,3.5,2,2551.9,1
1423,15,10523,3.5,2,2582,0
1424,15,10524,3.7,3,2555.8,0
1425,15,10525,3.5,2,2559.7,1
1426,15,10526,3.5,2,2469.9,1
1427,15,10527,3.5,2,2473.2,1
1428,15,10528,3.5,2,2559.8,0
1429,15,10529,5,1,1658.9,0
1430,15,10530,5,1,1454,0
1431,15,10531,4.5,2,1674.5,0
1432,15,10532,4.5,2,1641.8,1
1433,15,10533,5,1,1651.2,1
1434,15,10534,5,1,1630.2,0
1435,15,10535,5,1,1658.7,0
1436,15,10536,5,1,1663.1,1
1437,15,10537,5,1,1660.6,1
1438,15,10538,5,1,867.7,0
1439,15,10539,4.3,4,870.5,1
1440,15,10540,5,1,869.4,0
1441,15,10541,4.3,3,870.6,0
1442,15,10542,5,1,1186.1,1
1443,15,10543,4.5,2,1132.1,1
1444,15,10544,4.5,2,870.2,0
1445,15,10547,3.4,5,1501.8,0
1446,15,10548,3.5,2,870.5,1
1447,15,10549,3.5,2,867.8,0
1448,15,10550,3.5,2,1461.2,1
1449,15,10551,3.5,2,1629,0
1450,15,10552,4,1,759,0
1451,15,10553,4,1,867.7,1
1452,15,10554,3.5,2,1704.6,1
1453,15,10555,3.5,2,873,0
1454,15,10556,3.5,2,869.7,0
1455,15,10557,3.5,2,1499.3,1
1456,15,10558,3.5,2,1503.3,1
1457,15,10559,3.5,2,2559.4,0
1458,15,10560,3.5,2,869,1
1459,15,10561,3.5,2,873,1
1460,15,10562,3.5,2,867.6,0
1461,15,10563,3.5,2,868.6,1
1462,15,10564,3.5,2,2557.1,1
1463,15,10565,5,1,1380.7,1
1464,15,10566,5,1,1378.5,1
1465,15,10567,5,1,1378.6,0
1466,15,10568,5,1,1379.8,0
1467,15,10569,5,1,1380,1
1468,15,10570,5,1,1375.9,0
1469,15,10571,5,1,1380,0
1470,15,10572,5,1,1379.9,0
1471,15,10573,4.5,2,1357.4,0
1472,15,10574,5,1,1378.6,0
1473,15,10575,5,1,1378.1,0
1474,15,10576,5,1,1375.8,1
1475,15,10577,5,1,1377,1
1476,15,10578,4.5,2,1380.5,0
1477,15,10579,5,1,1374.3,1
1478,15,10580,5,1,1378.5,1
1479,15,10581,5,1,1380,1
1480,15,10582,5,1,1375.9,1
1481,15,10583,5,1,1380.3,1
1482,15,10584,5,1,1378.6,0
1483,15,10585,5,1,1378.5,0
1484,15,10586,5,1,1375.9,1
1485,15,10587,5,1,1380,1
1486,15,10588,5,1,1116,0
1487,15,10589,5,1,1375.8,1
1488,15,10590,5,1,1378.6,0
1489,15,10591,5,1,1380,1
1490,15,10592,5,1,1378.6,0
1491,15,10593,5,1,1375.8,1
1492,15,10594,5,1,1379.9,1
1493,15,10595,5,1,1380,0
1494,15,10596,5,1,1379,1
1495,15,10597,5,1,1379.1,1
1496,15,10598,5,1,1380,0
1497,15,10599,5,1,1378.5,1
