first_user_id,venue_id,average_rating,sum_count,distance_km,Y.value
15,3222,5,1,1554.9,1
15,3223,5,1,1573.7,1
15,3224,5,1,1554.1,1
15,3225,5,1,1552.1,1
15,3226,5,1,1556.2,1
15,3227,4.5,2,1551.4,0
15,3228,4,1,1554,0
15,3229,5,1,1574,0
15,3230,5,1,1561.4,0
15,3231,5,1,1558.9,0
15,3232,5,1,1546.8,0
15,3233,5,1,1552.8,0
15,3234,5,1,1556.2,0
15,3235,5,1,1570.1,0
15,3237,5,1,1562.1,0
15,3238,5,1,1554.3,0
15,3239,5,1,1540.2,0
15,3240,5,1,1561.4,1
15,3241,5,1,1551.1,0
15,3242,5,1,1558.1,0
15,3243,5,1,1556.9,1
15,3244,4.5,2,1584.1,0
15,3245,4,4,1553.5,1
15,3246,5,1,1563,1
15,3247,5,1,1556.8,0
15,3248,5,1,1541.1,0
15,3249,5,1,1583,0
15,3251,5,1,1550.7,1
15,3252,5,1,1523.6,0
15,3254,5,1,1561.7,1
15,3255,5,1,1559.7,0
15,3256,5,1,1551.9,0
15,3257,5,1,1551,0
15,3258,5,1,1552.2,0
15,3259,5,1,1552.9,0
15,3260,5,1,1551.7,0
15,3261,5,1,1555.9,1
15,3262,4.5,2,1556.3,0
15,3263,3.7,3,1554,0
15,3264,5,1,1585.4,1
15,3265,4.5,2,1544.2,0
15,3266,5,1,1551.9,1
15,3267,5,1,1581.4,0
15,3268,4.5,2,1552.5,0
15,3269,5,1,1585.3,0
15,3270,5,1,1549.9,1
15,3271,5,1,1548,0
15,3272,5,1,1566.7,1
15,3273,4.5,2,1552.5,0
15,3274,5,1,1584.9,1
15,3275,5,1,1540.4,1
15,3276,4.5,2,1582.9,1
15,3278,5,1,1552.9,0
15,3279,5,1,1547.4,0
15,3280,5,1,1550.8,1
15,3281,5,1,1536.9,0
15,3283,4.3,3,1554,1
15,3284,5,1,1554.7,0
15,3285,4.5,2,1531.3,1
15,3286,5,1,1553.3,0
15,3287,5,1,1553.4,0
15,3288,5,1,1556.2,0
15,3289,5,1,1555.9,0
15,3290,5,1,1561.6,0
15,3291,5,1,1556.8,1
15,3292,5,1,1555.9,1
15,3293,5,1,1585.7,0
15,3294,5,1,1554.5,0
15,3295,5,1,1557.3,0
15,3296,5,1,1556.3,1
15,3297,5,1,1556.6,0
15,3298,3.5,2,1547.3,1
15,3299,3.5,2,1561.7,0
15,3300,3.5,2,1412.3,1
15,3301,3.5,2,676.6,0
15,3302,3.5,2,1566.6,0
15,3303,3.3,3,1538,1
15,3305,3.5,2,1556.1,0
15,3307,3.5,2,1558.2,1
15,3308,3.8,3,1556.1,0
15,3317,3,1,1636.8,0
15,3339,3,1,1684.9,0
15,3407,4,1,1636,0
15,3420,3.7,3,571.6,0
15,3437,3.5,2,504.4,1
15,3670,3.5,2,2096.5,1
15,3679,5,1,2102.1,0
15,3680,5,1,2102.1,0
15,3681,4.3,3,2103.1,1
15,3682,3.5,2,2099.1,0
15,3869,3.3,3,2380.7,0
15,3872,4.3,4,1500.9,0
15,4068,5,1,18.6,0
15,4069,5,1,31.6,1
15,4070,5,1,5.1,1
15,4071,5,1,18.6,0
15,4072,5,1,41.2,0
15,4073,4.5,2,22.7,1
15,4074,5,1,40.7,1
15,4075,5,1,30.9,0
15,4076,5,1,41.3,1
15,4077,5,1,42.8,1
15,4078,4.5,2,41.1,1
15,4079,5,1,40.7,0
15,4080,5,1,41.2,0
15,4081,3.5,2,9.8,0
15,4082,3.5,2,21.3,0
15,4083,3.5,2,17.9,0
15,4084,2.3,7,1581.1,0
15,4085,3.5,2,1470.3,1
15,4086,3.5,2,1473,1
15,4087,3.5,2,40.7,0
15,4088,3.5,2,40.5,0
15,4089,3.5,2,1467.1,1
15,4091,3.5,2,1486.6,1
15,4092,3.5,2,1486.6,0
15,4093,3.5,2,43.1,1
15,4094,3.5,2,850.6,0
15,4095,3.5,2,36.2,0
15,4096,3.5,2,12.2,0
15,4097,3.5,2,56.6,0
15,4098,3.5,2,74.1,1
15,4099,3.5,2,6.2,1
15,4100,3.5,2,15.5,0
15,4101,4.3,3,44.6,0
15,4102,4.3,3,19.7,1
15,4103,3.3,15,8.6,0
15,4201,3,1,1684.2,0
15,4202,2.3,7,1690.2,0
15,4258,2,1,570,0
15,4277,4,1,2463.3,0
15,4304,3.5,2,2455.7,0
15,4432,2.6,7,2061.1,1
15,4654,5,1,1451.8,0
15,4655,5,1,2184,1
15,4656,5,1,2186.5,0
15,4657,5,1,2185.7,0
15,4658,5,1,2185.2,1
15,4659,3.5,2,2187.8,1
15,4660,3.5,2,2185.3,1
15,4661,3.5,2,2181,0
15,4662,3.5,2,1637.1,1
15,4663,3.5,2,2179.5,1
15,4664,4,1,2159.6,1
15,4665,3.5,2,2178.1,0
15,4666,3.5,2,2178.5,1
15,4667,3.5,2,2159.6,0
15,4668,3.5,2,2159.7,0
15,4669,3.7,3,2182.2,1
15,4670,3.5,2,2178.7,1
15,4671,3.5,2,2106.7,0
15,4672,3.5,2,2178.8,0
15,4673,3.5,2,2183.4,0
15,4674,3.7,3,2176.4,1
15,4675,3.5,2,2106,0
15,4676,3.5,2,2174.7,1
15,4677,3.5,2,2181.7,0
15,4678,4.5,2,41.1,1
15,4679,4.5,2,41.8,1
15,4680,5,1,40.9,1
15,4681,5,1,44.9,0
15,4682,3.7,3,6.6,1
15,4683,3.5,2,18.7,0
15,4684,3.5,2,18.7,0
15,4685,3.5,2,18.7,0
15,4686,3.5,2,39.9,0
15,4687,3.5,2,1132.3,0
15,4688,3.5,2,1130.4,1
15,4690,3.3,3,18.7,1
15,4691,5,1,2086.2,0
15,4692,5,1,2080,0
15,4693,5,1,2086.1,1
15,4694,5,1,2086.1,0
15,4696,3.5,2,1953.4,0
15,4697,3.5,2,2083.2,0
15,4698,3.5,2,2064.9,1
15,4699,3.5,2,2068,0
15,4700,3.5,2,2454.6,0
15,4701,5,1,33.2,1
15,4702,5,1,2245.9,0
15,4703,5,1,25,0
15,4704,5,1,931.7,0
15,4705,5,1,2119.7,1
15,4706,3.5,2,2298.1,0
15,4707,3.5,2,2297.5,0
15,4708,3.5,2,2295.5,0
15,4709,3.5,2,12.8,0
15,4710,3.5,2,17,0
15,4711,3.5,2,6.6,1
15,4713,3.5,2,8.7,1
15,4714,4.3,3,9.8,0
15,4716,3.5,2,467.8,0
15,4717,3.5,2,228.3,0
15,4718,3.5,2,471.7,0
15,4720,3.5,4,7.5,0
15,4722,3.5,2,5.2,0
15,4724,3.5,4,5.5,1
15,4725,5,1,392.1,1
15,4726,5,1,360.8,0
15,4727,5,1,387.4,0
15,4728,5,1,386.5,0
15,4729,5,1,386.2,1
15,4730,4.5,2,398.6,0
15,4731,3.5,2,395.3,1
15,4732,3.5,2,395.4,1
15,4733,4.5,2,1142.2,0
15,4734,3.7,3,1143.2,0
15,4735,3.5,2,1143.6,0
15,4736,3.8,6,1140.3,1
15,4737,3.5,2,1121.3,1
15,4738,3.5,2,729,1
15,4739,3.5,2,1143.6,1
15,4740,3.5,2,1143.2,1
15,4741,3.5,2,1143.5,0
15,4742,5,1,1492.8,0
15,4743,5,1,1500.3,0
15,4745,5,1,1821.4,0
15,4746,5,1,470.6,1
15,4747,4.5,2,1803.2,1
15,4748,5,1,479.2,0
15,4749,5,1,1819.6,0
15,4750,5,1,471.6,1
15,4751,5,1,1824.8,0
15,4753,5,1,309.8,0
15,4754,3.5,2,1815.7,1
15,4755,3.5,2,1821.2,0
15,4756,3.5,2,540.9,1
15,4757,3.5,2,1791,1
15,4758,3.5,2,1821.4,0
15,4759,3.5,2,474.3,1
15,4762,3.5,2,473.2,1
15,4765,3.5,2,471.5,1
15,4768,3.5,2,472.2,0
15,4769,3.5,2,479.7,1
15,4770,3.5,2,479,1
15,4773,3.5,2,1804.9,1
15,4775,3.5,2,872.1,1
15,4776,3.5,2,1779.5,0
15,4777,3.5,2,1771.7,1
15,4779,5,1,1461.4,0
15,4780,5,1,1002.1,0
15,4781,5,1,1002.1,1
15,4782,5,1,1007.5,0
15,4783,5,1,1010.5,1
15,4784,5,1,1011.7,0
15,4785,5,1,1007.8,1
15,4786,5,1,1012.9,1
15,4787,5,1,1010.5,0
15,4788,5,1,993.8,1
15,4789,4.5,2,1010.5,0
15,4790,5,1,1007.6,0
15,4791,3.5,2,1005.3,0
15,4794,3.5,2,1007.6,0
15,4795,3.5,4,570.7,1
15,4798,3.7,3,1010.5,0
15,4800,3.7,3,1006.7,0
15,4803,3.7,3,1008.7,0
15,4804,3.8,5,1007.2,0
15,4805,3.5,2,1004.3,0
15,4809,3.5,4,5.6,0
15,4810,5,1,1582.8,0
15,4811,5,1,1583.1,0
15,4812,3.5,2,1585.1,1
15,4813,5,1,3.9,0
15,4814,5,1,265.9,1
15,4815,5,1,4.6,0
15,4816,5,1,9.4,0
15,4817,5,1,34.1,0
15,4818,5,1,8.9,0
15,4819,5,1,9.3,0
15,4820,5,1,234.9,0
15,4821,5,1,234.9,0
15,4822,4.5,2,2.1,0
15,4823,5,1,3.8,1
15,4824,5,1,34.4,0
15,4825,5,1,239.2,1
15,4826,5,1,3.2,0
15,4827,5,1,9.6,0
15,4828,5,1,9.4,0
15,4829,5,1,6.3,1
15,4830,5,1,5.2,0
15,4831,5,1,8.7,0
15,4832,5,1,270.8,0
15,4833,5,1,1.7,1
15,4834,5,1,7.8,1
15,4835,5,1,0.9,1
15,4836,5,1,1.8,0
15,4837,3.5,2,2.1,1
15,4838,3.5,4,3.8,0
15,4841,5,1,11.8,1
15,4842,5,1,16.1,0
15,4843,5,1,23.9,0
15,4844,5,1,102.3,0
15,4845,5,1,11.8,1
15,4846,5,1,17.5,0
15,4847,5,1,28.4,0
15,4848,5,1,17.7,0
15,4849,5,1,6.2,0
15,4851,5,1,23,0
15,4852,5,1,12.2,0
15,4853,5,1,21.7,1
15,4854,5,1,9.6,1
15,4855,5,1,42.6,0
15,4856,5,1,21.8,1
15,4857,5,1,27.3,0
15,4858,3.5,2,8.1,0
15,4859,3.5,2,8.6,1
15,4860,3.4,9,8.4,0
15,4861,5,1,98,0
15,4862,5,1,99.7,0
15,4863,5,1,100.3,0
15,4864,5,1,100.3,1
15,4865,5,1,5.6,1
15,4866,5,1,98.2,0
15,4867,5,1,98.3,1
15,4868,5,1,163.8,0
15,4869,5,1,101.4,0
15,4870,5,1,95.3,0
15,4871,5,1,97.6,0
15,4872,5,1,99.6,1
15,4873,5,1,98,0
15,4874,5,1,95.1,1
15,4875,5,1,92,1
15,4876,5,1,144.3,1
15,4877,5,1,98.3,0
15,4878,5,1,95.1,1
15,4879,5,1,91.5,0
15,4880,5,1,97.8,0
15,4881,5,1,100.5,1
15,4883,5,1,97.8,0
15,4884,5,1,16.3,0
15,4885,5,1,102.9,1
15,4889,5,1,2261.2,0
15,4890,5,1,2256.9,1
15,4891,5,1,2257,0
15,4892,5,1,2244.5,0
15,4893,5,1,2258.3,0
15,4894,5,1,2257.7,1
15,4895,4.5,2,2247.5,0
15,4896,5,1,2251,0
15,4897,5,1,2257.3,0
15,4898,5,1,2247.5,1
15,4899,5,1,2258.7,0
15,4900,5,1,2430,0
15,4901,5,1,2258.2,1
15,4902,5,1,2257.1,0
15,4903,5,1,2255.1,1
15,4904,5,1,2256.5,1
15,4905,5,1,2256.5,0
15,4906,5,1,2247.2,0
15,4907,5,1,2228.5,1
15,4908,5,1,2247.4,0
15,4910,3.5,2,2246.7,0
15,4914,5,1,1127.4,1
15,4915,5,1,1684.7,0
15,4916,4.5,2,1128.8,1
15,4917,5,1,1235.8,1
15,4918,5,1,1131.5,1
15,4919,5,1,1132.7,0
15,4920,5,1,1130.7,1
15,4921,5,1,1133.9,1
15,4922,5,1,1130.1,0
15,4923,5,1,1131.1,0
15,4924,3.5,2,1128.8,1
15,4925,3.5,2,2472.3,1
15,4926,3.5,2,2558.2,1
15,4927,3.5,2,1132.5,0
15,4928,3.5,2,1130.3,0
15,4929,3.5,2,1143.1,0
15,4930,3.5,2,1128.9,1
15,4931,3.5,2,2470.9,0
15,5061,5,1,380.9,0
15,5064,5,1,380.9,0
15,5222,2.3,15,2560.5,0
15,5246,3.5,2,383.2,1
15,5248,5,1,379.5,0
15,5265,3.5,2,18.3,0
15,5342,2.9,9,6.7,0
15,5437,3.5,2,1689.2,1
15,5733,3.5,2,2557.8,0
15,5834,4,1,1636.9,0
15,5851,3.5,2,1599.8,0
15,6162,3.2,4,3.7,0
15,6163,3.3,3,1.5,0
15,6187,3,1,383.2,0
15,6191,5,1,383.4,1
15,6192,3,1,383.3,1
15,6279,3.5,2,2556.8,0
15,6339,3.5,2,1647.1,1
15,6384,3.5,2,2478.3,0
15,6488,3,1,1582.6,1
15,6559,2,1,2110.1,1
15,6562,3.5,2,2110.9,1
15,6669,4,4,1637.7,0
15,6711,3.5,2,2556.1,0
15,6774,3.5,2,569.5,0
15,6808,3.5,2,2.5,0
15,6809,3,5,8.6,1
15,6812,3.3,3,7.2,0
15,6813,3.1,7,9.1,1
15,6963,3,1,1693.2,0
15,7204,4,1,1639,0
15,7284,2,7,1644.4,0
15,7354,4,2,2434.6,0
15,7480,3,1,1637.7,0
15,7489,2.2,17,854.5,0
15,7533,4,1,1637.3,1
15,7620,2.4,14,2476.4,0
15,8007,4,1,1635.5,1
15,8345,3.5,2,1683.4,0
15,8375,4,1,1684.9,0
15,8383,3,1,1684.8,1
15,8385,3,1,1692,0
15,8669,3,1,2542.7,0
15,8728,3.5,2,4.6,0
15,8732,3,1,2462.6,0
15,8822,3.5,2,1684.6,1
15,9134,3,1,1637.2,0
15,9257,4,1,2434.5,1
15,9304,4,1,1392.2,1
15,9310,2.2,10,1385.5,0
15,9351,3,1,1563.6,1
15,9352,3,1,1568.2,0
15,9404,3.5,2,2119.3,0
15,9751,2,2,1387.7,1
15,9794,3,1,1684.6,1
15,9822,2.6,6,1656.9,0
15,9840,3.5,2,1686.7,1
15,9890,5,1,1501.5,1
15,9891,5,1,1642.3,1
15,9892,5,1,1497.4,1
15,9893,4.3,3,1505.1,1
15,9894,5,1,1505.2,1
15,9895,3.5,2,1543.6,1
15,9896,3.5,2,1501.5,0
15,9897,3.6,5,1499.5,0
15,9898,4,1,1798.5,1
15,9899,3.5,4,1503.5,0
15,9956,3.5,2,2253.3,0
15,9957,4.5,2,2254.3,0
15,9959,3.5,2,2248.1,0
15,9960,3.5,2,2250.8,1
15,9962,3.5,2,2247.9,1
15,9963,3.5,2,2255.1,0
15,10065,3,1,1638.1,0
15,10067,4,1,1636.1,0
15,10068,4,1,1638,0
15,10084,3.5,2,1636.8,0
15,10097,3,1,1636,1
15,10098,3,1,1636.5,0
15,10101,3,1,1658.2,1
15,10105,3,1,1637,1
15,10107,3,2,1638,0
15,10109,4,1,1636.4,0
15,10113,3,1,1636.5,0
15,10114,3,1,1640.5,0
15,10119,3,1,1635.9,1
15,10122,4,1,1637.2,0
15,10124,3,1,1635.9,1
15,10287,4,1,4.9,1
15,10300,3.3,3,4.3,1
15,10301,3,1,6.2,0
15,10303,2.5,4,4.7,1
15,10305,3.1,6,4.3,0
15,10307,3.2,4,8.4,0
15,10308,5,1,22.3,0
15,10309,5,1,32.1,1
15,10310,3.5,4,12.6,1
15,10321,2.5,2,9.3,0
15,10326,2.3,25,18.5,0
15,10327,5,1,18.6,1
15,10344,3.3,4,6.6,0
15,10380,3,1,12.6,0
15,10387,3.5,2,6.4,1
15,10388,3,1,6.1,1
15,10390,3.5,2,10.2,0
15,10392,4,2,4.6,0
15,10393,3.3,6,8.5,0
15,10417,3.5,2,20.1,0
15,10424,3.5,2,10.1,0
15,10432,3.3,3,5.8,0
15,10437,5,1,2444.5,0
15,10438,5,1,2467.5,0
15,10439,5,1,2444.5,0
15,10440,5,1,1636.3,0
15,10441,5,1,2464.3,0
15,10442,5,1,2221.5,0
15,10443,3.5,2,2443.6,0
15,10444,3.5,2,2471.1,0
15,10445,3.5,2,2457.1,1
15,10446,3.5,2,2455.3,0
15,10447,3.5,2,2471.8,0
15,10448,3.5,2,2060.9,1
15,10449,3.5,2,2470,0
15,10450,4,1,2444.2,0
15,10451,3.5,2,2474.6,1
15,10452,3.5,2,2444.9,0
15,10453,5,1,39.6,1
15,10454,4.5,2,13.1,1
15,10455,5,1,28.2,0
15,10456,5,1,303.7,0
15,10457,5,1,3.1,1
15,10458,5,1,298.4,0
15,10459,5,1,1766.6,1
15,10460,5,1,168.1,0
15,10461,3.5,2,6.6,1
15,10463,3.5,2,26.1,1
15,10464,3,3,5.4,1
15,10465,4.5,2,566,0
15,10466,3.5,2,1636.2,1
15,10467,3.5,2,569.3,0
15,10468,3.5,2,566.8,0
15,10469,3.5,2,566.3,0
15,10470,3.5,2,547.1,1
15,10471,3.5,2,566.5,0
15,10472,3.5,2,566.3,0
15,10473,3.5,2,571.1,0
15,10474,4,1,570.3,0
15,10475,3.5,2,2051.1,0
15,10476,3.5,2,2051,1
15,10477,3.5,2,570.6,1
15,10478,3.5,2,570.1,0
15,10479,3.5,2,1499,1
15,10480,3.5,2,569.3,0
15,10481,5,1,1643.6,1
15,10482,5,1,1640.3,0
15,10483,5,1,1643.2,0
15,10484,5,1,1640.4,0
15,10485,5,1,1702.8,1
15,10486,5,1,1632.6,1
15,10487,5,1,1645,1
15,10488,5,1,1631.8,0
15,10489,5,1,1640.4,0
15,10490,5,1,1641.4,0
15,10491,3.5,2,1510.8,1
15,10492,3.5,2,1698.2,0
15,10493,3.5,2,1804.6,0
15,10494,3.7,3,1567.1,0
15,10495,3.5,2,1649.6,1
15,10496,3.5,2,1645.7,0
15,10497,3.5,2,1643.1,1
15,10498,3.5,2,1642.1,0
15,10499,3.5,2,1638.4,1
15,10500,3.5,2,1601.6,0
15,10501,3.5,2,1595.8,0
15,10502,3.5,2,1602.1,0
15,10503,5,1,2373.7,0
15,10504,4.5,2,2468.5,1
15,10505,3.5,2,2471.7,0
15,10506,3.5,2,2460.7,0
15,10507,3.5,2,2457.4,0
15,10508,5,1,2555.8,0
15,10509,5,1,2559.7,0
15,10510,5,1,2559.5,0
15,10511,5,1,2582,1
15,10513,5,1,2581.9,0
15,10514,5,1,2553.2,1
15,10515,5,1,2559.7,0
15,10516,5,1,2558.2,0
15,10518,4.5,2,2559.8,1
15,10519,5,1,2582,1
15,10520,4.5,2,2559.8,1
15,10521,5,1,2559.8,0
15,10522,3.5,2,2551.9,0
15,10523,3.5,2,2582,0
15,10524,3.7,3,2555.8,1
15,10525,3.5,2,2559.7,0
15,10526,3.5,2,2469.9,0
15,10527,3.5,2,2473.2,1
15,10528,3.5,2,2559.8,0
15,10529,5,1,1658.9,1
15,10530,5,1,1454,1
15,10531,4.5,2,1674.5,0
15,10532,4.5,2,1641.8,0
15,10533,5,1,1651.2,0
15,10534,5,1,1630.2,0
15,10535,5,1,1658.7,0
15,10536,5,1,1663.1,1
15,10537,5,1,1660.6,1
15,10538,5,1,867.7,0
15,10539,4.3,4,870.5,1
15,10540,5,1,869.4,1
15,10541,4.3,3,870.6,0
15,10542,5,1,1186.1,0
15,10543,4.5,2,1132.1,1
15,10544,4.5,2,870.2,0
15,10547,3.4,5,1501.8,1
15,10548,3.5,2,870.5,1
15,10549,3.5,2,867.8,0
15,10550,3.5,2,1461.2,1
15,10551,3.5,2,1629,0
15,10552,4,1,759,0
15,10553,4,1,867.7,0
15,10554,3.5,2,1704.6,1
15,10555,3.5,2,873,1
15,10556,3.5,2,869.7,0
15,10557,3.5,2,1499.3,0
15,10558,3.5,2,1503.3,0
15,10559,3.5,2,2559.4,0
15,10560,3.5,2,869,0
15,10561,3.5,2,873,0
15,10562,3.5,2,867.6,1
15,10563,3.5,2,868.6,1
15,10564,3.5,2,2557.1,0
15,10565,5,1,1380.7,0
15,10566,5,1,1378.5,0
15,10567,5,1,1378.6,0
15,10568,5,1,1379.8,0
15,10569,5,1,1380,0
15,10570,5,1,1375.9,0
15,10571,5,1,1380,1
15,10572,5,1,1379.9,0
15,10573,4.5,2,1357.4,1
15,10574,5,1,1378.6,0
15,10575,5,1,1378.1,0
15,10576,5,1,1375.8,1
15,10577,5,1,1377,0
15,10578,4.5,2,1380.5,1
15,10579,5,1,1374.3,1
15,10580,5,1,1378.5,1
15,10581,5,1,1380,0
15,10582,5,1,1375.9,1
15,10583,5,1,1380.3,0
15,10584,5,1,1378.6,1
15,10585,5,1,1378.5,1
15,10586,5,1,1375.9,0
15,10587,5,1,1380,1
15,10588,5,1,1116,0
15,10589,5,1,1375.8,0
15,10590,5,1,1378.6,1
15,10591,5,1,1380,0
15,10592,5,1,1378.6,0
15,10593,5,1,1375.8,1
15,10594,5,1,1379.9,1
15,10595,5,1,1380,0
15,10596,5,1,1379,1
15,10597,5,1,1379.1,1
15,10598,5,1,1380,0
15,10599,5,1,1378.5,1
15,10600,5,1,1375.8,1
15,10601,5,1,1378.5,0
15,10602,5,1,1378.5,1
15,10603,5,1,1380,0
15,10604,5,1,1380.4,0
15,10605,5,1,1375.9,1
15,10606,5,1,1357.4,0
15,10607,5,1,1380,0
15,10608,5,1,1378.7,0
15,10609,5,1,1380,1
15,10610,5,1,1116.4,1
15,10611,5,1,1378.6,0
15,10612,5,1,1380.5,0
15,10614,5,1,1380.3,1
15,10615,5,1,1377.3,0
15,10616,5,1,1380,0
15,10617,5,1,1376.4,1
15,10618,5,1,1376,0
15,10619,4.5,2,1379.9,0
15,10620,5,1,1388.9,1
15,10621,5,1,1378.5,0
15,10622,5,1,1376,1
15,10623,5,1,1378.9,0
15,10624,5,1,1379.8,1
15,10625,5,1,1375.8,0
15,10626,5,1,1376,1
15,10627,5,1,1367.7,0
15,10628,5,1,1380.3,0
15,10629,5,1,1375.9,0
15,10631,5,1,1371.6,0
15,10632,5,1,1379.8,0
15,10633,4.5,2,1375.8,1
15,10634,5,1,1375.9,0
15,10635,5,1,1388.8,0
15,10636,5,1,1378.5,0
15,10637,5,1,1371.6,0
15,10638,5,1,1380,1
15,10639,5,1,1379.5,1
15,10640,5,1,1380.3,1
15,10641,5,1,1378.4,1
15,10642,5,1,1388.8,0
15,10643,5,1,1375.8,1
15,10644,5,1,1374.2,1
15,10645,5,1,1381.2,1
15,10646,5,1,1380,1
15,10647,5,1,1357.4,0
15,10648,4.3,4,1375.9,0
15,10649,5,1,1372.4,1
15,10650,5,1,1380,1
15,10651,5,1,1374.4,0
15,10652,5,1,1380.4,0
15,10653,5,1,1378.5,0
15,10654,5,1,1378.5,1
15,10655,5,1,1381.2,1
15,10656,5,1,1379.1,1
15,10657,5,1,1380,0
15,10658,5,1,1375.9,0
15,10659,5,1,1374.3,0
15,10660,5,1,1375.9,1
15,10661,5,1,1380,0
15,10662,5,1,1378.6,1
15,10663,5,1,1375.9,1
15,10664,4.5,2,1378.6,0
15,10665,5,1,1380.3,0
15,10666,5,1,1378.5,1
15,10667,5,1,1377.3,1
15,10668,5,1,1379.9,1
15,10669,5,1,1378.5,0
15,10670,5,1,1380.3,1
15,10671,5,1,1379.4,1
15,10672,5,1,1380.1,1
15,10673,5,1,1376.1,0
15,10674,5,1,1116,0
15,10675,5,1,1379.9,0
15,10676,5,1,1388.8,0
15,10677,5,1,1380.1,1
15,10678,5,1,1375.9,1
15,10679,5,1,1376,0
15,10680,5,1,1388.7,0
15,10681,5,1,1380,0
15,10682,5,1,1378.6,0
15,10683,5,1,1378,1
15,10684,5,1,1378.2,1
15,10685,5,1,1379.9,0
15,10686,5,1,1377.3,1
15,10687,5,1,1375.9,0
15,10688,5,1,1378.1,0
15,10689,5,1,1358.4,1
15,10690,5,1,1375.9,1
15,10691,5,1,1378.6,0
15,10692,5,1,1379.9,0
15,10693,5,1,1380,1
15,10694,5,1,1380.3,0
15,10695,5,1,1380.3,0
15,10696,5,1,1375.4,1
15,10697,5,1,1377.9,1
15,10698,5,1,1379.9,0
15,10699,5,1,1380,0
15,10700,5,1,1378.5,0
15,10701,5,1,1377.8,1
15,10702,5,1,1378.6,1
15,10703,5,1,1388.8,1
15,10704,5,1,1375.9,0
15,10705,5,1,1375.8,0
15,10706,3.5,2,1375.1,0
15,10707,3.5,2,1375.4,1
15,10708,3.5,2,1358.7,0
15,10709,3.5,2,1378.5,0
15,10710,3.5,2,1380.7,1
15,10711,3.5,2,1388.4,0
15,10712,3.5,2,1366.2,0
15,10713,3.5,2,1374.6,0
15,10714,3.5,2,1373.6,0
15,10715,3.5,2,1372.1,1
15,10716,3.5,2,1378.1,1
15,10717,3.5,2,1374.4,0
15,10718,3.5,2,1383.5,0
15,10719,3.5,2,1376.4,1
15,10720,3.5,2,1374.8,0
15,10721,3.5,2,1376.2,0
15,10722,3.5,2,1374.2,1
15,10723,3.5,2,1378.1,0
15,10724,3.5,2,1374.4,0
15,10725,3.5,2,1372,0
15,10726,3.5,2,1381.6,0
15,10727,3.5,2,1370.3,0
15,10728,3.5,2,1378.3,0
15,10729,3.5,2,1371.7,1
15,10730,3.5,2,1376.8,0
15,10731,3.5,2,1374.7,1
15,10732,3.5,2,1370.4,0
15,10733,3.5,2,1375.1,0
15,10734,3.5,2,1375.2,0
15,10735,3.5,2,1363.3,0
15,10736,3.5,2,1362.4,1
15,10737,3.8,4,1372.6,0
15,10738,3.5,2,1374.4,1
15,10739,3.5,2,1375.1,0
15,10740,3.5,2,1378,1
15,10741,3.5,2,1378.4,0
15,10742,3.5,2,1376.8,0
15,10743,3.5,2,1374.6,0
15,10744,3.5,2,1377.8,1
15,10746,3.5,2,1371.7,0
15,10747,3.5,2,1374.6,0
15,10748,3.7,3,1367.8,0
15,10749,3.5,2,1386,0
15,10750,4,1,1375.8,0
15,10751,3.5,2,1367.2,1
15,10752,3.5,2,1380.7,0
15,10753,4,1,1374.2,1
15,10754,3.5,2,1374.4,1
15,10755,3.5,2,1377.5,0
15,10756,3.5,2,1374.3,0
15,10757,3.5,2,1376.2,1
15,10758,3.5,2,1374.8,0
15,10759,3.5,2,1374.4,1
15,10760,3.5,2,1374.9,1
15,10761,3.5,2,1373.7,1
15,10762,3.7,3,1374.5,0
15,10763,4,1,1373.1,0
15,10764,4,1,1374.3,0
15,10765,4,1,1373.9,1
15,10766,3.5,2,1370.3,0
15,10767,3.5,2,1379.8,0
15,10769,3.5,2,1374.4,0
15,10770,3.5,2,1374.5,0
15,10771,3.5,2,1374.5,1
15,10772,3.5,2,1373.9,0
15,10773,3.5,2,1367.8,1
15,10774,3.5,2,1374.5,0
15,10775,3.5,2,1373.1,0
15,10776,3.5,2,1374.6,0
15,10777,3.5,2,1389.9,0
15,10778,3.5,2,1375.2,1
15,10779,4,1,1374.4,0
15,10780,4.5,2,1634.9,0
15,10781,5,1,8.2,0
15,10782,5,1,23.8,1
15,10783,5,1,19.7,0
15,10784,5,1,9.7,1
15,10785,5,1,6.6,1
15,10786,5,1,14.5,1
15,10787,5,1,5.8,0
15,10788,5,1,3.9,0
15,10789,5,1,5.3,0
15,10790,5,1,4.3,0
15,10791,5,1,3.4,0
15,10792,5,1,4.3,0
15,10793,5,1,5,1
15,10794,5,1,7.7,0
15,10795,5,1,6.4,1
15,10796,5,1,6.5,0
15,10797,3.5,4,5.7,0
15,10798,4.3,3,8.4,0
15,10799,3.5,2,8.5,0
15,10800,5,1,1573.4,0
15,10801,5,1,1572.2,0
15,10802,5,1,1567.1,1
15,10803,5,1,1573.1,0
15,10804,5,1,2884.3,1
15,10805,5,1,560.7,0
15,10806,3.5,2,10.1,0
15,10807,5,1,16.8,1
15,10808,5,1,19.8,1
15,10809,5,1,16.8,1
15,10810,5,1,12.6,0
15,10811,4.5,2,16.7,0
15,10812,5,1,12.9,0
15,10813,5,1,22.5,1
15,10814,5,1,16.5,1
15,10815,4.3,3,5.7,0
15,10816,5,1,478.1,1
15,10817,5,1,457.3,1
15,10818,5,1,479.3,0
