first_user_id,venue_id,avg_rating,total_count,latitude_diff,longitude_diff,Y-Value
10,3416,3.5,2,0.12421125,37.0692844,
10,3417,3.5,2,14.6607052,42.3593827,
10,3418,3.5,2,14.65947016,42.363686,
10,3419,5,1,9.5767669,8.3478913,
10,3420,5,1,9.2362522,7.6677297,
10,3421,5,1,9.5641408,8.309114,
10,3423,5,1,9.5890272,8.3757607,
10,3424,5,1,9.5966062,8.3433997,
10,3425,5,1,9.5559742,8.3496567,
10,3426,5,1,9.5938432,8.3600177,
10,3427,5,1,9.5346461,8.1639477,
10,3428,5,1,6.2615492,14.7873837,
10,3429,5,1,6.2797462,14.7646087,
10,3430,5,1,9.5084402,8.3981427,
10,3431,5,1,6.3004082,14.7883737,
10,3432,5,1,9.5616772,8.3145687,
10,3433,5,1,6.5553172,14.6218507,
10,3434,5,1,9.4897744,8.3953029,
10,3435,5,1,9.50997317,8.39876596,
10,3436,4.5,2,9.5729992,8.3478017,
10,3437,5,1,9.5729992,8.3478017,
10,3438,5,1,9.5701632,8.3839216,
10,3439,5,1,9.5748102,8.3592917,
10,3440,5,1,9.5787952,8.3918277,
10,3441,5,1,9.5893376,8.3988668,
10,3442,5,1,9.5883202,8.3172907,
10,3443,5,1,9.5570242,8.3626767,
10,3444,3.5,2,6.257654,14.7216733,
10,3445,3.5,2,6.25498,14.8278625,
10,3446,3.5,2,6.5146472,14.6581447,
10,3448,3.5,2,2.21119788,40.4787314,
10,3449,5,1,8.0845022,5.9582473,
10,3450,5,1,8.0781932,5.9610083,
10,3451,3.5,2,2.38895866,17.80424301,
10,3452,3.5,2,2.3874718,17.8024407,
10,3453,4,1,8.0960098,5.9478706,
10,3454,3.5,2,8.0974052,5.9524523,
10,3455,3.5,2,8.0895202,5.9467673,
10,3456,3.5,2,8.0832334,5.9571466,
10,3459,5,1,9.2742722,7.8956346,
10,3460,5,1,9.2426822,7.8793117,
10,3461,3.5,2,0.1519912,0.0594883,
10,3462,5,1,6.2475012,2.8923123,
10,3463,5,1,5.2552558,2.5070227,
10,3464,5,1,5.2663243,2.5709277,
10,3465,5,1,12.8513408,6.3850189,
10,3466,5,1,4.7148175,2.5212355,
10,3467,5,1,5.1633008,2.5421357,
10,3468,5,1,11.0159294,0.5503372,
10,3469,5,1,4.6978785,2.3372985,
10,3470,5,1,5.2457472,2.5114988,
10,3471,3.5,2,5.3325558,2.5874625,
10,3472,5,1,4.6514878,2.7980997,
10,3473,5,1,5.2336788,2.4348977,
10,3474,5,1,4.7097798,2.5178327,
10,3475,5,1,5.2296038,2.4880317,
10,3476,5,1,5.2608418,2.5196617,
10,3477,3.666666667,3,5.2663228,2.5197396,
10,3478,3.5,2,5.2535238,2.6258977,
10,3480,5,1,1.8929132,2.7348297,
10,3481,5,1,1.7811146,2.3056335,
10,3482,5,1,1.5276552,2.4393757,
10,3483,5,1,1.5402203,2.221421,
10,3484,5,1,1.5374925,2.2204518,
10,3485,5,1,1.5484582,2.2572817,
10,3486,5,1,1.5391129,2.222523,
10,3487,5,1,1.5374239,2.2190255,
10,3488,5,1,1.53227533,2.2200618,
10,3489,4.5,2,0.1477752,16.8295557,
10,3490,5,1,1.5562218,2.2374274,
10,3491,5,1,1.517852,2.2188933,
10,3492,5,1,1.5143689,2.1959246,
10,3493,4.5,2,1.5316986,2.458199,
10,3494,5,1,1.2968962,4.2967767,
10,3496,4.5,2,1.521862,2.4379782,
10,3497,4.5,2,1.5227028,2.4390785,
10,3498,5,1,1.55212395,2.24838559,
10,3499,5,1,1.5474302,2.2316377,
10,3500,5,1,1.5229921,2.4386474,
10,3501,5,1,1.5569255,2.2361206,
10,3503,5,1,1.5565893,2.236788,
10,3504,4.333333333,3,1.5562231,2.2374251,
10,3505,5,1,4.7818872,42.1947027,
10,3506,4.5,2,1.5194902,2.4396277,
10,3507,3.5,2,1.5360012,2.2202487,
10,3508,3.5,2,1.5212237,2.4372807,
10,3509,3.5,2,2.1892172,2.4623407,
10,3512,3.5,2,1.5527758,2.2346159,
10,3514,5,1,1.2341862,37.9298707,
10,3515,5,1,14.1130822,8.6527533,
10,3516,4.5,2,14.1411442,8.6766573,
10,3517,5,1,12.9325592,6.1965443,
10,3518,5,1,14.1399728,8.6870144,
10,3519,5,1,14.0999212,8.6392343,
10,3520,5,1,14.140373,8.6704192,
10,3521,5,1,14.1278082,8.6539473,
10,3522,5,1,14.1515122,8.6099773,
10,3523,5,1,14.117544,8.6404237,
10,3524,4.5,2,14.1150722,8.6194863,
10,3525,5,1,14.1389984,8.6687062,
10,3526,5,1,14.1191762,8.6402563,
10,3527,4.5,2,14.1694752,8.6418573,
10,3528,5,1,16.2204622,82.2358453,
10,3529,4.5,2,14.1386102,8.6845083,
10,3530,5,1,14.1278082,8.6539473,
10,3531,5,1,14.1093192,8.6228213,
10,3532,5,1,14.1867092,8.6536193,
10,3533,3.5,2,14.1264422,8.6390923,
10,3534,3.5,2,14.1270192,8.6528373,
10,3535,5,1,9.5629714,8.422526,
10,3536,5,1,9.5732819,8.4184271,
10,3537,5,1,9.6199462,8.1717923,
10,3538,5,1,9.5803683,8.4325498,
10,3539,5,1,9.5728202,8.4177673,
10,3540,5,1,9.5454202,8.4329673,
10,3541,5,1,9.5739202,8.4178674,
10,3542,5,1,9.5656502,8.4002393,
10,3543,5,1,9.5735202,8.4176673,
10,3544,5,1,9.5688372,8.4199223,
10,3545,5,1,9.5913322,8.4130893,
10,3546,5,1,9.65509393,8.31099953,
10,3547,5,1,9.6247202,8.0713673,
10,3548,5,1,9.4259422,8.5330853,
10,3549,5,1,9.5737202,8.4211673,
10,3550,5,1,9.494122,8.4409252,
10,3551,5,1,9.5363576,8.1806747,
10,3552,5,1,9.6258282,8.2574083,
10,3553,5,1,9.5720619,8.4187899,
10,3554,5,1,9.6378452,8.4428923,
10,3555,5,1,9.5739202,8.4178674,
10,3556,5,1,9.5326871,8.109117,
10,3557,3.5,2,9.6428713,8.5276802,
10,3559,5,1,0.4547682,37.1631617,
10,3560,5,1,0.4213082,37.1413907,
10,3561,4.5,2,6.6277392,3.3373533,
10,3562,5,1,3.4886562,35.2624027,
10,3563,4,4,11.0069572,9.6656813,
10,3564,3.5,2,3.33645631,35.1625288,
10,3565,3.5,2,0.4158402,37.1300767,
10,3566,3.5,2,11.0008294,9.6884559,
10,3567,3.5,2,11.0024104,9.6875866,
10,3568,3.5,2,11.00104955,9.68860324,
10,3569,3.5,2,0.46211035,37.1568424,
10,3570,3.5,2,3.46701041,35.2296967,
10,3571,3.5,2,1.0228572,37.9463477,
10,3572,3.5,2,0.3678481,37.3432775,
10,3573,3.5,2,0.39093956,37.3537702,
10,3574,3.5,2,0.3937074,37.3512454,
10,3575,3.5,2,2.6715628,15.4007427,
10,3576,3.5,2,3.1366648,18.5297287,
10,3577,3.5,2,0.0639172,37.2204517,
10,3578,3.5,2,1.34430175,38.5402507,
10,3579,3.5,2,1.38857691,38.769129,
10,3580,3.666666667,3,2.66976016,15.39830152,
10,3582,3.5,2,0.90581426,37.7298588,
10,3584,3.75,4,0.4586202,37.1556327,
10,3586,3.5,2,0.1910304,37.3338708,
10,3587,3.5,2,4.2235294,1.3679788,
10,3588,3.5,2,0.48512042,37.2521896,
10,3589,3.666666667,3,8.04117563,5.76338347,
10,3590,3.5,2,7.96436761,5.69167193,
10,3591,3.5,2,7.6964772,5.8738653,
10,3592,3.5,2,0.0559289,37.2198023,
10,3593,5,1,6.4254621,1.6663021,
10,3594,5,1,6.3939468,1.7955517,
10,3595,5,1,6.3611478,1.6379497,
10,3596,5,1,6.5393278,1.7363097,
10,3597,5,1,6.4260128,1.6669997,
10,3598,3.666666667,3,6.4435498,1.8025424,
10,3599,5,1,15.9939052,43.4572677,
10,3600,5,1,15.7412002,43.5488767,
10,3601,5,1,15.7797332,43.5527307,
10,3602,5,1,15.7842682,43.5646977,
10,3603,5,1,15.8055482,43.5552087,
10,3604,5,1,15.7714032,43.3983417,
10,3605,5,1,15.7863012,43.3819007,
10,3607,5,1,15.7633842,43.5305677,
10,3608,5,1,15.7711792,43.3854047,
10,3609,5,1,15.7691062,43.4256697,
10,3610,5,1,15.770193,43.4294633,
10,3612,5,1,11.3639297,77.9039433,
10,3613,4.5,2,15.7697722,43.4315077,
10,3614,5,1,15.7868551,43.428507,
10,3615,5,1,15.7787122,43.5163332,
10,3616,5,1,15.7863182,43.5287547,
10,3617,5,1,15.80971744,43.4583706,
10,3618,5,1,15.7945932,43.4290127,
10,3619,5,1,15.7238772,43.5913417,
10,3620,5,1,15.7819682,43.5585167,
10,3621,3.5,2,15.7843932,43.5660247,
10,3623,5,1,15.7633252,43.3883037,
10,3625,5,1,15.7705785,43.41933,
10,3626,5,1,15.7856462,43.5666337,
10,3628,5,1,15.7821862,43.3726717,
10,3629,5,1,15.7878422,43.4299427,
10,3631,5,1,15.8043582,43.5604077,
10,3632,5,1,15.7713145,43.3966375,
10,3634,5,1,15.7902457,43.4360642,
10,3635,5,1,15.7690172,43.4262947,
10,3636,5,1,15.7707952,43.3607467,
10,3637,5,1,15.7651058,43.4259277,
10,3638,5,1,15.7704472,43.4255127,
10,3639,5,1,15.78640642,43.5691351,
10,3641,3.5,2,15.7859092,43.5290307,
10,3642,3.5,2,15.769665,43.4248795,
10,3644,3.5,2,15.7745732,43.4272877,
10,3645,3.5,2,14.7902972,42.3585907,
10,3646,3.5,2,14.9585202,42.3966327,
10,3647,3.5,2,15.7733438,43.4278008,
10,3648,3.5,2,15.8224462,43.5941887,
10,3649,5,1,7.9030392,31.9707047,
10,3650,5,1,2.0462208,14.9919657,
10,3651,5,1,7.6359162,31.751953,
10,3652,5,1,7.6825542,31.8009017,
10,3653,5,1,7.6194142,31.7584397,
10,3654,5,1,7.8985982,31.9713707,
10,3655,5,1,7.9033832,31.9697917,
10,3656,5,1,7.7032262,31.7958887,
10,3657,5,1,7.6186042,31.7464847,
10,3658,4.5,2,7.7141102,31.7732077,
10,3661,3.5,2,7.6698349,31.7668393,
10,3662,3.5,2,7.6035988,31.7157036,
10,3663,3.5,2,7.7294722,31.8768867,
10,3664,3.5,2,7.58913,31.7068455,
10,3665,3.5,2,7.596229,31.7182528,
10,3666,3.5,2,7.7071352,31.7996307,
10,3667,3.666666667,3,7.8985982,31.9713707,
10,3668,3.5,2,1.9194578,15.0580597,
10,3669,4,1,4.73509731,42.0340962,
10,3670,3.5,2,3.42760333,35.2080673,
10,3671,3.5,2,7.6783787,31.7729297,
10,3672,3.5,2,7.6669162,31.7659757,
10,3673,5,1,9.678051,8.8220131,
10,3674,5,1,9.6780548,8.8216185,
10,3675,3.5,2,9.698547,8.8778317,
10,3676,3.5,2,9.678572,8.8215121,
10,3677,3.5,2,8.78592127,9.33496721,
10,3678,3.5,2,9.678051,8.8220131,
10,3679,5,1,4.0585628,1.4242227,
10,3680,5,1,4.0595073,1.4247437,
10,3681,4.333333333,3,4.0712778,1.4299617,
10,3682,3.5,2,4.0278388,1.4234127,
10,3683,5,1,6.178781,2.5287468,
10,3684,4.5,2,6.1827052,2.5172883,
10,3685,5,1,6.1697432,2.4999893,
10,3686,5,1,6.2381645,2.5010628,
10,3687,4.5,2,6.1976402,2.5354073,
10,3688,5,1,6.1731789,2.5009743,
10,3689,5,1,6.1895502,2.4225253,
10,3690,5,1,6.2577072,2.7235513,
10,3692,4.5,2,6.1781011,2.5286337,
10,3693,5,1,6.2565322,2.7244173,
10,3694,5,1,6.26337159,2.72004183,
10,3695,5,1,6.1844243,2.5300893,
10,3697,3.5,2,6.2246885,2.7641056,
10,3698,3.5,2,6.1265195,2.9238888,
10,3699,3.5,2,6.20037,2.5421309,
10,3700,3.5,2,6.3120745,2.6489033,
10,3701,3.5,2,6.2897812,2.7839863,
10,3702,5,1,10.1278592,8.7010683,
10,3703,5,1,10.1645861,8.6884822,
10,3704,5,1,10.0932574,8.7480087,
10,3705,3.5,2,10.1977939,8.729626,
10,3706,5,1,7.4216451,4.9884163,
10,3707,3.5,2,7.2926032,4.7840913,
10,3708,3.5,2,5.1052712,42.5685637,
10,3709,3.5,2,4.9756732,42.1536797,
10,3710,3.5,2,5.1145202,42.4796327,
10,3711,3.5,2,5.1063202,42.4946327,
10,3712,3.5,2,5.1118372,42.4814047,
10,3713,3.5,2,5.1142202,42.5116327,
10,3714,3.5,2,5.1425202,42.4656327,
10,3715,5,1,2.0943406,2.5605068,
10,3716,5,1,10.9992392,9.6765993,
10,3717,5,1,11.0026794,9.6891869,
10,3718,5,1,11.7334572,11.7266283,
10,3719,5,1,8.9004332,9.3915873,
10,3720,5,1,10.97339403,9.38588913,
10,3722,5,1,10.99936512,9.67661913,
10,3723,5,1,7.5744642,4.6581203,
10,3724,5,1,12.9656092,11.3653263,
10,3725,5,1,11.0135792,9.4064493,
10,3726,5,1,8.8960722,9.3615933,
10,3727,5,1,10.9862787,9.533503,
10,3729,5,1,11.4040512,8.8100923,
10,3730,3.5,2,11.0017236,9.6805667,
10,3731,3.5,2,10.99928362,9.67675324,
10,3732,3.5,2,10.9991237,9.6561746,
10,3733,5,1,1.4577752,3.8671197,
10,3734,4.5,2,1.4390882,3.8689367,
10,3735,5,1,1.4501922,3.8357757,
10,3736,5,1,1.4706706,3.8893613,
10,3737,5,1,1.4421636,3.894879,
10,3738,3.5,2,1.4138092,4.0434947,
10,3739,3.5,2,1.4417202,3.8215827,
10,3740,3.5,2,8.1089996,5.9593579,
10,3741,3.5,2,8.1068732,5.9631873,
10,3742,3.5,2,8.1074112,5.9603383,
10,3743,3.5,2,8.06999751,5.94495829,
10,3744,5,1,5.3690742,4.4845537,
10,3745,5,1,5.32698026,4.59084455,
10,3746,5,1,1.2189215,4.5178827,
10,3747,5,1,1.1929622,4.4295367,
10,3748,5,1,5.3539057,4.5138493,
10,3749,3.5,2,1.1920562,4.4257277,
10,3750,5,1,1.7659611,39.7610601,
10,3751,5,1,1.7739832,39.7850177,
10,3752,5,1,1.7659563,39.7059166,
10,3753,5,1,1.7664956,39.7004699,
10,3754,5,1,1.7655672,39.7019377,
10,3755,5,1,1.7548462,39.7518927,
10,3756,5,1,1.7759462,39.7818197,
10,3757,3.5,2,1.7832692,39.8088717,
10,3758,3.5,2,1.1896692,36.6050697,
10,3759,3.5,2,1.5023922,38.4956197,
10,3760,3.5,2,1.7845417,39.8078981,
10,3761,3.5,2,1.76465245,39.7595615,
10,3762,5,1,15.1056712,42.2609057,
10,3763,5,1,10.8165252,0.2736573,
10,3764,5,1,10.8321322,0.2274933,
10,3765,5,1,10.8070638,0.2514612,
10,3766,5,1,10.8194892,0.2217063,
10,3767,5,1,10.8321322,0.2274933,
10,3768,3.5,2,10.995097,0.5513793,
10,3769,4.5,2,7.4071182,3.6341723,
10,3770,5,1,7.25273687,3.75668674,
10,3772,5,1,7.3956152,3.7121823,
10,3773,5,1,7.3974291,3.6866783,
10,3774,5,1,7.3942572,3.6870033,
10,3775,5,1,7.3821424,3.6759909,
10,3776,4.5,2,7.3840992,3.6092643,
10,3777,3.5,2,7.3703402,3.7378653,
10,3778,3.666666667,3,7.3824982,3.6361243,
10,3779,5,1,7.3226816,5.1476785,
10,3780,5,1,7.1766932,4.9564867,
10,3781,4.5,2,7.1678412,5.0574227,
10,3782,3.5,2,7.1753112,4.9202977,
10,3783,3.5,2,7.1763032,4.9089957,
10,3784,5,1,0.9643012,37.6417247,
10,3785,5,1,0.88960407,37.7021345,
10,3788,5,1,6.2040392,41.3672167,
10,3789,3.666666667,3,11.0142129,0.63688811,
10,3790,5,1,11.0084305,0.5457193,
10,3792,3.5,2,11.0129908,0.4987543,
10,3793,3.5,2,10.9837044,0.512685,
10,3794,3.5,2,11.0061243,0.5117324,
10,3795,4.5,2,6.1653118,0.1429807,
10,3796,5,1,3.4880072,35.1656717,
10,3797,5,1,3.5026316,35.3031322,
10,3798,5,1,3.4621152,35.2182307,
10,3799,5,1,3.3767982,35.1872627,
10,3800,3.5,2,3.5846862,35.2534827,
10,3801,3.5,2,9.31538301,7.76770655,
10,3802,3.5,2,9.2406781,7.6926517,
10,3803,5,1,2.4447498,12.1204047,
10,3804,4.5,2,2.4298798,12.0776466,
10,3805,4.5,2,2.4316488,12.0890457,
10,3806,5,1,2.4298798,12.0776466,
10,3807,5,1,2.4303418,12.1168947,
10,3808,3.5,2,2.4286845,12.0771684,
10,3809,3.5,2,2.4517988,12.1082987,
10,3810,3.5,2,2.4337323,12.0824777,
10,3812,3.5,2,2.0418118,15.5911667,
10,3813,3.5,2,1.9279078,15.6367877,
10,3814,3.5,2,2.3225158,15.5263077,
10,3815,3.5,2,2.5123398,15.5304367,
10,3816,3.5,2,3.0585008,15.5030997,
10,3818,5,1,4.5500392,13.3706997,
10,3819,5,1,4.5668912,13.3179607,
10,3820,5,1,4.5265423,13.3265763,
10,3821,5,1,3.7541911,13.820475,
10,3822,5,1,3.7348315,13.7922086,
10,3823,4.5,2,3.7370294,13.7902792,
10,3824,4.5,2,3.739,13.7954767,
10,3825,5,1,3.7455053,13.7989529,
10,3826,5,1,3.7396602,13.7704427,
10,3827,5,1,12.3217622,13.3273357,
10,3828,5,1,12.4968742,13.730067,
10,3829,5,1,12.3224854,13.3274747,
10,3830,5,1,12.4431047,13.5013262,
10,3833,5,1,12.5527736,13.61537,
10,3834,5,1,12.5605422,13.7180667,
10,3835,5,1,12.5895691,13.7265804,
10,3837,5,1,5.7327712,107.0674223,
10,3838,5,1,5.7592512,2.4899587,
10,3839,5,1,5.7623083,2.4879578,
10,3840,3.5,2,5.7533188,2.3496842,
10,3841,3.5,2,5.7658863,2.50260536,
10,3843,4.5,2,6.2900457,24.8567047,
10,3844,3.5,2,7.7221679,25.5781028,
10,3845,5,1,1.1544992,0.3982293,
10,3846,5,1,1.1603332,0.4984374,
10,3847,5,1,1.1590592,0.4939023,
10,3848,4.5,2,1.2287042,4.5274157,
10,3849,4.5,2,0.743846,4.6451812,
10,3850,4.5,2,1.3957488,4.354217,
10,3851,5,1,1.1810202,4.4385327,
10,3852,5,1,10.4136727,14.2975205,
10,3853,5,1,0.8089471,4.5093049,
10,3854,5,1,0.7518282,4.7384887,
10,3855,4.5,2,10.4146962,14.2937887,
10,3856,5,1,0.7808312,4.6348007,
10,3857,5,1,0.7435322,4.6469957,
10,3858,4.5,2,10.4136997,14.2958765,
10,3859,5,1,1.3023202,3.4368327,
10,3861,5,1,0.7468217,4.6476727,
10,3862,5,1,1.11226675,4.61161558,
10,3863,5,1,0.7432994,4.634257,
10,3864,4.5,2,10.4136998,14.2961553,
10,3865,5,1,1.3034201,3.4359327,
10,3866,5,1,1.1117342,4.6081937,
10,3867,3.5,2,5.1327611,42.4615677,
10,3868,3.5,2,1.3050602,4.7313367,
10,3869,3.666666667,3,1.44184235,37.2992033,
10,3870,3.5,2,0.74398639,4.65547506,
10,3871,3.5,2,0.6554621,4.1454316,
10,3872,3.5,2,6.2484022,2.9169343,
10,3873,3.5,2,10.4126833,14.2973019,
10,3874,3.5,2,10.4233155,14.2942321,
10,3875,3.5,2,10.73658415,15.1627392,
10,3876,4,1,0.7531942,4.6289107,
10,3877,3.5,2,1.2482791,4.4382024,
10,3878,3.5,2,1.1893847,4.4314171,
10,3879,3.5,2,0.7287681,4.3724336,
10,3880,3.5,2,1.1250292,4.4470887,
10,3881,3.5,2,1.3854492,38.4874437,
10,3882,3.5,2,1.4771104,38.3532218,
10,3883,5,1,10.1795103,8.7919298,
10,3885,5,1,8.9657432,6.1713083,
10,3886,4.333333333,3,8.97245342,6.02263506,
10,3887,5,1,3.07750515,15.46657984,
10,3889,4.5,2,8.9335012,6.1395554,
10,3892,5,1,8.8755772,6.0555713,
10,3894,5,1,8.9413957,6.145691,
10,3895,5,1,8.8935982,6.0762823,
10,3896,5,1,8.9720562,6.1682153,
10,3897,4.25,4,8.9696902,6.1646933,
10,3899,4.5,2,8.9324648,6.1404691,
10,3900,5,1,8.9657432,6.1713083,
10,3901,5,1,9.0507372,6.0053403,
10,3902,3.5,2,2.7607013,1.3713787,
10,3903,3.5,2,2.7636168,1.3603607,
10,3904,3.5,2,8.37391323,6.18172224,
10,3905,3.5,2,9.0057642,6.0109194,
10,3906,3.5,2,6.1151973,10.3259578,
10,3907,3.5,2,5.98059984,10.40737573,
10,3908,3.5,2,5.9821925,10.4072523,
10,3909,3.5,2,8.4137216,6.23604234,
10,3910,3.5,2,8.7248002,6.4594063,
10,3911,3.5,2,8.7248002,6.4594063,
10,3912,3.5,2,8.44196122,5.98478373,
10,3913,3.75,4,8.7593895,6.3653222,
10,3914,4.5,2,4.509055,2.8164006,
10,3915,5,1,4.7603448,2.8116247,
10,3916,4.5,2,4.7562394,2.8055266,
10,3917,5,1,4.6051398,2.8428897,
10,3918,4.5,2,6.02851582,2.13270522,
10,3919,5,1,4.6806938,2.8160117,
10,3920,4.5,2,4.635771,2.8094247,
10,3921,5,1,4.7102395,2.7857276,
10,3922,5,1,4.6202188,2.8145206,
10,3923,5,1,4.5311604,2.7998295,
10,3924,5,1,4.6081658,2.8139457,
10,3926,5,1,4.6081658,2.8139457,
10,3927,4.5,2,4.6093589,2.7979692,
10,3928,5,1,4.6052998,2.8165627,
10,3929,3.5,2,4.6355218,2.8320417,
10,3930,5,1,4.6100513,2.7987932,
10,3931,5,1,4.5836031,2.7835567,
10,3933,3.5,2,4.8058429,2.7300221,
10,3934,3.5,2,4.6066918,2.7973757,
10,3935,4.5,2,9.8251524,2.9818079,
10,3936,5,1,9.8687701,3.0140206,
10,3937,5,1,9.8150546,2.9556237,
10,3938,5,1,9.7212601,2.995177,
10,3939,5,1,9.5998978,3.8811066,
10,3940,3.5,2,9.7329462,3.0009647,
10,3941,5,1,5.6426688,2.2150527,
10,3942,5,1,5.6479361,2.1934096,
10,3943,5,1,5.6170768,2.2815267,
10,3944,5,1,5.6197438,2.2732487,
10,3945,5,1,5.5910688,2.4780617,
10,3946,5,1,5.6009988,2.4740397,
10,3947,5,1,5.6179148,2.2964407,
10,3948,5,1,5.6038498,2.4674157,
10,3949,4.5,2,5.62111809,2.2710127,
10,3950,5,1,5.6124058,2.2905687,
10,3951,3.666666667,3,5.62147168,2.27032606,
10,3952,5,1,8.0865392,5.9606954,
10,3953,5,1,8.0991522,5.9541103,
10,3954,5,1,7.5545069,2.9629227,
10,3955,3.5,2,8.1111534,5.9485273,
10,3956,3.5,2,8.0816402,5.9494213,
10,3957,3.5,2,8.07626608,5.94605263,
10,3958,5,1,0.7703087,32.0149721,
10,3959,5,1,0.1902342,16.9219567,
10,3960,3.5,2,0.5217524,16.6949052,
10,3961,3.5,2,0.5181302,16.6980377,
10,3962,3.5,2,0.5183272,16.7378507,
10,3963,3.5,2,0.5190422,16.7611511,
10,3964,3.5,2,0.5422882,16.6761997,
10,3965,3.5,2,0.66477017,31.9337553,
10,3966,5,1,9.0345838,8.1854448,
10,3967,5,1,9.0210542,8.1938177,
10,3968,5,1,9.0670751,8.2674197,
10,3969,5,1,9.0475252,8.1872447,
10,3970,5,1,9.0456672,8.1838067,
10,3971,5,1,9.0327052,8.2072897,
10,3972,3.5,2,9.1159821,8.2072247,
10,3973,3.5,2,9.2852202,7.7140327,
10,3974,3.5,2,9.9118922,7.9403327,
10,3975,3.5,2,9.0368282,8.1840937,
10,3976,3.5,2,15.1269862,37.4004267,
10,3977,3.5,2,15.0036004,37.4856793,
10,3978,3.5,2,14.9971132,37.4473197,
10,3979,5,1,0.3166472,16.7826527,
10,3980,5,1,0.2817562,17.1573257,
10,3981,5,1,0.2027772,16.8517267,
10,3982,5,1,3.2994628,15.0774267,
10,3983,5,1,0.181345,16.8379781,
10,3984,5,1,6.2010342,2.8858773,
10,3985,5,1,0.1806914,16.9151717,
10,3986,5,1,0.1601042,16.8866117,
10,3987,5,1,0.4410072,17.2592536,
10,3988,5,1,3.3623798,14.8719347,
10,3989,5,1,6.2405257,2.9312648,
10,3990,3.5,2,0.29851244,16.88770537,
10,3991,3.5,2,0.3471402,17.0219686,
10,3992,3.5,2,0.29786425,16.87858049,
10,3993,5,1,7.4178465,4.4030364,
10,3994,5,1,7.3434972,4.2302033,
10,3995,5,1,7.4237167,4.0796807,
10,3996,5,1,10.0245422,3.1865497,
10,3997,5,1,10.0171362,3.2834889,
10,3998,4.5,2,9.9323638,3.1884774,
10,3999,5,1,9.9883752,3.1912187,
10,4000,5,1,9.9782972,3.2820397,
10,4001,5,1,9.974029,3.2692668,
10,4002,4.5,2,10.035124,3.1938317,
10,4003,5,1,9.8916648,3.2740189,
10,4004,5,1,10.0267407,3.2009248,
10,4005,4.5,2,10.0288558,3.19354,
10,4006,5,1,10.0207549,3.2833904,
10,4007,5,1,10.0352172,3.4347277,
10,4008,4.5,2,9.88853,3.2755947,
10,4009,5,1,10.0428902,3.1716977,
10,4010,5,1,9.8836837,3.0124492,
10,4011,5,1,9.9362666,3.2103416,
10,4012,5,1,10.0085672,3.2177267,
10,4013,5,1,10.0270572,3.1973257,
10,4014,5,1,10.0429772,3.3652887,
10,4015,5,1,9.9509232,3.3246967,
10,4016,3.5,2,9.9785452,3.2814427,
10,4017,5,1,9.9075186,3.2031313,
10,4018,5,1,9.9357357,3.2381032,
10,4019,3.5,2,10.0233438,3.1933527,
10,4020,3.5,2,10.04712768,3.35535471,
10,4021,3.5,2,9.8312399,3.2054446,
10,4022,4,1,9.9849781,3.2727282,
10,4023,3.5,2,10.0254755,3.1910919,
10,4024,3.5,2,10.12003602,3.29911415,
10,4025,3.666666667,3,9.7042258,3.5014442,
10,4026,4,1,9.9118882,3.0262797,
10,4027,3.5,2,9.9373833,3.1887679,
10,4028,4,1,10.0262958,3.1934616,
10,4029,5,1,7.3464552,25.1634367,
10,4030,5,1,7.4194479,25.0046905,
10,4031,5,1,7.3317008,25.2061028,
10,4032,5,1,7.4924182,25.1925917,
10,4033,5,1,7.4038407,25.3417776,
10,4034,4.5,2,7.5090822,25.1792087,
10,4035,5,1,7.2544532,25.1349437,
10,4036,5,1,7.3431236,25.0347303,
10,4037,5,1,7.1462921,24.9959077,
10,4038,5,1,7.1521282,24.9899707,
10,4039,5,1,9.4145238,8.8932912,
10,4040,5,1,9.7390017,8.6715406,
10,4041,5,1,9.6079202,8.1374674,
10,4042,5,1,9.4054987,8.8760499,
10,4043,5,1,9.4374344,8.8756916,
10,4044,5,1,9.4460474,8.873117,
10,4045,5,1,9.29489538,9.22648009,
10,4046,5,1,9.4145238,8.8932912,
10,4047,5,1,9.426604,8.9231607,
10,4048,5,1,9.4145238,8.8932912,
10,4050,5,1,9.4431372,8.8744088,
10,4051,5,1,9.4158981,8.8954725,
10,4052,5,1,9.3996695,8.8832291,
10,4053,5,1,9.4145238,8.8932912,
10,4054,5,1,9.295066,8.9253895,
10,4055,5,1,9.4467959,8.8728639,
10,4056,5,1,9.4465788,8.8938665,
10,4057,5,1,9.4246407,8.8961089,
10,4058,3.5,2,9.4264438,8.9529133,
10,4059,3.5,2,9.4437764,8.8742057,
10,4060,3.5,2,9.44664077,8.87397345,
10,4061,3.5,2,9.4381202,8.6767673,
10,4062,4.5,2,6.43685421,1.55067865,
10,4063,4.5,2,6.42642115,1.55531351,
10,4064,3.5,2,6.4041398,1.8590623,
10,4066,5,1,14.9919162,37.6417597,
10,4067,5,1,5.0319856,42.4643726,
10,4068,5,1,12.1989869,13.3018549,
10,4069,5,1,12.0812258,13.2671075,
10,4070,5,1,12.4094752,13.2591217,
10,4071,5,1,12.1989869,13.3018549,
10,4072,5,1,12.0817352,12.9409337,
10,4073,5,1,12.2823386,13.01378,
10,4074,5,1,12.0820562,12.9506929,
10,4075,5,1,12.3811301,12.8858012,
10,4076,5,1,12.082136,12.9392153,
10,4077,5,1,12.0760514,12.9187969,
10,4078,4.5,2,12.0821611,12.9415042,
