first_user_id,venue_id,average_rating,count,difference_latitude,difference_longitude,Y.value
15,6711,3.5,2,7.226973653,29.22871153,0
15,6774,3.5,2,3.1255318,5.5811528,0
15,6808,3.5,2,0.0078778,0.0291222,0
15,6809,3,5,0.0586245,0.0702445,0
15,6812,3.25,3,0.0579778,0.0399222,0
15,6813,3.125,7,0.064650642,0.070739198,0
15,6963,3,1,2.982299166,20.60256917,0
15,7204,4,1,4.3379778,19.2242778,0
15,7284,2,7,4.245975936,19.34585769,0
15,7354,4,2,19.2245208,13.0892028,0
15,7480,3,1,4.2646357,19.248673,0
15,7489,2.222222222,17,2.812482795,9.861480784,0
15,7533,4,1,4.2822028,19.2341058,0
15,7620,2.375,14,11.07638382,25.18724482,0
15,8007,4,1,4.2738778,19.2159778,0
15,8345,3.5,2,14.72381573,4.61440127,0
15,8375,4,1,14.7535528,4.5323292,0
15,8383,3,1,14.7535002,4.5258133,0
15,8385,3,1,14.80145656,4.624379087,0
15,8669,3,1,7.226388658,29.05738812,0
15,8728,3.5,2,0.0319778,0.0367222,0
15,8732,3,1,10.9364108,25.1264592,0
15,8822,3.5,2,14.7496278,4.5357842,0
15,9134,3,1,4.2890518,19.2289558,0
15,9257,4,1,19.2498109,13.0281786,0
15,9304,4,1,12.2278778,3.5849222,0
15,9310,2.1875,10,12.12267202,3.822741914,0
15,9351,3,1,4.7352358,18.0091668,0
15,9352,3,1,4.7088779,18.0864739,0
15,9404,3.5,2,16.6600853,11.7105957,0
15,9751,2,2,12.1782712,3.630609918,0
15,9794,3,1,14.7523322,4.5235984,0
15,9822,2.625,6,4.375155882,19.43428476,0
15,9840,3.5,2,14.7693138,4.5364312,0
15,9890,5,1,6.1281868,16.1937228,0
15,9891,5,1,14.7659578,1.2023228,0
15,9892,5,1,6.1398208,16.1278268,0
15,9893,4.333333333,3,6.1401252,16.2333509,0
15,9894,5,1,6.1401588,16.2336678,0
15,9895,3.5,2,5.8778354,16.9578352,0
15,9896,3.5,2,6.1246719,16.1958416,0
15,9897,3.583333333,5,6.119834361,16.17322285,0
15,9898,4,1,2.6216432,22.093553,0
15,9899,3.5,4,6.1337778,16.2163778,0
15,9956,3.5,2,3.7148042,29.2528142,0
15,9957,4.5,2,3.7710212,29.2673302,0
15,9959,3.5,2,2.588402486,29.12361186,0
15,9960,3.5,2,2.6455462,29.1647533,0
15,9962,3.5,2,2.5978222,29.1222222,0
15,9963,3.5,2,3.7348082,29.2768412,0
15,10065,3,1,4.3176344,19.2243225,0
15,10067,4,1,4.2764805,19.2218538,0
15,10068,4,1,4.2594458,19.2562988,0
15,10084,3.5,2,4.329096012,19.20099695,0
15,10097,3,1,4.2565778,19.2309778,0
15,10098,3,1,4.256734068,19.2380758,0
15,10101,3,1,4.433370228,19.41673238,0
15,10105,3,1,4.2982338,19.2213172,0
15,10107,3,2,4.2914018,19.2371448,0
15,10109,4,1,4.2942218,19.2154048,0
15,10113,3,1,4.2814908,19.2240348,0
15,10114,3,1,4.3307778,19.2475778,0
15,10119,3,1,4.1608809,19.2837075,0
15,10122,4,1,4.293702004,19.22597368,0
15,10124,3,1,4.2519238,19.2331188,0
15,10287,4,1,0.035810927,0.037190128,0
15,10300,3.25,3,0.0064778,0.0535222,0
15,10301,3,1,0.0404727,0.055031,0
15,10303,2.5,4,0.0396778,0.0191222,0
15,10305,3.1,6,0.0296778,0.0340222,0
15,10307,3.166666667,4,0.057362492,0.070009637,0
15,10308,5,1,0.1499753,0.1882529,0
15,10309,5,1,0.1570433,0.341092,0
15,10310,3.5,4,0.0482778,0.1442222,0
15,10321,2.5,2,0.0808778,0.0299222,0
15,10326,2.302083333,25,0.1656688,0.0242912,0
15,10327,5,1,0.166386455,0.026579309,0
15,10344,3.333333333,4,0.0419778,0.0583222,0
15,10380,3,1,0.111648,0.0242435,0
15,10387,3.5,2,0.0406738,0.0570236,0
15,10388,3,1,0.0386778,0.0542222,0
15,10390,3.5,2,0.0716838,0.0808962,0
15,10392,4,2,0.0395778,0.0184222,0
15,10393,3.25,6,0.0638843,0.0601141,0
15,10417,3.5,2,0.1633775,0.1090158,0
15,10424,3.5,2,0.0718338,0.0790222,0
15,10432,3.25,3,0.039844351,0.046677183,0
15,10437,5,1,10.8752818,24.9369212,0
15,10438,5,1,11.2027664,24.9497704,0
15,10439,5,1,10.8753008,24.9369172,0
15,10440,5,1,4.2986128,19.2114418,0
15,10441,5,1,10.8447278,25.2321762,0
15,10442,5,1,11.4178698,21.3089807,0
15,10443,3.5,2,10.8760367,24.9236113,0
15,10444,3.5,2,11.2483498,24.9566962,0
15,10445,3.5,2,10.9173098,25.0694202,0
15,10446,3.5,2,10.9210778,25.0412222,0
15,10447,3.5,2,11.2463958,24.9676582,0
15,10448,3.5,2,11.58475367,18.78037016,0
15,10449,3.5,2,11.2487698,24.9409512,0
15,10450,4,1,10.8738728,24.9332722,0
15,10451,3.5,2,11.0240778,25.2102222,0
15,10452,3.5,2,10.88633999,24.93164103,0
15,10453,5,1,0.2486828,0.3582048,0
15,10454,4.5,2,0.0706798,0.1326498,0
15,10455,5,1,0.171383652,0.262841772,0
15,10456,5,1,2.471696077,1.678210664,0
15,10457,5,1,0.0011371,0.0398419,0
15,10458,5,1,2.4329532,1.6354032,0
15,10459,5,1,0.5470083,22.365391,0
15,10460,5,1,1.332741914,1.019008089,0
15,10461,3.5,2,0.0437076,0.0567802,0
15,10463,3.5,2,0.1997013,0.1739259,0
15,10464,3,3,0.015559079,0.064529967,0
15,10465,4.5,2,3.0850298,5.5712828,0
15,10466,3.5,2,4.2639299,19.2299445,0
15,10467,3.5,2,3.1163638,5.5876582,0
15,10468,3.5,2,3.0873778,5.5810778,0
15,10469,3.5,2,3.0874793,5.5734527,0
15,10470,3.5,2,3.050281,5.3137207,0
15,10471,3.5,2,3.0850468,5.5788958,0
15,10472,3.5,2,3.08715297,5.573315215,0
15,10473,3.5,2,3.1287948,5.6016289,0
15,10474,4,1,3.127804,5.591436,0
15,10475,3.5,2,11.51723193,18.71156077,0
15,10476,3.5,2,11.5216492,18.704662,0
15,10477,3.5,2,3.1289082,5.5939993,0
15,10478,3.5,2,3.1286778,5.5873778,0
15,10479,3.5,2,6.1097218,16.1740948,0
15,10480,3.5,2,3.1160778,5.5881778,0
15,10481,5,1,9.0557678,15.4070068,0
15,10482,5,1,9.0376578,15.3776978,0
15,10483,5,1,9.049096148,15.40839632,0
15,10484,5,1,9.1246158,15.2807748,0
15,10485,5,1,9.4400878,15.8621878,0
15,10486,5,1,9.0456798,15.2522372,0
15,10487,5,1,9.1001258,15.3778138,0
15,10488,5,1,9.042063246,15.24425585,0
15,10489,5,1,9.1503678,15.2504078,0
15,10490,5,1,9.0568276,15.3725058,0
15,10491,3.5,2,9.6919558,12.5067708,0
15,10492,3.5,2,3.2375222,20.5506042,0
15,10493,3.5,2,3.0278553,21.9977202,0
15,10494,3.666666667,3,9.009624505,14.29601986,0
15,10495,3.5,2,9.2538328,15.2720758,0
15,10496,3.5,2,9.066724568,15.42496164,0
15,10497,3.5,2,9.0490542,15.4064685,0
15,10498,3.5,2,9.0575796,15.3816172,0
15,10499,3.5,2,9.0476261,15.3376527,0
15,10500,3.5,2,9.2041138,14.5951753,0
15,10501,3.5,2,9.1791408,14.5358888,0
15,10502,3.5,2,9.239369147,14.56166584,0
15,10503,5,1,10.8947478,23.9517902,0
15,10504,4.5,2,10.9782058,25.1691882,0
15,10505,3.5,2,12.2954985,23.9509597,0
15,10506,3.5,2,10.879856,25.1524424,0
15,10507,3.5,2,10.8661968,25.1190632,0
15,10508,5,1,7.4607198,29.0691742,0
15,10509,5,1,7.443271589,29.13158338,0
15,10510,5,1,7.4417058,29.1293332,0
15,10511,5,1,8.4651878,28.7066622,0
15,10513,5,1,8.4658498,28.7041582,0
15,10514,5,1,7.2352119,29.1870004,0
15,10515,5,1,7.4435088,29.1318451,0
15,10516,5,1,7.467211302,29.09607093,0
15,10518,4.5,2,7.4442008,29.1320372,0
15,10519,5,1,8.4664952,28.7049047,0
15,10520,4.5,2,7.4437708,29.1317612,0
15,10521,5,1,7.4437708,29.1317612,0
15,10522,3.5,2,7.5739844,28.9434466,0
15,10523,3.5,2,8.4658598,28.7051982,0
15,10524,3.666666667,3,7.4607198,29.0691742,0
15,10525,3.5,2,7.4433418,29.1310802,0
15,10526,3.5,2,12.2884478,23.9326792,0
15,10527,3.5,2,12.2452778,24.0222222,0
15,10528,3.5,2,7.443093027,29.13267236,0
15,10529,5,1,14.5175158,4.5106252,0
15,10530,5,1,11.0400188,9.1392928,0
15,10531,4.5,2,14.6579888,4.5307442,0
15,10532,4.5,2,14.3697808,4.4574242,0
15,10533,5,1,14.4540648,4.4716592,0
15,10534,5,1,14.5954478,2.0868178,0
15,10535,5,1,14.5438478,4.3589382,0
15,10536,5,1,14.4474698,5.0464678,0
15,10537,5,1,14.5405898,4.4698182,0
15,10538,5,1,7.8128718,0.0766462,0
15,10539,4.25,4,7.8383408,0.0920452,0
15,10540,5,1,7.8285418,0.0810152,0
15,10541,4.333333333,3,7.8387508,0.0746412,0
15,10542,5,1,4.4488728,13.2048458,0
15,10543,4.5,2,5.3901408,11.6806072,0
15,10544,4.5,2,7.8357918,0.0759282,0
15,10547,3.375,5,6.1274208,16.1978188,0
15,10548,3.5,2,7.8381608,0.0530262,0
15,10549,3.5,2,7.8134248,0.0738602,0
15,10550,3.5,2,11.2623767,8.8233304,0
15,10551,3.5,2,14.6092502,1.7840567,0
15,10552,4,1,6.4639138,2.9689508,0
15,10553,4,1,7.8125658,0.0615282,0
15,10554,3.5,2,15.2395288,2.4112672,0
15,10555,3.5,2,7.8601873,0.0947233,0
15,10556,3.5,2,7.8313238,0.0610282,0
15,10557,3.5,2,6.1136778,16.1756778,0
15,10558,3.5,2,6.1414218,16.2078448,0
15,10559,3.5,2,9.7264878,27.4504242,0
15,10560,3.5,2,7.8245139,0.0817582,0
15,10561,3.5,2,7.860306,0.069956,0
15,10562,3.5,2,7.8123635,0.0765063,0
15,10563,3.5,2,7.8214288,0.0583822,0
15,10564,3.5,2,7.2686778,29.2142222,0
15,10565,5,1,0.393011206,17.60413845,0
15,10566,5,1,0.3907129,17.5757068,0
15,10567,5,1,0.3887722,17.5762978,0
15,10568,5,1,0.3840002,17.5918468,0
15,10569,5,1,0.3898062,17.5947458,0
15,10570,5,1,0.3650022,17.5396378,0
15,10571,5,1,0.3898062,17.5947458,0
15,10572,5,1,0.3892812,17.5934028,0
15,10573,4.5,2,0.2762022,17.2918698,0
15,10574,5,1,0.3887922,17.5762178,0
15,10575,5,1,0.4013702,17.5719948,0
15,10576,5,1,0.3664622,17.5380027,0
15,10577,5,1,0.3801412,17.5557098,0
15,10578,4.5,2,0.3882692,17.6014498,0
15,10579,5,1,0.4120551,17.5236803,0
15,10580,5,1,0.3907129,17.5757068,0
15,10581,5,1,0.3898062,17.5947458,0
15,10582,5,1,0.3650722,17.5394478,0
15,10583,5,1,0.3918202,17.5986298,0
15,10584,5,1,0.3887622,17.5762878,0
15,10585,5,1,0.3906762,17.5758128,0
15,10586,5,1,0.3649302,17.5398608,0
15,10587,5,1,0.3896312,17.5940188,0
15,10588,5,1,1.3324338,13.8920428,0
15,10589,5,1,0.3664172,17.5377822,0
15,10590,5,1,0.3883422,17.5760678,0
15,10591,5,1,0.3896312,17.5940188,0
15,10592,5,1,0.3889822,17.5761178,0
15,10593,5,1,0.3711442,17.5381948,0
15,10594,5,1,0.3892812,17.5934028,0
15,10595,5,1,0.3896312,17.5940188,0
15,10596,5,1,0.3892037,17.5811336,0
15,10597,5,1,0.3981752,17.5836728,0
15,10598,5,1,0.3898062,17.5947458,0
15,10599,5,1,0.3907129,17.5757068,0
15,10600,5,1,0.3664622,17.5380027,0
15,10601,5,1,0.3907129,17.5757068,0
15,10602,5,1,0.3907129,17.5757068,0
15,10603,5,1,0.3898062,17.5947458,0
15,10604,5,1,0.390167,17.6003154,0
15,10605,5,1,0.3651422,17.5394078,0
15,10606,5,1,0.2769372,17.2915388,0
15,10607,5,1,0.3898062,17.5947458,0
15,10608,5,1,0.3916282,17.5776798,0
15,10609,5,1,0.3898062,17.5947458,0
15,10610,5,1,1.33065,13.8980512,0
15,10611,5,1,0.3887722,17.5763378,0
15,10612,5,1,0.3897921,17.6004196,0
15,10614,5,1,0.3919102,17.5985378,0
15,10615,5,1,0.3876822,17.5596778,0
15,10616,5,1,0.3896312,17.5940188,0
15,10617,5,1,0.3185082,17.5407808,0
15,10618,5,1,0.3652832,17.5400508,0
15,10619,4.5,2,0.3892812,17.5934028,0
15,10620,5,1,0.4357392,17.7132068,0
15,10621,5,1,0.3907129,17.5757068,0
15,10622,5,1,0.365665196,17.54017312,0
15,10623,5,1,0.4019012,17.5815198,0
15,10624,5,1,0.3838342,17.59176,0
15,10625,5,1,0.3664172,17.5377822,0
15,10626,5,1,0.3666962,17.5411358,0
15,10627,5,1,0.3161602,17.4289548,0
15,10628,5,1,0.3894229,17.5984212,0
15,10629,5,1,0.3649792,17.5388058,0
15,10631,5,1,0.3725562,17.4847248,0
15,10632,5,1,0.3903193,17.5920306,0
15,10633,4.5,2,0.3664622,17.5380027,0
15,10634,5,1,0.3666837,17.5393343,0
15,10635,5,1,0.4354792,17.7128508,0
15,10636,5,1,0.3907129,17.5757068,0
15,10637,5,1,0.3363673,17.4809807,0
15,10638,5,1,0.3898062,17.5947458,0
15,10639,5,1,0.3902752,17.5881618,0
15,10640,5,1,0.3918442,17.5986948,0
15,10641,5,1,0.3900524,17.5736263,0
15,10642,5,1,0.4351652,17.7124848,0
15,10643,5,1,0.3664172,17.5377822,0
15,10644,5,1,0.410223,17.5220597,0
15,10645,5,1,0.4034832,17.6113478,0
15,10646,5,1,0.3896312,17.5940188,0
15,10647,5,1,0.2782652,17.2919888,0
15,10648,4.25,4,0.365424071,17.53948648,0
15,10649,5,1,0.4259912,17.5016698,0
15,10650,5,1,0.3912202,17.5949088,0
15,10651,5,1,0.4078762,17.5243948,0
15,10652,5,1,0.390167,17.6003154,0
15,10653,5,1,0.3907129,17.5757068,0
15,10654,5,1,0.3907129,17.5757068,0
15,10655,5,1,0.4023962,17.6119708,0
15,10656,5,1,0.388085382,17.5826164,0
15,10657,5,1,0.3898062,17.5947458,0
15,10658,5,1,0.3650322,17.5393878,0
15,10659,5,1,0.4094016,17.5241517,0
15,10660,5,1,0.365785759,17.53892858,0
15,10661,5,1,0.3898062,17.5947458,0
15,10662,5,1,0.3889222,17.5764778,0
15,10663,5,1,0.3651622,17.5393478,0
15,10664,4.5,2,0.3884829,17.5762242,0
15,10665,5,1,0.3917262,17.5986568,0
15,10666,5,1,0.3907129,17.5757068,0
15,10667,5,1,0.3886491,17.5598563,0
15,10668,5,1,0.3892812,17.5934028,0
15,10669,5,1,0.3907129,17.5757068,0
15,10670,5,1,0.3894229,17.5984212,0
15,10671,5,1,0.3901282,17.5873978,0
15,10672,5,1,0.3897062,17.5962818,0
15,10673,5,1,0.3996746,17.5454314,0
15,10674,5,1,1.3334128,13.8913328,0
15,10675,5,1,0.3846072,17.5931138,0
15,10676,5,1,0.4390252,17.7124028,0
15,10677,5,1,0.3899942,17.5955218,0
15,10678,5,1,0.3651922,17.5395678,0
15,10679,5,1,0.3666912,17.5406878,0
15,10680,5,1,0.4350437,17.7116937,0
15,10681,5,1,0.3855554,17.5939984,0
15,10682,5,1,0.3887022,17.5760678,0
15,10683,5,1,0.3982946,17.5700322,0
15,10684,5,1,0.3916522,17.5711438,0
15,10685,5,1,0.3892812,17.5934028,0
15,10686,5,1,0.3879596,17.5594657,0
15,10687,5,1,0.3667768,17.5399402,0
15,10688,5,1,0.4013725,17.5719933,0
15,10689,5,1,0.3177662,17.3100078,0
15,10690,5,1,0.3650022,17.5396378,0
15,10691,5,1,0.3889222,17.5764778,0
15,10692,5,1,0.3892812,17.5934028,0
15,10693,5,1,0.3898062,17.5947458,0
15,10694,5,1,0.3917262,17.5986568,0
15,10695,5,1,0.3918442,17.5986948,0
15,10696,5,1,0.3218995,17.5280869,0
15,10697,5,1,0.4012912,17.5690698,0
15,10698,5,1,0.3892812,17.5934028,0
15,10699,5,1,0.3896312,17.5940188,0
15,10700,5,1,0.3907129,17.5757068,0
15,10701,5,1,0.4024488,17.5676849,0
15,10702,5,1,0.3887022,17.5760678,0
15,10703,5,1,0.4390252,17.7124028,0
15,10704,5,1,0.3650252,17.5398008,0
15,10705,5,1,0.3664172,17.5377822,0
15,10706,3.5,2,0.4090269,17.5333401,0
15,10707,3.5,2,0.3741866,17.5342634,0
15,10708,3.5,2,0.289754082,17.30980356,0
15,10709,3.5,2,0.4002315,17.5764769,0
15,10710,3.5,2,0.4110858,17.6058409,0
15,10711,3.5,2,0.4326652,17.7064068,0
15,10712,3.5,2,0.326559274,17.41091211,0
15,10713,3.5,2,0.404804324,17.52652605,0
15,10714,3.5,2,0.375791543,17.51146276,0
15,10715,3.5,2,0.3271915,17.4861377,0
15,10716,3.5,2,0.4136715,17.57229,0
15,10717,3.5,2,0.4087631,17.5246941,0
15,10718,3.5,2,0.4305928,17.6438612,0
15,10719,3.5,2,0.4137677,17.550995,0
15,10720,3.5,2,0.395675,17.5290878,0
15,10721,3.5,2,0.395153,17.5463279,0
15,10722,3.5,2,0.3959715,17.520717,0
15,10723,3.5,2,0.4122804,17.573373,0
15,10724,3.5,2,0.4077923,17.5243101,0
15,10725,3.5,2,0.3603697,17.4891899,0
15,10726,3.5,2,0.406687,17.616766,0
15,10727,3.5,2,0.2652871,17.4552167,0
15,10728,3.5,2,0.3560305,17.5691294,0
15,10729,3.5,2,0.3606155,17.4845441,0
15,10730,3.5,2,0.3587599,17.5501449,0
15,10731,3.5,2,0.3960112,17.5278864,0
15,10732,3.5,2,0.3190098,17.4633966,0
15,10733,3.5,2,0.4093083,17.5337037,0
15,10734,3.5,2,0.3786322,17.5322978,0
15,10735,3.5,2,0.3122752,17.3718228,0
15,10736,3.5,2,0.3127071,17.3603649,0
15,10737,3.75,4,0.395647174,17.50060518,0
15,10738,3.5,2,0.4079705,17.5252198,0
15,10739,3.5,2,0.3528512,17.5275025,0
15,10740,3.5,2,0.4122145,17.5708166,0
15,10741,3.5,2,0.3566459,17.570617,0
15,10742,3.5,2,0.4160106,17.5564938,0
15,10743,3.5,2,0.397182,17.5265035,0
15,10744,3.5,2,0.4080029,17.5684177,0
15,10746,3.5,2,0.3598236,17.4845295,0
15,10747,3.5,2,0.4132492,17.5281688,0
15,10748,3.666666667,3,0.3280134,17.4317847,0
15,10749,3.5,2,0.4445999,17.6768508,0
15,10750,4,1,0.4129859,17.5428078,0
15,10751,3.5,2,0.3304872,17.424554,0
15,10752,3.5,2,0.3686762,17.6008678,0
15,10753,4,1,0.3964952,17.5204218,0
15,10754,3.5,2,0.4081161,17.5243389,0
15,10755,3.5,2,0.399864467,17.56390531,0
15,10756,3.5,2,0.4075649,17.5238024,0
15,10757,3.5,2,0.392679818,17.54631002,0
15,10758,3.5,2,0.4068886,17.5292359,0
15,10759,3.5,2,0.408831,17.5249284,0
15,10760,3.5,2,0.395312036,17.52931018,0
15,10761,3.5,2,0.3987592,17.5153898,0
15,10762,3.666666667,3,0.4024022,17.5251278,0
15,10763,4,1,0.4130483,17.5083485,0
15,10764,4,1,0.4048118,17.5235392,0
15,10765,4,1,0.405015161,17.51781423,0
15,10766,3.5,2,0.3584509,17.4670036,0
15,10767,3.5,2,0.3850994,17.5911963,0
15,10769,3.5,2,0.4080716,17.5254116,0
15,10770,3.5,2,0.4068809,17.5260038,0
15,10771,3.5,2,0.4081222,17.5255778,0
15,10772,3.5,2,0.4063512,17.5180668,0
15,10773,3.5,2,0.328700699,17.43198354,0
15,10774,3.5,2,0.3882919,17.5233373,0
15,10775,3.5,2,0.3843482,17.5058408,0
15,10776,3.5,2,0.4015648,17.5267289,0
15,10777,3.5,2,0.4819119,17.7315375,0
15,10778,3.5,2,0.3472973,17.5281217,0
15,10779,4,1,0.3934437,17.5228055,0
15,10780,4.5,2,4.2737809,19.2083307,0
15,10781,5,1,0.0719799,0.0225513,0
15,10782,5,1,0.1137453,0.2565876,0
15,10783,5,1,0.0780043,0.2239156,0
15,10784,5,1,0.0763335,0.0588417,0
15,10785,5,1,0.0509258,0.0434662,0
15,10786,5,1,0.0823599,0.1426206,0
15,10787,5,1,0.0399775,0.0481285,0
15,10788,5,1,0.0349485,0.0000019,0
15,10789,5,1,0.0469348,0.0116372,0
15,10790,5,1,0.0024788,0.0550042,0
15,10791,5,1,0.0209778,0.0310222,0
15,10792,5,1,0.003472,0.0545083,0
15,10793,5,1,0.0354778,0.0380222,0
15,10794,5,1,0.0587618,0.0508633,0
15,10795,5,1,0.0439897,0.052998,0
15,10796,5,1,0.0442875,0.0534295,0
15,10797,3.5,4,0.044648404,0.036385465,0
15,10798,4.25,3,0.0692586,0.0423235,0
15,10799,3.5,2,0.0585354,0.070244,0
15,10800,5,1,5.0758258,17.9196898,0
15,10801,5,1,5.0699533,17.9069323,0
15,10802,5,1,5.0390321,17.8603001,0
15,10803,5,1,5.0972658,17.9017608,0
15,10804,5,1,22.1128368,16.6844242,0
15,10805,5,1,3.0221747,5.5564314,0
15,10806,3.5,2,0.0708778,0.0801222,0
15,10807,5,1,0.1506597,0.0111213,0
15,10808,5,1,0.1779171,0.0182986,0
15,10809,5,1,0.1506597,0.0111213,0
15,10810,5,1,0.1132107,0.0134142,0
15,10811,4.5,2,0.1505222,0.0107222,0
15,10812,5,1,0.1154529,0.0157157,0
15,10813,5,1,0.1793906,0.133703,0
15,10814,5,1,0.1485212,0.0133242,0
15,10815,4.25,3,0.0400778,0.0461222,0
15,10816,5,1,1.988991501,5.290288519,0
15,10817,5,1,2.0136975,4.9748221,0
15,10818,5,1,1.9866261,5.3087412,0
15,10819,5,1,2.0854258,4.7378508,0
15,10820,5,1,1.9470063,5.3088155,0
15,10821,3.5,2,3.139796394,5.590824675,0
15,10822,4,1,1.971740256,5.304536414,0
15,10823,3.25,3,1.898586215,5.303635191,0
15,10824,3.5,2,1.971458003,5.30466516,0
15,10825,3.5,2,1.9017182,5.3072768,0
15,10826,3.5,2,12.2312945,13.2793829,0
15,10827,3.5,2,12.2421148,13.2905578,0
15,10828,3.5,2,1.973643,5.3065931,0
15,10829,3.5,2,1.973872875,5.306167197,0
15,10830,4,1,1.9765498,5.3006118,0
15,10831,4,1,1.980151,5.3098291,0
15,10832,3.5,2,1.9595728,5.2840758,0
15,10834,4,1,1.9874177,5.3105265,0
15,10835,5,1,9.6505275,12.49704455,0
15,10836,3.5,2,9.6511678,12.4952898,0
15,10837,5,1,0.0632778,0.0511778,0
15,10838,5,1,0.1021376,0.0304182,0
15,10839,5,1,0.0932513,0.0405836,0
15,10840,3.5,2,0.8851972,0.0320869,0
15,10841,3.5,2,9.1435275,14.3788337,0
15,10842,3.5,2,10.3074208,16.5670818,0
15,10843,3.5,2,0.0514828,0.0080208,0
15,10844,3.666666667,5,0.0718778,0.0316778,0
15,10845,3.5,2,0.040724684,0.057499815,0
15,10846,3.666666667,3,12.2080668,23.8980962,0
15,10847,2.75,3,0.1023778,0.0279778,0
15,10848,3.5,2,0.1000138,0.0300378,0
15,10849,3.666666667,3,0.1319778,0.0563778,0
15,10850,3.5,2,12.2113808,23.8976552,0
15,10851,3.5,2,10.8239678,25.6524902,0
15,10852,5,1,0.2781658,0.071263,0
15,10853,5,1,0.2643081,0.0890794,0
15,10854,5,1,0.2278115,0.0109045,0
15,10855,4.5,2,0.3029403,0.0042438,0
15,10856,5,1,0.1835462,0.2625522,0
15,10857,5,1,0.1555478,0.0807152,0
15,10858,5,1,0.2584293,0.0833151,0
15,10859,5,1,0.2621876,0.0873559,0
15,10860,5,1,0.2734648,0.0855242,0
15,10861,4.5,2,0.2818038,0.0500702,0
15,10862,3.25,3,0.2838248,0.0002478,0
15,10863,5,1,0.0308655,0.0306275,0
15,10864,5,1,0.0443585,0.0582156,0
15,10865,5,1,0.0435078,0.0545522,0
15,10866,3.5,2,1.8010222,1.1429778,0
15,10867,3.5,2,0.0935778,0.0143222,0
15,10868,3.5,2,0.2752467,0.0663107,0
15,10869,3.5,2,0.0427778,0.0560222,0
15,10870,3.5,4,0.041453246,0.055504251,0
15,10871,3.5,2,0.0634796,0.0783007,0
15,10872,3.5,6,0.0351778,0.0509222,0
15,10873,3.833333333,4,0.0313228,0.0367222,0
15,10874,3.166666667,4,0.034501928,0.055289674,0
15,10875,3.5,4,0.0322778,0.0588222,0
15,10876,3.25,6,0.0310778,0.0345222,0
15,10877,5,1,0.0142011,0.0611671,0
15,10878,5,1,0.0848778,0.2518022,0
15,10879,3.5,4,0.0677778,0.2004222,0
15,10880,3.5,2,0.0441922,0.2846949,0
15,10881,3.5,2,0.0024222,0.0522778,0
15,10882,3.5,2,0.0506825,0.066833902,0
15,10883,5,1,0.0897854,0.0953538,0
15,10884,5,1,0.0153068,0.0219532,0
15,10885,5,1,0.0730778,0.0694222,0
15,10886,5,1,0.0345934,0.0342241,0
15,10887,5,1,0.143997,0.1088301,0
15,10888,5,1,4.2741073,19.218324,0
15,10889,5,1,0.0718778,0.0734222,0
15,10890,5,1,0.0718476,0.0225574,0
15,10891,5,1,0.051383,0.0503688,0
15,10892,5,1,10.9294878,25.1124242,0
15,10893,5,1,0.0718778,0.0734222,0
15,10894,5,1,0.0512652,0.2362132,0
15,10895,3.5,2,10.8965778,25.0512222,0
15,10896,3.5,2,0.0683167,0.0804549,0
15,10897,3.5,2,0.0614778,0.0698222,0
15,10898,5,1,0.0736778,0.0916778,0
15,10900,5,1,0.0835359,0.2193603,0
15,10901,5,1,0.1792501,0.0911705,0
15,10902,5,1,0.168850772,0.040655542,0
15,10903,4.5,2,0.2333269,0.0496328,0
15,10904,5,1,0.32181386,0.055160928,0
15,10905,5,1,0.2424538,0.0611062,0
15,10906,5,1,0.32193588,0.055032182,0
15,10907,5,1,0.2823078,0.0412242,0
15,10908,5,1,0.2829088,0.0485402,0
15,10909,3.5,2,0.3416669,0.0659112,0
15,10910,3.5,2,0.0565998,0.2335878,0
15,10911,3.8,5,0.2503017,0.0658833,0
15,10912,3.5,2,0.0649228,0.0537628,0
15,10913,3.5,2,0.282466,0.0420399,0
15,10914,3.5,2,0.1487817,0.1373953,0
15,10915,3.666666667,3,7.114395636,98.24835737,0
15,10916,3.666666667,3,0.288420505,0.004992891,0
15,10917,5,1,10.9665778,25.1952222,0
15,10918,3.5,2,8.8679778,21.9332222,0
15,10919,3.5,2,10.9665778,25.1952222,0
15,10920,4,1,11.2522456,24.9557054,0
15,10921,4.5,2,0.0909778,0.1375222,0
15,10922,5,1,0.0766588,0.1644742,0
15,10923,5,1,0.0348879,0.0583106,0
15,10924,5,1,0.0647378,0.065157,0
15,10925,4.5,2,0.022786765,0.230212618,0
15,10926,5,1,3.4056472,21.1244522,0
15,10927,3.5,2,0.0496457,0.228359,0
15,10928,5,1,8.2381822,84.1322348,0
15,10929,5,1,5.0808908,10.2266528,0
15,10930,5,1,4.9391033,10.4089914,0
15,10931,3.5,2,11.1049878,24.6707672,0
15,10932,3.5,2,11.3286348,24.6692482,0
15,10933,3.5,2,11.1560425,24.8768064,0
15,10934,3.5,2,11.32813969,24.66953557,0
15,10935,3.75,3,11.20871197,24.70119636,0
15,10936,3.666666667,3,4.267510196,19.24062927,0
15,10937,5,1,0.1358198,0.0968698,0
15,10938,5,1,0.0801933,0.0513176,0
15,10939,4.5,2,0.0363918,0.0557832,0
15,10940,5,1,0.0348102,0.0536884,0
15,10941,5,1,0.0282668,0.0504108,0
15,10942,5,1,0.039267588,0.0780483,0
15,10943,5,1,0.0421508,0.0849438,0
15,10944,4.5,2,0.0711565,0.0804755,0
